,intercept_scaled,mef_scaled
2022-12-30 23:00:00+00:00,-0.1829300761635558,0.09161653651209274
2022-12-30 23:15:00+00:00,0.005709736435322488,0.7752770653702505
2022-12-30 23:30:00+00:00,0.04128607477290361,0.7450336334274728
2022-12-30 23:45:00+00:00,0.009007394565752088,0.7732972840400575
2022-12-31 00:00:00+00:00,0.027962022953460043,0.6196181501515245
2022-12-31 00:15:00+00:00,0.007047115008639362,0.7746426178824415
2022-12-31 00:30:00+00:00,0.006028468308470958,0.7738231647289155
2022-12-31 00:45:00+00:00,0.006380805495321173,0.774854227472014
2022-12-31 01:00:00+00:00,-0.19260647738118014,0.09746636559756355
2022-12-31 01:15:00+00:00,0.09445421593313673,0.8366978726350924
2022-12-31 01:30:00+00:00,0.006993868685809524,0.7744842034170882
2022-12-31 01:45:00+00:00,0.05551710074925391,0.7712810010512267
2022-12-31 02:00:00+00:00,0.08901157981047973,0.7818991887882359
2022-12-31 02:15:00+00:00,0.007019405800250837,0.7763798145230018
2022-12-31 02:30:00+00:00,0.005071546828536054,0.7760238251159864
2022-12-31 02:45:00+00:00,0.011021352323724764,0.7730640917942981
2022-12-31 03:00:00+00:00,0.08761448779164256,0.7772061125135589
2022-12-31 03:15:00+00:00,0.006534129203012875,0.7766359871123937
2022-12-31 03:30:00+00:00,0.011909739691084208,0.7722436399202122
2022-12-31 03:45:00+00:00,0.005001229068820327,0.7759471841400616
2022-12-31 04:00:00+00:00,0.04972913996325531,0.7341941228660827
2022-12-31 04:15:00+00:00,0.005059101188989513,0.7762730615181697
2022-12-31 04:30:00+00:00,0.004917283942311189,0.7757844358280914
2022-12-31 04:45:00+00:00,0.006088686686141997,0.7745965717822024
2022-12-31 05:00:00+00:00,0.07439693133776476,0.7676173123701169
2022-12-31 05:15:00+00:00,0.027572618496965243,0.7746836058941161
2022-12-31 05:30:00+00:00,0.01440919761585839,0.7720199060883635
2022-12-31 05:45:00+00:00,0.004483720499624795,0.7746034096241555
2022-12-31 06:00:00+00:00,0.0383724598820401,0.7034733133355345
2022-12-31 06:15:00+00:00,0.004410211181663089,0.7748879054443677
2022-12-31 06:30:00+00:00,0.004809124719064693,0.774409061326914
2022-12-31 06:45:00+00:00,0.005491552816248374,0.7735051282293443
2022-12-31 07:00:00+00:00,-0.042072909024652896,0.48647196891489464
2022-12-31 07:15:00+00:00,0.00397176005553413,0.7731027720655255
2022-12-31 07:30:00+00:00,0.003141645643728439,0.7655998778630262
2022-12-31 07:45:00+00:00,0.006171559863636011,0.7700044906376867
2022-12-31 08:00:00+00:00,-0.030849888922774352,0.49203642248244167
2022-12-31 08:15:00+00:00,0.0034232146343036894,0.769637106952452
2022-12-31 08:30:00+00:00,0.005559342960923908,0.7704061327142472
2022-12-31 08:45:00+00:00,0.0046881576526433665,0.7703197257976543
2022-12-31 09:00:00+00:00,0.018473926853143356,0.6894818870079392
2022-12-31 09:15:00+00:00,0.003799432158144632,0.7699608960278364
2022-12-31 09:30:00+00:00,0.005120094165097354,0.7704505368807623
2022-12-31 09:45:00+00:00,0.005489837835972415,0.7703795886467082
2022-12-31 10:00:00+00:00,-0.034059880073628895,0.4874127572530575
2022-12-31 10:15:00+00:00,0.02945422009084733,0.753778709200626
2022-12-31 10:30:00+00:00,0.001142377383213846,0.751106994579808
2022-12-31 10:45:00+00:00,0.004721533454439074,0.7708029437063185
2022-12-31 11:00:00+00:00,0.00449797432425824,0.7705503977625557
2022-12-31 11:15:00+00:00,0.005486760431019422,0.7707350798888667
2022-12-31 11:30:00+00:00,0.006218628360906857,0.7705848511004564
2022-12-31 11:45:00+00:00,0.005546680478322167,0.7702070599102873
2022-12-31 12:00:00+00:00,0.04339618739074125,0.7157853412480876
2022-12-31 12:15:00+00:00,0.07616375692592144,0.7777084278569694
2022-12-31 12:30:00+00:00,0.052476453172561076,0.737043970218532
2022-12-31 12:45:00+00:00,0.005144441997663263,0.771870231199154
2022-12-31 13:00:00+00:00,0.004824663912044225,0.7719654428715111
2022-12-31 13:15:00+00:00,0.004792062579460989,0.7720446851415216
2022-12-31 13:30:00+00:00,0.010744863552411658,0.771726920841983
2022-12-31 13:45:00+00:00,0.0048220522226730435,0.7718348452597343
2022-12-31 14:00:00+00:00,0.0072038205802320825,0.7709374452915825
2022-12-31 14:15:00+00:00,0.02522134258196098,0.7595005094616327
2022-12-31 14:30:00+00:00,0.005015139827880445,0.7720442627177276
2022-12-31 14:45:00+00:00,0.006259432332076361,0.7711454924159726
2022-12-31 15:00:00+00:00,0.05906436484920575,0.7383465389159742
2022-12-31 15:15:00+00:00,0.004871156427398541,0.7718055709173338
2022-12-31 15:30:00+00:00,0.005586614441929333,0.7719351562282564
2022-12-31 15:45:00+00:00,0.004792030634386393,0.7724161931521248
2022-12-31 16:00:00+00:00,-0.052771829024354906,0.5208306647023194
2022-12-31 16:15:00+00:00,0.004583057457632976,0.7721215192864221
2022-12-31 16:30:00+00:00,0.006731370516776322,0.770550603093975
2022-12-31 16:45:00+00:00,0.006158839668464783,0.7713906516313891
2022-12-31 17:00:00+00:00,0.06975438187885469,0.7764182869310254
2022-12-31 17:15:00+00:00,0.0040231999799116526,0.7716065559792696
2022-12-31 17:30:00+00:00,0.004971970167420293,0.7722115057160397
2022-12-31 17:45:00+00:00,0.015729347038677597,0.7677552857388025
2022-12-31 18:00:00+00:00,0.010524448858492824,0.6564197942398587
2022-12-31 18:15:00+00:00,0.007689389856008425,0.7696640427142599
2022-12-31 18:30:00+00:00,0.004653513309591765,0.7684692724427925
2022-12-31 18:45:00+00:00,0.006575246579026477,0.7683980891543514
2022-12-31 19:00:00+00:00,0.06385519556768343,0.7729912862233914
2022-12-31 19:15:00+00:00,0.005393279677253227,0.7696882012799466
2022-12-31 19:30:00+00:00,0.004643550258255007,0.7698003036514923
2022-12-31 19:45:00+00:00,0.013952493274161832,0.7690863589268412
2022-12-31 20:00:00+00:00,0.04345754970580655,0.7523011139841105
2022-12-31 20:15:00+00:00,0.00396953895555489,0.7698746472856335
2022-12-31 20:30:00+00:00,0.05955912218920439,0.7745541356224256
2022-12-31 20:45:00+00:00,0.022701234429829284,0.7628168186392339
2022-12-31 21:00:00+00:00,0.06734825046214943,0.7745716224526176
2022-12-31 21:15:00+00:00,0.028986696200135706,0.7740895639650076
2022-12-31 21:30:00+00:00,0.006292264719898369,0.7717117825994357
2022-12-31 21:45:00+00:00,0.01472428955949286,0.7709648795037756
2022-12-31 22:00:00+00:00,-0.12608076102117835,0.2722859996524992
2022-12-31 22:15:00+00:00,0.019625642386905888,0.7846208252181335
2022-12-31 22:30:00+00:00,0.005160994725258287,0.7721925588842968
2022-12-31 22:45:00+00:00,0.005079580234183093,0.7755182235527501
2022-12-31 23:00:00+00:00,-0.15369171486537372,0.3731790753791806
2022-12-31 23:15:00+00:00,0.004008391673278895,0.7771615847434995
2022-12-31 23:30:00+00:00,0.0049318540377214755,0.7781934626420232
2022-12-31 23:45:00+00:00,0.004620729533356046,0.7789341710344443
2023-01-01 00:00:00+00:00,-0.020144812207565053,0.6053131652958368
2023-01-01 00:15:00+00:00,0.0040156963507578846,0.7788078503060756
2023-01-01 00:30:00+00:00,0.005526176888875155,0.7803126721950865
2023-01-01 00:45:00+00:00,0.005418632388184932,0.7805453369620177
2023-01-01 01:00:00+00:00,0.05699584759860597,0.7891486564700384
2023-01-01 01:15:00+00:00,0.0036854979409454065,0.7807961362114503
2023-01-01 01:30:00+00:00,0.004889900805367878,0.7813383471834923
2023-01-01 01:45:00+00:00,0.004183728990540847,0.7821023115298421
2023-01-01 02:00:00+00:00,0.044981223990407604,0.7739101252929259
2023-01-01 02:15:00+00:00,0.0034587736105311847,0.7820066578599609
2023-01-01 02:30:00+00:00,0.004201592049340612,0.7826659473125843
2023-01-01 02:45:00+00:00,0.004474691303414416,0.7829228916072177
2023-01-01 03:00:00+00:00,0.046443116374467214,0.7858022522140131
2023-01-01 03:15:00+00:00,0.00305340419924269,0.781944361874234
2023-01-01 03:30:00+00:00,0.004299546574596094,0.7829401517910382
2023-01-01 03:45:00+00:00,0.004117679324885035,0.7838020860651617
2023-01-01 04:00:00+00:00,0.05539110183582535,0.8085159852157238
2023-01-01 04:15:00+00:00,0.003205330399267287,0.7837564870076907
2023-01-01 04:30:00+00:00,0.003983534967696018,0.78417952531015
2023-01-01 04:45:00+00:00,0.004055026824002238,0.7853564892958921
2023-01-01 05:00:00+00:00,0.05531084606371127,0.815521199950847
2023-01-01 05:15:00+00:00,0.0027664588759064744,0.7843553277200496
2023-01-01 05:30:00+00:00,0.0036888194814903934,0.7848310274572454
2023-01-01 05:45:00+00:00,0.004174426457132818,0.7846324090345494
2023-01-01 06:00:00+00:00,-0.013782912946307485,0.6944910730423876
2023-01-01 06:15:00+00:00,0.002382610253803025,0.7833419944941254
2023-01-01 06:30:00+00:00,0.003982946744302146,0.7838913863056939
2023-01-01 06:45:00+00:00,0.0035132217997376376,0.7835469723324715
2023-01-01 07:00:00+00:00,0.026677044263414038,0.7589085905460123
2023-01-01 07:15:00+00:00,0.0031732424473937745,0.7841298346095745
2023-01-01 07:30:00+00:00,0.0026074695153142846,0.7844507355820196
2023-01-01 07:45:00+00:00,0.0031204951162011156,0.7847067906732058
2023-01-01 08:00:00+00:00,0.027418063257884692,0.7558024541558231
2023-01-01 08:15:00+00:00,0.005222212037583416,0.7844918051052636
2023-01-01 08:30:00+00:00,0.006084546198562544,0.7828984576778307
2023-01-01 08:45:00+00:00,0.00490714720659496,0.7834082729856784
2023-01-01 09:00:00+00:00,0.029279927879867232,0.744458461303735
2023-01-01 09:15:00+00:00,0.0032453252465919975,0.7851062128352463
2023-01-01 09:30:00+00:00,0.0035910819982450785,0.7852838894846468
2023-01-01 09:45:00+00:00,0.0030917529437198984,0.7855250426809887
2023-01-01 10:00:00+00:00,0.02702929832123726,0.7410410811821775
2023-01-01 10:15:00+00:00,0.0031070252097192227,0.7868565873208262
2023-01-01 10:30:00+00:00,0.002909441054971297,0.7867754796669268
2023-01-01 10:45:00+00:00,0.0028168099670996937,0.7877030708234333
2023-01-01 11:00:00+00:00,-0.084235536676635,0.5343778965872867
