timestamp,delta_generation,delta_emissions,delta_estimated_emissions,intercept_scaled,mef_scaled,mef_t_MWh,mef_g_kWh,intercept
2022-12-31 04:00:00+00:00,0.1065,0.1144,0.1491,0.0315,1.0645,1.0454,1045.4035,0.8978
2022-12-31 04:15:00+00:00,0.1311,0.2162,0.1784,0.0315,1.0652,1.0461,1046.0912,0.8968
2022-12-31 04:30:00+00:00,-0.1721,-0.0714,-0.1353,0.0314,1.0658,1.0467,1046.7122,0.8948
2022-12-31 04:45:00+00:00,0.0082,0.0745,0.0405,0.0315,1.0668,1.0476,1047.6480,0.8976
2022-12-31 05:00:00+00:00,0.0328,-0.0080,0.0631,0.0315,1.0674,1.0482,1048.2492,0.8952
2022-12-31 05:15:00+00:00,0.0901,0.1666,0.1125,0.0314,1.0681,1.0489,1048.9153,0.8939
2022-12-31 05:30:00+00:00,0.0655,0.1017,0.1057,0.0314,1.0687,1.0496,1049.5538,0.8922
2022-12-31 05:45:00+00:00,0.0410,-0.0114,0.0778,0.0312,1.0693,1.0501,1050.0877,0.8889
2022-12-31 06:00:00+00:00,-0.0246,-0.0517,0.0127,0.0312,1.0699,1.0507,1050.7293,0.8872
2022-12-31 06:15:00+00:00,-0.0410,-0.1001,-0.0202,0.0311,1.0705,1.0512,1051.2481,0.8836
2022-12-31 06:30:00+00:00,0.1311,0.0660,0.1539,0.0308,1.0708,1.0515,1051.5406,0.8766
2022-12-31 06:45:00+00:00,-0.2623,-0.3888,-0.2561,0.0302,1.0702,1.0510,1051.0106,0.8571
2022-12-31 07:00:00+00:00,-0.0984,-0.2165,-0.1071,0.0290,1.0686,1.0494,1049.3963,0.8211
2022-12-31 07:15:00+00:00,0.1065,0.1977,0.1076,0.0290,1.0686,1.0494,1049.3963,0.8211
2022-12-31 07:30:00+00:00,0.0492,0.1814,0.0717,0.0289,1.0693,1.0501,1050.0682,0.8193
2022-12-31 07:45:00+00:00,0.1393,0.2207,0.2049,0.0289,1.0701,1.0509,1050.8673,0.8191
2022-12-31 08:00:00+00:00,-0.4262,-0.5393,-0.3769,0.0287,1.0704,1.0512,1051.1780,0.8126
2022-12-31 08:15:00+00:00,-0.1393,-0.2316,-0.1220,0.0287,1.0713,1.0521,1052.0784,0.8137
2022-12-31 08:30:00+00:00,0.0574,-0.0356,0.0563,0.0287,1.0721,1.0529,1052.8574,0.8132
2022-12-31 08:45:00+00:00,0.1721,0.0486,0.1751,0.0286,1.0726,1.0533,1053.3349,0.8089
2022-12-31 09:00:00+00:00,-0.1885,-0.3475,-0.1787,0.0280,1.0721,1.0529,1052.8980,0.7928
2022-12-31 09:15:00+00:00,-0.1147,-0.0399,-0.1133,0.0284,1.0738,1.0546,1054.5792,0.8040
2022-12-31 09:30:00+00:00,0.1147,0.2810,0.1523,0.0283,1.0744,1.0552,1055.1581,0.8009
2022-12-31 09:45:00+00:00,0.0655,0.1833,0.1165,0.0284,1.0755,1.0562,1056.2240,0.8042
2022-12-31 10:00:00+00:00,-0.4917,-0.5416,-0.4439,0.0284,1.0762,1.0569,1056.9077,0.8025
2022-12-31 10:15:00+00:00,-0.3442,-0.4597,-0.3423,0.0282,1.0768,1.0574,1057.4428,0.7989
2022-12-31 10:30:00+00:00,-0.0410,-0.1285,-0.0608,0.0284,1.0779,1.0585,1058.5208,0.8023
2022-12-31 10:45:00+00:00,0.0246,-0.0086,-0.0039,0.0284,1.0788,1.0594,1059.4330,0.8036
2022-12-31 11:00:00+00:00,0.1721,0.1975,0.1946,0.0284,1.0795,1.0601,1060.1297,0.8021
2022-12-31 11:15:00+00:00,0.2868,0.3072,0.3604,0.0282,1.0798,1.0605,1060.4731,0.7960
2022-12-31 11:30:00+00:00,-0.1311,-0.1893,-0.0517,0.0275,1.0791,1.0597,1059.7366,0.7760
2022-12-31 11:45:00+00:00,-0.0820,-0.2145,-0.0252,0.0267,1.0781,1.0587,1058.7219,0.7524
2022-12-31 12:00:00+00:00,0.1639,0.2112,0.2127,0.0274,1.0805,1.0611,1061.1354,0.7731
2022-12-31 12:15:00+00:00,0.7048,0.9326,0.7802,0.0262,1.0786,1.0593,1059.2949,0.7388
2022-12-31 12:30:00+00:00,-0.4507,-0.6475,-0.3809,0.0246,1.0756,1.0563,1056.3158,0.6899
2022-12-31 12:45:00+00:00,-0.1885,-0.2154,-0.1704,0.0275,1.0833,1.0639,1063.8858,0.7771
2022-12-31 13:00:00+00:00,0.0328,0.0276,0.0469,0.0280,1.0853,1.0658,1065.8124,0.7914
2022-12-31 13:15:00+00:00,-0.2131,-0.2395,-0.2548,0.0280,1.0862,1.0667,1066.7472,0.7930
2022-12-31 13:30:00+00:00,0.1803,0.2272,0.1842,0.0280,1.0870,1.0675,1067.5297,0.7926
2022-12-31 13:45:00+00:00,0.1065,0.0690,0.1384,0.0279,1.0877,1.0681,1068.1435,0.7900
2022-12-31 14:00:00+00:00,-0.0164,0.0203,0.0300,0.0280,1.0885,1.0690,1068.9587,0.7900
2022-12-31 14:15:00+00:00,0.1475,0.1446,0.1971,0.0278,1.0891,1.0695,1069.5391,0.7870
2022-12-31 14:30:00+00:00,-0.3360,-0.2122,-0.2932,0.0276,1.0894,1.0698,1069.8165,0.7801
2022-12-31 14:45:00+00:00,-0.0328,0.0567,-0.0082,0.0270,1.0888,1.0693,1069.2970,0.7629
2022-12-31 15:00:00+00:00,0.2458,0.4218,0.2771,0.0238,1.0820,1.0626,1062.6066,0.6661
2022-12-31 15:15:00+00:00,-0.0820,-0.1981,-0.0336,0.0238,1.0820,1.0626,1062.6066,0.6661
2022-12-31 15:30:00+00:00,-0.2049,-0.4143,-0.2068,0.0237,1.0805,1.0611,1061.1098,0.6627
2022-12-31 15:45:00+00:00,0.2049,0.0573,0.2069,0.0252,1.0833,1.0639,1063.8831,0.7071
2022-12-31 16:00:00+00:00,0.4999,0.5565,0.5453,0.0266,1.0860,1.0665,1066.5421,0.7503
2022-12-31 16:15:00+00:00,0.1557,0.1928,0.2251,0.0274,1.0869,1.0674,1067.3561,0.7728
2022-12-31 16:30:00+00:00,-0.1557,-0.1696,-0.1014,0.0280,1.0873,1.0678,1067.7663,0.7908
2022-12-31 16:45:00+00:00,-0.2786,-0.2974,-0.2673,0.0286,1.0877,1.0682,1068.1839,0.8088
2022-12-31 17:00:00+00:00,0.3032,0.3836,0.3236,0.0291,1.0880,1.0685,1068.5157,0.8259
2022-12-31 17:15:00+00:00,-0.2213,-0.2928,-0.2046,0.0297,1.0882,1.0687,1068.6922,0.8413
2022-12-31 17:30:00+00:00,0.1065,0.0246,0.1201,0.0301,1.0882,1.0686,1068.6260,0.8540
2022-12-31 17:45:00+00:00,-0.1557,-0.3572,-0.1596,0.0303,1.0875,1.0680,1067.9606,0.8599
2022-12-31 18:00:00+00:00,0.2213,0.1908,0.2202,0.0314,1.0892,1.0696,1069.6441,0.8921
2022-12-31 18:15:00+00:00,-0.0082,0.0958,0.0195,0.0320,1.0897,1.0702,1070.1676,0.9114
2022-12-31 18:30:00+00:00,0.1393,0.2338,0.1893,0.0326,1.0902,1.0706,1070.6204,0.9298
2022-12-31 18:45:00+00:00,-0.0164,0.1175,0.0475,0.0332,1.0905,1.0710,1070.9621,0.9471
2022-12-31 19:00:00+00:00,-0.2950,-0.3100,-0.2745,0.0338,1.0909,1.0714,1071.3501,0.9648
2022-12-31 19:15:00+00:00,-0.1065,-0.1755,-0.0918,0.0343,1.0912,1.0716,1071.6282,0.9813
2022-12-31 19:30:00+00:00,0.1065,0.1043,0.1102,0.0349,1.0916,1.0720,1072.0120,0.9990
2022-12-31 19:45:00+00:00,-0.1639,-0.2771,-0.1623,0.0354,1.0917,1.0721,1072.0700,1.0130
2022-12-31 20:00:00+00:00,0.2868,0.2596,0.3037,0.0359,1.0918,1.0722,1072.2253,1.0282
2022-12-31 20:15:00+00:00,-0.0902,-0.0392,-0.0646,0.0358,1.0904,1.0708,1070.8203,1.0259
2022-12-31 20:30:00+00:00,0.1393,0.3772,0.1754,0.0334,1.0824,1.0630,1063.0107,0.9519
2022-12-31 20:45:00+00:00,0.1229,0.1355,0.2092,0.0316,1.0764,1.0571,1057.0748,0.8989
2022-12-31 21:00:00+00:00,-0.1475,-0.1767,-0.0777,0.0217,1.0482,1.0294,1029.3877,0.6026
2022-12-31 21:15:00+00:00,0.2950,0.7131,0.1811,-0.0166,0.9424,0.9255,925.5205,-0.5459
2022-12-31 21:30:00+00:00,-0.0820,0.5597,0.1693,-0.0167,0.9410,0.9242,924.1626,-0.5477
2022-12-31 21:45:00+00:00,-0.1311,0.3693,-0.0060,-0.0161,0.9414,0.9245,924.5181,-0.5303
2022-12-31 22:00:00+00:00,0.3934,0.7500,0.3386,-0.0154,0.9421,0.9252,925.1893,-0.5094
2022-12-31 22:15:00+00:00,-0.0328,-0.2180,0.1432,-0.0149,0.9423,0.9254,925.3977,-0.4937
2022-12-31 22:30:00+00:00,0.0246,-0.5885,-0.3183,-0.0144,0.9425,0.9256,925.5791,-0.4782
2022-12-31 22:45:00+00:00,0.1967,-0.2977,-0.2507,-0.0138,0.9429,0.9259,925.9333,-0.4609
2022-12-31 23:00:00+00:00,-3.8025,-3.3250,-3.8808,-0.0132,0.9432,0.9263,926.2873,-0.4435
2022-12-31 23:15:00+00:00,-0.0000,0.2287,-1.4829,-0.0132,0.9432,0.9263,926.2873,-0.4435
2022-12-31 23:30:00+00:00,0.1475,0.4149,0.0260,-0.0132,0.9435,0.9266,926.5793,-0.4432
2022-12-31 23:45:00+00:00,-0.1311,0.0194,-0.0961,0.0104,1.0431,1.0244,1024.3532,0.2647
2023-01-01 00:00:00+00:00,-0.0574,0.0503,0.0515,0.0208,1.0868,1.0673,1067.2935,0.5746
2023-01-01 00:15:00+00:00,-0.1147,-0.0560,0.0023,0.0225,1.0945,1.0749,1074.8829,0.6278
2023-01-01 00:30:00+00:00,0.0410,0.1400,0.1584,0.0227,1.0954,1.0757,1075.7364,0.6322
2023-01-01 00:45:00+00:00,-0.0820,0.0654,-0.0005,0.0227,1.0956,1.0760,1075.9539,0.6320
2023-01-01 01:00:00+00:00,-0.1475,-0.1287,-0.0835,0.0227,1.0958,1.0762,1076.1681,0.6317
2023-01-01 01:15:00+00:00,0.1393,0.1550,0.1567,0.0226,1.0959,1.0763,1076.2670,0.6306
2023-01-01 01:30:00+00:00,-0.1311,-0.2225,-0.1249,0.0226,1.0959,1.0763,1076.2690,0.6288
2023-01-01 01:45:00+00:00,-0.0656,-0.1305,-0.0642,0.0226,1.0962,1.0765,1076.4984,0.6286
2023-01-01 02:00:00+00:00,0.2213,0.1887,0.2429,0.0226,1.0964,1.0767,1076.6992,0.6283
2023-01-01 02:15:00+00:00,-0.1803,-0.2386,-0.1722,0.0225,1.0965,1.0768,1076.8360,0.6274
2023-01-01 02:30:00+00:00,0.0246,-0.0683,0.0387,0.0225,1.0966,1.0769,1076.8832,0.6260
2023-01-01 02:45:00+00:00,0.1393,0.1035,0.1648,0.0225,1.0969,1.0772,1077.1908,0.6264
2023-01-01 03:00:00+00:00,-0.1721,-0.2007,-0.1588,0.0225,1.0971,1.0774,1077.4304,0.6263
2023-01-01 03:15:00+00:00,0.2376,0.3004,0.2767,0.0225,1.0973,1.0776,1077.6330,0.6260
2023-01-01 03:30:00+00:00,-0.0410,0.0312,0.0006,0.0225,1.0975,1.0778,1077.7883,0.6253
2023-01-01 03:45:00+00:00,-0.1147,-0.0114,-0.0833,0.0224,1.0976,1.0779,1077.9068,0.6243
2023-01-01 04:00:00+00:00,-0.0328,0.0252,-0.0048,0.0224,1.0978,1.0781,1078.1314,0.6241
2023-01-01 04:15:00+00:00,-0.3114,-0.3106,-0.3140,0.0224,1.0980,1.0783,1078.3205,0.6237
2023-01-01 04:30:00+00:00,-0.0574,-0.0138,-0.0656,0.0224,1.0982,1.0785,1078.4751,0.6230
2023-01-01 04:45:00+00:00,0.1147,0.1855,0.1261,0.0224,1.0983,1.0786,1078.6368,0.6223
2023-01-01 05:00:00+00:00,-0.0164,0.0098,0.0116,0.0223,1.0983,1.0786,1078.5724,0.6200
2023-01-01 05:15:00+00:00,-0.0492,-0.1092,-0.0230,0.0221,1.0979,1.0782,1078.2415,0.6158
2023-01-01 05:30:00+00:00,0.1311,0.0202,0.1658,0.0219,1.0972,1.0775,1077.4916,0.6085
2023-01-01 05:45:00+00:00,-0.0410,-0.1558,-0.0206,0.0219,1.0976,1.0779,1077.9153,0.6098
2023-01-01 06:00:00+00:00,0.0164,-0.0400,0.0302,0.0221,1.0986,1.0789,1078.9169,0.6153
2023-01-01 06:15:00+00:00,0.0819,0.1063,0.1046,0.0222,1.0991,1.0794,1079.4119,0.6170
2023-01-01 06:30:00+00:00,-0.0492,-0.0481,-0.0283,0.0222,1.0993,1.0796,1079.5945,0.6165
2023-01-01 06:45:00+00:00,0.1147,0.1726,0.1506,0.0221,1.0993,1.0796,1079.5619,0.6145
2023-01-01 07:00:00+00:00,-0.2950,-0.2873,-0.2814,0.0218,1.0982,1.0785,1078.4752,0.6048
2023-01-01 07:15:00+00:00,-0.0738,-0.0571,-0.0628,0.0218,1.0982,1.0785,1078.4752,0.6048
2023-01-01 07:30:00+00:00,0.0737,0.1272,0.1000,0.0209,1.0972,1.0775,1077.4678,0.5783
2023-01-01 07:45:00+00:00,-0.0738,-0.0554,-0.0576,0.0202,1.0942,1.0746,1074.5786,0.5589
2023-01-01 08:00:00+00:00,0.0492,0.0847,0.0781,0.0197,1.0899,1.0704,1070.3564,0.5443
2023-01-01 08:15:00+00:00,0.1147,0.2251,0.1467,0.0196,1.0830,1.0636,1063.6029,0.5385
2023-01-01 08:30:00+00:00,-0.2868,-0.1900,-0.2581,0.0198,1.0729,1.0537,1053.6676,0.5455
2023-01-01 08:45:00+00:00,-0.2295,-0.1448,-0.2053,0.0183,1.0767,1.0574,1057.3597,0.5022
2023-01-01 09:00:00+00:00,0.1147,0.1482,0.1414,0.0167,1.0816,1.0622,1062.2267,0.4524
2023-01-01 09:15:00+00:00,-0.1557,-0.1867,-0.1537,0.0157,1.0810,1.0616,1061.5554,0.4243
2023-01-01 09:30:00+00:00,0.0983,0.0857,0.1182,0.0155,1.0745,1.0552,1055.1740,0.4168
2023-01-01 09:45:00+00:00,0.0574,0.0194,0.0700,0.0158,1.0620,1.0429,1042.9045,0.4270
2023-01-01 10:00:00+00:00,-0.0082,-0.0411,-0.0028,0.0163,1.0432,1.0244,1024.4400,0.4417
2023-01-01 10:15:00+00:00,0.0082,0.1727,0.0490,0.0171,0.9995,0.9815,981.5268,0.4644
2023-01-01 10:30:00+00:00,0.0164,0.3562,0.1763,0.0163,0.9292,0.9126,912.5560,0.4401
2023-01-01 10:45:00+00:00,0.0983,0.4514,0.2557,0.0153,0.9283,0.9116,911.6144,0.4120
2023-01-01 11:00:00+00:00,-0.1065,0.0281,0.1082,0.0144,0.9380,0.9212,921.1628,0.3845
2023-01-01 11:15:00+00:00,0.1393,0.0225,0.1355,0.0134,0.9158,0.8994,899.3894,0.3540
2023-01-01 11:30:00+00:00,-0.1557,-0.4610,-0.1825,0.0125,0.9135,0.8971,897.1341,0.3265
2023-01-01 11:45:00+00:00,0.1393,-0.1535,-0.2038,0.0116,0.9178,0.9013,901.3215,0.2989
2023-01-01 12:00:00+00:00,0.0246,-0.1441,-0.0967,0.0108,0.9909,0.9732,973.1518,0.2749
2023-01-01 12:15:00+00:00,0.0082,-0.0720,-0.1251,0.0089,1.0243,1.0060,1005.9666,0.2195
2023-01-01 12:30:00+00:00,0.0819,0.0461,-0.0006,0.0072,1.0368,1.0182,1018.1606,0.1672
2023-01-01 12:45:00+00:00,0.0082,-0.0278,-0.0259,0.0064,1.0357,1.0171,1017.1118,0.1443
2023-01-01 13:00:00+00:00,-0.0328,-0.0570,0.0070,0.0061,1.0211,1.0028,1002.8075,0.1341
2023-01-01 13:15:00+00:00,-0.0492,0.1468,0.0586,0.0060,0.9736,0.9561,956.1018,0.1333
2023-01-01 13:30:00+00:00,-0.0000,0.4330,0.2202,0.0050,0.9103,0.8940,894.0123,0.1019
2023-01-01 13:45:00+00:00,0.0164,0.4402,0.2714,0.0040,0.9117,0.8954,895.3816,0.0740
2023-01-01 14:00:00+00:00,-0.0492,0.1596,0.1845,0.0032,0.9276,0.9109,910.9228,0.0474
2023-01-01 14:15:00+00:00,0.2294,-0.0504,0.2880,0.0022,0.9077,0.8914,891.3712,0.0176
2023-01-01 14:30:00+00:00,0.0574,-0.6113,-0.0207,0.0012,0.9071,0.8908,890.8489,-0.0105
2023-01-01 14:45:00+00:00,0.6638,-0.0527,0.2096,0.0003,0.9066,0.8903,890.3276,-0.0386
2023-01-01 15:00:00+00:00,0.9670,0.7230,0.7545,-0.0006,0.9128,0.8964,896.3989,-0.0661
2023-01-01 15:15:00+00:00,0.4589,0.8675,0.5982,-0.0006,0.9128,0.8964,896.3989,-0.0661
2023-01-01 15:30:00+00:00,0.1721,1.0005,0.4850,-0.0000,0.9176,0.9012,901.1794,-0.0479
2023-01-01 15:45:00+00:00,-0.1803,0.5742,0.4230,0.0006,0.9225,0.9060,905.9612,-0.0297
2023-01-01 16:00:00+00:00,-0.5901,-0.3555,-0.2436,0.0012,0.9274,0.9108,910.7799,-0.0114
2023-01-01 16:15:00+00:00,1.5734,1.4719,1.1906,0.0018,0.9323,0.9156,915.5902,0.0069
2023-01-01 16:30:00+00:00,0.8359,0.0368,1.2904,0.0024,0.9371,0.9203,920.3066,0.0249
2023-01-01 16:45:00+00:00,0.4343,-0.4829,-0.2225,0.0030,0.9420,0.9251,925.0884,0.0431
2023-01-01 17:00:00+00:00,1.1719,0.8179,0.5089,0.0036,0.9469,0.9299,929.8709,0.0612
2023-01-01 17:15:00+00:00,0.7375,0.7641,0.8067,0.0233,1.0926,1.0730,1073.0269,0.6513
2023-01-01 17:30:00+00:00,0.0737,0.0987,0.0721,0.0283,1.1296,1.1093,1109.2836,0.7996
2023-01-01 17:45:00+00:00,0.4097,0.5363,0.4613,0.0297,1.1404,1.1199,1119.9036,0.8419
2023-01-01 18:00:00+00:00,-0.7949,-0.7118,-0.8763,0.0303,1.1450,1.1245,1124.5036,0.8593
2023-01-01 18:15:00+00:00,0.2868,0.3373,0.3048,0.0318,1.1564,1.1357,1135.6771,0.9039
2023-01-01 18:30:00+00:00,-0.0492,-0.0546,-0.0474,0.0324,1.1614,1.1405,1140.5368,0.9224
2023-01-01 18:45:00+00:00,0.0492,0.0422,0.0418,0.0330,1.1664,1.1455,1145.4517,0.9412
2023-01-01 19:00:00+00:00,-0.6146,-0.6830,-0.6719,0.0336,1.1710,1.1500,1150.0306,0.9585
2023-01-01 19:15:00+00:00,-0.3032,-0.2453,-0.3185,0.0341,1.1756,1.1545,1154.5461,0.9756
2023-01-01 19:30:00+00:00,-0.7048,-0.6376,-0.7629,0.0346,1.1793,1.1581,1158.1135,0.9888
2023-01-01 19:45:00+00:00,0.1639,0.3761,0.2086,0.0351,1.1838,1.1625,1162.5240,1.0055
2023-01-01 20:00:00+00:00,0.3114,0.4320,0.3761,0.0359,1.1900,1.1687,1168.6529,1.0292
2023-01-01 20:15:00+00:00,-0.3606,-0.3493,-0.3415,0.0366,1.1955,1.1740,1174.0109,1.0498
2023-01-01 20:30:00+00:00,-0.0328,0.0420,0.0056,0.0372,1.2003,1.1787,1178.7326,1.0677
2023-01-01 20:45:00+00:00,-0.1147,-0.0662,-0.0763,0.0378,1.2052,1.1836,1183.5548,1.0861
2023-01-01 21:00:00+00:00,0.2131,0.3368,0.2594,0.0384,1.2095,1.1878,1187.7946,1.1021
2023-01-01 21:15:00+00:00,-0.1393,-0.0320,-0.1166,0.0388,1.2134,1.1916,1191.5930,1.1162
2023-01-01 21:30:00+00:00,-0.1065,-0.0183,-0.1027,0.0391,1.2160,1.1942,1194.1775,1.1253
2023-01-01 21:45:00+00:00,0.8441,1.1073,0.9302,0.0388,1.2135,1.1917,1191.7385,1.1137
2023-01-01 22:00:00+00:00,-0.0820,-0.0213,0.0121,0.0385,1.2122,1.1904,1190.4248,1.1067
2023-01-01 22:15:00+00:00,-0.3688,-0.5638,-0.4769,0.0236,1.1025,1.0827,1082.7019,0.6599
2023-01-01 22:30:00+00:00,-0.0000,-0.3287,-0.2432,0.0170,1.0541,1.0351,1035.1407,0.4618
2023-01-01 22:45:00+00:00,0.6966,0.4754,0.3638,0.0176,1.0590,1.0400,1040.0478,0.4805
2023-01-01 23:00:00+00:00,0.6638,0.5955,0.6525,0.0221,1.0929,1.0733,1073.2637,0.6162
2023-01-01 23:15:00+00:00,-0.1147,-0.0947,-0.0913,0.0221,1.0929,1.0733,1073.2637,0.6162
2023-01-01 23:30:00+00:00,-0.2131,-0.1127,-0.2154,0.0219,1.0931,1.0735,1073.4623,0.6091
2023-01-01 23:45:00+00:00,-0.1475,-0.0680,-0.1439,0.0216,1.0928,1.0732,1073.2397,0.5994
2023-01-02 00:00:00+00:00,0.0246,0.0846,0.0454,0.0214,1.0928,1.0732,1073.1535,0.5929
2023-01-02 00:15:00+00:00,0.1885,0.2072,0.2245,0.0212,1.0927,1.0731,1073.0570,0.5869
2023-01-02 00:30:00+00:00,-0.0000,-0.0311,0.0179,0.0210,1.0925,1.0729,1072.9416,0.5826
2023-01-02 00:45:00+00:00,0.0492,0.0904,0.0615,0.0211,1.0918,1.0722,1072.1970,0.5845
2023-01-02 01:00:00+00:00,-0.0082,0.0524,0.0054,0.0216,1.0809,1.0615,1061.4645,0.5991
