Datetime,Andere,Braunkohle,Steinkohle,Erdgas,Absolute Emissionen,CO₂-Emissionsfaktor des Strommix
2024-01-02T05:00:00,1714.581,3847.266,1491.935,2110.486,10618.27,209.684
2024-01-02T06:00:00,1780.59,3799.333,1573.142,2281.426,10931.988,200.567
2024-01-02T07:00:00,1806.85,3756.726,1625.643,2501.668,11174.403,194.623
2024-01-02T08:00:00,1903.384,3793.167,1691.175,2787.771,11682.315,195.177
2024-01-02T09:00:00,2031.145,4134.024,1715.537,2957.046,12369.423,198.849
2024-01-02T10:00:00,2074.819,4478.806,1725.357,2979.061,12767.192,203.749
2024-01-02T11:00:00,2074.423,4915.25,1742.731,2993.121,13230.79,213.707
2024-01-02T12:00:00,2101.959,5375.801,1728.756,3035.578,13839.788,221.358
2024-01-02T13:00:00,2100.94,5385.052,1797.876,3021.148,13848.339,229.252
2024-01-02T14:00:00,2103.273,5586.875,1731.589,3025.588,13912.202,233.812
2024-01-02T15:00:00,2088.141,5208.456,1724.223,3076.001,13586.551,230.28
2024-01-02T16:00:00,2102.09,5278.533,1724.035,3153.793,13766.824,223.988
2024-01-02T17:00:00,2117.55,5107.823,1744.242,3149.538,13688.886,213.912
2024-01-02T18:00:00,2135.566,5058.77,1717.047,3096.536,13629.69,206.982
2024-01-02T19:00:00,2114.01,4594.015,1672.478,2959.543,12941.623,194.111
2024-01-02T20:00:00,2056.82,4242.785,1641.129,2669.001,12075.388,182.693
2024-01-02T21:00:00,1973.606,3922.669,1619.599,2472.531,11446.291,173.901
2024-01-02T22:00:00,1889.306,3994.148,1582.018,2242.761,11086.117,171.692
2024-01-02T23:00:00,1819.115,4068.151,1549.536,2110.486,11016.047,172.007
2024-01-03T00:00:00,1980.698,3885.668,1557.09,2030.936,11027.23,181.257
2024-01-03T01:00:00,1967.315,3841.38,1525.551,1987.646,10797.642,180.29
2024-01-03T02:00:00,1963.611,3845.304,1511.765,2031.121,10720.365,177.994
2024-01-03T03:00:00,1959.324,3815.31,1521.018,2018.633,10688.287,177.631
2024-01-03T04:00:00,1936.426,3814.47,1540.281,2025.663,10679.967,174.905
2024-01-03T05:00:00,1924.423,3822.319,1575.786,2100.681,10905.947,175.392
2024-01-03T06:00:00,1924.135,3859.88,1661.147,2257.191,11178.879,165.037
2024-01-03T07:00:00,2001.881,3852.031,1770.682,2437.473,11482.671,164.05
2024-01-03T08:00:00,2073.636,3881.464,1794.855,2648.558,11830.768,166.249
2024-01-03T09:00:00,2122.952,4073.758,1791.833,2752.343,12187.121,166.221
2024-01-03T10:00:00,2216.606,3911.457,1800.142,2725.333,12071.812,158.296
2024-01-03T11:00:00,2176.066,3859.88,1782.579,2658.733,11962.328,154.041
2024-01-03T12:00:00,2242.673,3856.797,1764.638,2621.826,11912.751,154.171
2024-01-03T13:00:00,2276.77,4001.157,1752.929,2718.026,12229.29,160.458
2024-01-03T14:00:00,2222.105,3839.137,1755.762,2704.521,11914.168,164.601
2024-01-03T15:00:00,2215.859,3993.588,1751.796,2781.481,12159.444,178.529
2024-01-03T16:00:00,2275.956,4774.814,1855.666,2964.631,13353.029,198.388
2024-01-03T17:00:00,2340.14,5499.418,1977.286,3005.331,14218.699,211.694
2024-01-03T18:00:00,2351.223,5806.359,1986.352,3010.603,14542.519,219.983
2024-01-03T19:00:00,2362.145,5485.402,1907.977,2956.398,14170.585,222.489
2024-01-03T20:00:00,2373.929,5055.966,1778.236,2885.173,13604.006,221.31
2024-01-03T21:00:00,2329.678,4445.169,1736.499,2688.611,12702.115,215.461
2024-01-03T22:00:00,2249.912,4145.797,1690.608,2558.186,12130.349,213.423
2024-01-03T23:00:00,2135.49,4155.048,1658.314,2455.788,11975.148,211.821
2024-01-04T00:00:00,2028.674,4116.365,1552.745,2265.238,11557.609,207.152
2024-01-04T01:00:00,1972.925,4117.766,1513.653,2159.603,11118.529,198.983
2024-01-04T02:00:00,1983.452,4211.67,1501.756,2136.108,11260.58,197.435
2024-01-04T03:00:00,1975.269,4380.978,1511.198,2129.356,11422.842,198.124
2024-01-04T04:00:00,1961.285,4436.76,1532.161,2122.881,11393.689,196.209
2024-01-04T05:00:00,2025.785,4624.288,1609.401,2373.001,12022.787,201.643
2024-01-04T06:00:00,2100.324,5625.838,1687.209,2803.773,13533.668,219.579
2024-01-04T07:00:00,2188.303,7698.176,1802.598,3117.903,16144.476,253.205
2024-01-04T08:00:00,2271.545,8543.594,1872.095,3220.763,17287.436,270.479
2024-01-04T09:00:00,2297.059,9007.789,1985.973,3366.266,18141.379,279.56
2024-01-04T10:00:00,2263.706,8994.053,2127.801,3347.488,18291.131,277.818
2024-01-04T11:00:00,2026.587,9185.506,2321.375,3264.793,18350.907,276.313
2024-01-04T12:00:00,1967.367,9642.973,2421.09,3408.631,19013.676,292.981
2024-01-04T13:00:00,1969.77,10353,2537.045,3537.483,19979.457,318.024
2024-01-04T14:00:00,1955.65,11228.691,2893.222,3640.436,21300.157,355.074
2024-01-04T15:00:00,1991.562,12053.366,3450.525,4076.296,23157.015,400.369
2024-01-04T16:00:00,2089.471,12543.349,3735.882,4319.848,24280.807,430.102
2024-01-04T17:00:00,2154.426,12691.073,3768.175,4586.803,24777.976,444.24
2024-01-04T18:00:00,2277.605,12946.435,3627.669,4894.366,25262.991,459.911
2024-01-04T19:00:00,2256.884,13121.35,3559.682,4729.993,25152.979,488.649
2024-01-04T20:00:00,2255.034,13173.488,3337.402,4500.593,24723.626,503.81
2024-01-04T21:00:00,2262.811,12931.019,2891.333,4470.068,24070.593,510.639
2024-01-04T22:00:00,2207.267,12247.621,2805.027,4008.586,22805.611,497.157
2024-01-04T23:00:00,2204.738,11701.295,2346.493,3365.341,21142.548,484.395
2024-01-05T00:00:00,2208.774,10844.385,2030.165,3236.673,19881.961,456.589
2024-01-05T01:00:00,2205.133,10080.258,1961.989,3074.428,18707.46,428.132
2024-01-05T02:00:00,2198.313,9857.13,1907.977,3025.773,18365.524,406.342
2024-01-05T03:00:00,2200.534,9735.475,1939.138,2976.193,18220.681,385.716
2024-01-05T04:00:00,2170.403,9626.154,1909.488,3030.306,18108.799,372.184
2024-01-05T05:00:00,2189.395,10093.433,1992.206,3167.483,18803.313,366.006
2024-01-05T06:00:00,2211.187,10740.95,2148.387,3384.118,19894.371,362.307
2024-01-05T07:00:00,2277.165,12498.78,2484.355,3594.926,22240.877,371.671
2024-01-05T08:00:00,2312.437,13103.97,2823.535,3739.966,23428.473,369.916
2024-01-05T09:00:00,2315.863,13164.518,3013.521,3732.473,23639.987,357.538
2024-01-05T10:00:00,2319.565,13392.971,2847.897,3700.561,23663.733,342.263
2024-01-05T11:00:00,2334.748,12974.466,2599.556,3721.836,23097.813,326.334
2024-01-05T12:00:00,2361.532,12943.072,2627.884,3877.513,23317.597,328.219
2024-01-05T13:00:00,2339.251,12283.501,2681.14,3906.743,22687.16,329.723
2024-01-05T14:00:00,2316.855,12169.134,2745.16,4000.076,22713.188,341.573
2024-01-05T15:00:00,2301.664,12244.818,2955.543,4100.068,23102.698,359.227
2024-01-05T16:00:00,2317.647,12532.697,3042.414,4154.273,23494.82,366.313
2024-01-05T17:00:00,2324.447,12749.938,3259.596,4181.006,23909.18,362.275
2024-01-05T18:00:00,2305.932,12906.071,3256.951,4186.741,24002.512,365.597
2024-01-05T19:00:00,2313.188,13590.31,3244.676,4183.133,24755.795,375.406
2024-01-05T20:00:00,2282.877,13787.929,3171.212,4063.808,24783.128,389.098
2024-01-05T21:00:00,2275.141,13802.785,2637.892,3667.168,24086.312,397.056
2024-01-05T22:00:00,2268.352,13471.458,2347.437,3460.061,23395.103,404.88
2024-01-05T23:00:00,2232.174,11915.453,1949.525,3327.786,21279.722,397.161
2024-01-06T00:00:00,2096.661,11028.55,1825.638,3343.788,20241.849,395.066
2024-01-06T01:00:00,2069.814,10754.405,1726.679,3256.653,19799.813,403.709
2024-01-06T02:00:00,2071.356,10508.853,1650.383,3203.743,19366.015,406.566
2024-01-06T03:00:00,2083.082,10301.703,1649.438,3212.993,19147.05,409.366
2024-01-06T04:00:00,2103.512,10395.327,1623.943,3248.791,19331.214,414.201
2024-01-06T05:00:00,2111.397,10552.862,1648.494,3278.576,19561.067,419.808
2024-01-06T06:00:00,2108.96,10862.885,1708.549,3328.803,19923.788,421.822
2024-01-06T07:00:00,2119.419,11672.703,1927.807,3510.011,21008.606,431.411
2024-01-06T08:00:00,2155.585,13402.221,2128.557,3607.321,23097.984,450.292
2024-01-06T09:00:00,2164.395,13831.096,2259.998,3667.446,23804.905,445.453
2024-01-06T10:00:00,2167.172,13729.905,2439.22,3673.273,23817.753,434.678
2024-01-06T11:00:00,2177.195,14027.876,2766.124,3694.826,24427.599,432.9
2024-01-06T12:00:00,2173.961,13944.903,2787.275,3686.408,24458.983,435.245
2024-01-06T13:00:00,2169.64,14035.163,2674.718,3689.091,24424.173,439.558
2024-01-06T14:00:00,2171.492,14063.755,2684.917,3687.426,24438.296,443.561
2024-01-06T15:00:00,2167.789,13873.985,2709.845,3737.468,24222.705,449.551
2024-01-06T16:00:00,2177.356,13666.554,2849.596,3808.508,24484.956,449.968
2024-01-06T17:00:00,2176.121,13591.711,3116.067,3865.118,24914.486,442.417
2024-01-06T18:00:00,2182.663,13607.409,2955.353,3923.578,24895.832,439.451
2024-01-06T19:00:00,2170.692,13630.115,2864.327,3861.326,24667.849,446.904
2024-01-06T20:00:00,2134.835,13543.498,2379.165,3786.031,23997.346,449.989
2024-01-06T21:00:00,2147.318,13598.159,2271.707,3751.621,23949.809,454.519
2024-01-06T22:00:00,2140.529,13493.882,2178.037,3679.563,23678.451,457.599
2024-01-06T23:00:00,2134.974,12944.474,2002.026,3575.778,22852.236,451.05
2024-01-07T00:00:00,2127.751,12039.631,2024.877,3379.031,21599.28,440.702
2024-01-07T01:00:00,2121.579,10992.389,2093.808,3139.086,20374.076,430.2
2024-01-07T02:00:00,2098.128,10078.576,2028.843,3116.331,19286.18,415.12
2024-01-07T03:00:00,2103.683,9910.39,2013.357,3099.126,19033.379,412.992
2024-01-07T04:00:00,2117.259,10003.733,2026.577,3114.388,19220.821,414.158
2024-01-07T05:00:00,2119.111,10183.692,2084.932,3153.053,19527.614,415.869
2024-01-07T06:00:00,2115.717,10208.64,2100.607,3226.868,19655.745,409.477
2024-01-07T07:00:00,2182.061,10567.998,2128.557,3372.093,20239.089,414.281
2024-01-07T08:00:00,2211.906,11578.519,2156.696,3500.021,21378.821,427.49
2024-01-07T09:00:00,2223.641,13334.105,2282.661,3714.158,23497.118,440.942
2024-01-07T10:00:00,2226.728,13333.545,2464.148,3795.188,23708.569,433.352
2024-01-07T11:00:00,2238.454,12843.001,2457.538,3844.398,23380.314,414.557
2024-01-07T12:00:00,2244.625,12580.35,2418.823,3827.286,23101.405,409.003
2024-01-07T13:00:00,2235.677,12546.713,2359.713,3828.303,22978.202,409.19
2024-01-07T14:00:00,2233.517,12514.477,2365.19,3839.866,23016.768,415.089
2024-01-07T15:00:00,2240.921,12486.726,2533.268,3900.453,23212.661,424.644
2024-01-07T16:00:00,2244.933,12538.864,2761.024,3925.151,23449.029,423.647
2024-01-07T17:00:00,2225.216,12928.777,3087.361,3942.078,24191.229,415.649
2024-01-07T18:00:00,2203.275,13299.908,3367.43,3955.306,24881.872,413.986
2024-01-07T19:00:00,2202.041,13609.091,3420.687,3935.326,25208.339,412.658
2024-01-07T20:00:00,2171.857,13087.713,3315.495,3915.438,24581.409,413.572
2024-01-07T21:00:00,2149.438,12338.722,3164.791,3881.491,23533.695,409.472
2024-01-07T22:00:00,2199.342,12129.61,3059.6,3899.158,23209.293,411.305
2024-01-07T23:00:00,2198.565,10765.899,2821.457,3748.661,21521.406,394.117
2024-01-08T00:00:00,2160.911,9373.034,2914.184,3633.313,20117.2,379.045
2024-01-08T01:00:00,2152.27,8435.113,2852.429,3545.623,18966.046,361.393
2024-01-08T02:00:00,2123.564,8137.984,2857.717,3547.103,18638.437,351.814
2024-01-08T03:00:00,2100.815,7759.844,3037.316,3511.861,18378.798,346.654
2024-01-08T04:00:00,2104.698,8024.739,3105.302,3665.688,18919.097,355.345
2024-01-08T05:00:00,2181.51,10045.5,3257.329,4064.918,21626.957,385.547
2024-01-08T06:00:00,2179.967,13077.902,3997.064,4561.921,25876.69,420.226
2024-01-08T07:00:00,2180.06,13929.487,4759.273,5170.571,28079.033,430.34
2024-01-08T08:00:00,2195.955,14481.699,5035.753,5337.256,29188.17,429.864
2024-01-08T09:00:00,2204.594,14454.789,5116.96,5377.493,29268.041,413.379
2024-01-08T10:00:00,2223.971,14275.669,5231.593,5421.523,29179.97,396.118
2024-01-08T11:00:00,2218.276,14214.281,5227.628,5445.018,29224.846,383.151
2024-01-08T12:00:00,2234.699,14206.153,5158.13,5455.286,29203.425,373.86
2024-01-08T13:00:00,2216.771,14380.226,5209.12,5451.031,29419.509,379.139
2024-01-08T14:00:00,2186.86,14418.628,5317.143,5496.541,29527.164,396.08
2024-01-08T15:00:00,2214.281,14688.008,5508.263,5566.193,29993.084,423.56
2024-01-08T16:00:00,2230.814,15015.411,5432.155,5547.693,30299.112,435.721
2024-01-08T17:00:00,2258.728,15491.658,5465.959,5737.781,31078.43,425.201
2024-01-08T18:00:00,2242.8,15665.732,5621.763,5747.031,31308.423,420.786
2024-01-08T19:00:00,2237.751,15710.581,5482.768,5665.816,31078.303,431.519
2024-01-08T20:00:00,2198.691,15726.839,5100.907,5551.578,30584.26,440.938
2024-01-08T21:00:00,2189.963,15622.283,4940.194,5353.166,30203.502,450.452
2024-01-08T22:00:00,2233.67,15331.04,4499.601,4963.648,29124.303,460.941
2024-01-08T23:00:00,2264.129,14835.45,3903.582,4736.653,27836.158,465.252
2024-01-09T00:00:00,2189.129,14797.328,3764.21,4567.008,27351.103,472.877
2024-01-09T01:00:00,2203.553,14409.098,3630.88,4528.806,26867.902,476.715
2024-01-09T02:00:00,2181.938,14263.336,3611.994,4602.806,26650.783,480.734
2024-01-09T03:00:00,2179.407,13671.88,3907.548,4575.611,26330.591,485.009
2024-01-09T04:00:00,2183.109,13978.821,4454.465,4641.008,27303.259,497.078
2024-01-09T05:00:00,2184.344,14187.372,5099.397,4762.553,28264.764,505.601
2024-01-09T06:00:00,2204.936,15098.102,6337.514,5616.421,31386.713,508.999
2024-01-09T07:00:00,2507.085,15408.687,7396.033,6047.286,33330.382,516.54
2024-01-09T08:00:00,2496.14,15546.879,7740.311,6099.271,33732.725,503.821
2024-01-09T09:00:00,2533.738,15283.107,7891.015,6063.011,33568.956,471.305
2024-01-09T10:00:00,2527.864,15183.597,7741.255,6009.083,33262.992,444.804
2024-01-09T11:00:00,2182.894,15484.09,7877.04,5786.066,33217.497,432.692
2024-01-09T12:00:00,2202.741,15457.18,8132.936,5711.418,33427.411,430.919
2024-01-09T13:00:00,2203.666,15460.264,8171.461,5759.703,33611.434,440.818
2024-01-09T14:00:00,2203.631,15470.075,8132.746,5893.088,33794.329,470.294
2024-01-09T15:00:00,2213.737,15529.5,8123.493,6055.148,33955.306,510.629
2024-01-09T16:00:00,2383.684,14912.256,8021.701,6134.976,33423.909,516.031
2024-01-09T17:00:00,2664.774,14625.497,7874.774,6242.553,33395.201,500.368
2024-01-09T18:00:00,2755.354,14713.235,7939.928,6274.281,33553.893,495.024
2024-01-09T19:00:00,2448.183,15292.918,7959.757,6163.003,33704.666,504.193
2024-01-09T20:00:00,2216.278,15575.471,8038.887,5978.281,33678.458,518.761
2024-01-09T21:00:00,2221.854,15477.362,7922.176,5875.698,33414.012,527.191
2024-01-09T22:00:00,2226.483,15390.186,7345.609,5658.231,32502.479,534.006
2024-01-09T23:00:00,2224.939,15412.891,6532.41,5400.156,31599.164,542.155
2024-01-10T00:00:00,2211.671,15729.362,5984.549,5608.743,31420.955,544.693
2024-01-10T01:00:00,2208.586,15769.447,5897.676,5578.218,31209.292,550.679
2024-01-10T02:00:00,2195.625,15747.862,5674.264,5608.651,30970.893,553.251
2024-01-10T03:00:00,2207.659,15757.953,5483.145,5611.148,30732.94,554.485
2024-01-10T04:00:00,2207.351,15747.021,5766.99,5671.736,31157.008,556.311
2024-01-10T05:00:00,2196.984,15900.072,6375.662,5878.658,32074.897,555.238
2024-01-10T06:00:00,2202.695,15940.155,7502.357,6286.768,33638.408,544.098
2024-01-10T07:00:00,2489.25,15933.709,7776.759,6600.251,34475.334,528.949
2024-01-10T08:00:00,2759.361,16122.077,7872.13,6827.338,35290.446,524.483
2024-01-10T09:00:00,2700.85,16756.141,7884.972,6865.818,35887.03,508.467
2024-01-10T10:00:00,2280.025,16945.35,7860.61,6872.571,35608.288,484.141
2024-01-10T11:00:00,2193.943,17121.386,7861.177,6977.003,35761.298,464.501
2024-01-10T12:00:00,2216.833,17084.104,7724.447,7043.973,35714.429,461.754
2024-01-10T13:00:00,2174.239,17014.027,7748.809,7001.053,35638.347,475.751
2024-01-10T14:00:00,2231.109,17084.945,7664.392,6972.378,35573.042,508.448
2024-01-10T15:00:00,2259.866,17077.096,8235.482,7146.833,36203.571,554.11
2024-01-10T16:00:00,2525.184,17071.49,8575.228,7324.526,36913.924,569.641
2024-01-10T17:00:00,2858.492,17130.636,8681.363,7405.648,37480.432,555.294
2024-01-10T18:00:00,2830.193,17153.902,8630.184,7424.611,37495.222,552.743
2024-01-10T19:00:00,2627.105,17295.178,8623.574,7161.171,37174.236,562.269
2024-01-10T20:00:00,2518.811,17310.035,8669.277,6832.981,36813.066,584.289
2024-01-10T21:00:00,2317.726,16846.961,8442.654,6520.331,35691.965,600.673
2024-01-10T22:00:00,2214.996,16883.122,7710.094,6371.128,34701.692,606.951
2024-01-10T23:00:00,2206.779,16896.577,6755.256,6280.386,33575.911,607.594
2024-01-11T00:00:00,2223.812,16752.777,5991.725,6130.906,32832.837,610.185
2024-01-11T01:00:00,2218.629,16662.517,5776.055,6089.836,32380.46,605.995
2024-01-11T02:00:00,2200.114,16592.158,5756.792,6130.351,32428.567,600.694
2024-01-11T03:00:00,2205.329,16550.953,5662.177,6127.206,32269.186,596.402
2024-01-11T04:00:00,2199.467,16834.907,5763.402,6094.923,32599.132,591.47
2024-01-11T05:00:00,2200.637,17278.92,6495.206,6325.988,33986.211,581.82
2024-01-11T06:00:00,2252.532,17329.936,7823.217,6582.028,35684.825,571.96
2024-01-11T07:00:00,2501.364,17462.804,8448.886,6698.208,36757.111,563.487
2024-01-11T08:00:00,2641.313,17440.099,8646.426,7062.011,37518.805,543.296
2024-01-11T09:00:00,2270.197,17491.116,8705.348,6803.658,36975.198,514.388
2024-01-11T10:00:00,2252.797,17500.927,8560.875,6630.036,36606.794,487.169
2024-01-11T11:00:00,2256.778,17452.993,8309.701,6484.626,36111.111,468.671
2024-01-11T12:00:00,2251.468,17408.984,8119.526,6412.013,35739.977,464.328
2024-01-11T13:00:00,2254.308,17599.035,8213.953,6434.213,36031.629,482.384
2024-01-11T14:00:00,2245.698,17784.6,8367.679,6476.486,36442.642,512.549
2024-01-11T15:00:00,2236.965,17823.845,8518.194,6733.081,37005.313,551.433
2024-01-11T16:00:00,2262.748,17870.376,8558.987,7120.008,37559.718,566.604
2024-01-11T17:00:00,2790.856,17879.065,8665.122,7322.861,38287.443,560.3
2024-01-11T18:00:00,2725.449,17877.384,8938.958,7381.506,38481.378,567.862
2024-01-11T19:00:00,2530.335,17875.702,8895.9,7265.881,38060.655,583.926
2024-01-11T20:00:00,2189.123,17787.965,8653.413,6693.306,36911.403,600.097
2024-01-11T21:00:00,2197.33,17233.79,7759.196,6354.016,35131.152,608.741
2024-01-11T22:00:00,2222.603,16794.543,6808.323,6237.651,33627.414,610.905
2024-01-11T23:00:00,2227.571,15644.988,6321.461,6126.651,31801.08,605.207
2024-01-12T00:00:00,2226.274,15600.98,5965.097,6144.596,31467.843,604.85
2024-01-12T01:00:00,2233.062,15652.557,5752.637,6098.068,31177.898,605.964
2024-01-12T02:00:00,2220.443,16019.483,5886.912,6025.733,31594.145,606.038
2024-01-12T03:00:00,2204.334,16351.932,5996.068,5983.368,31966.404,610.212
2024-01-12T04:00:00,2206.206,16505.262,6131.287,5977.633,32316.333,600.516
2024-01-12T05:00:00,2183.211,16957.965,6607.762,5964.868,33177.906,592.079
2024-01-12T06:00:00,2115.442,17044.58,7495.747,6152.643,34218.141,576.098
2024-01-12T07:00:00,2322.773,17463.365,8327.265,6506.641,36045.308,567.987
2024-01-12T08:00:00,2720.936,17521.109,8379.01,6656.676,36936.784,552.445
2024-01-12T09:00:00,2671.874,17550.261,8326.131,6596.273,36830,538.159
2024-01-12T10:00:00,2615.164,17590.626,8236.616,6560.383,36687.473,526.614
2024-01-12T11:00:00,2528.889,17560.071,8382.032,6543.548,36723.304,513.515
2024-01-12T12:00:00,2403.311,17489.713,8247.002,6518.388,36276.302,507.191
2024-01-12T13:00:00,2265.67,17186.417,8139.545,6533.928,35847.529,502.626
2024-01-12T14:00:00,2102.991,16598.326,8142.189,6581.751,35131.69,498.715
2024-01-12T15:00:00,1950.484,16381.926,8633.017,6589.613,35203.996,512.678
2024-01-12T16:00:00,1972.059,16447.799,8673.998,6482.128,35287.077,516.833
2024-01-12T17:00:00,2236.787,16386.971,8708.558,6508.306,35578.9,512.892
2024-01-12T18:00:00,2296.072,16420.328,8713.279,6621.711,35727.532,511.533
2024-01-12T19:00:00,2186.999,16438.549,8497.987,6511.081,35251.726,517.682
2024-01-12T20:00:00,2093.983,15762.719,8366.923,6477.688,34330.075,515.74
2024-01-12T21:00:00,2180.253,14871.331,6970.548,6205.646,31916.346,501.371
2024-01-12T22:00:00,2180.346,14348.27,5875.959,6075.868,30061.826,490.679
2024-01-12T23:00:00,2144.813,13305.794,5481.257,5843.323,28304.53,472.646
2024-01-13T00:00:00,2201.923,12869.35,5033.299,5481.001,27396.084,470.757
2024-01-13T01:00:00,2092.096,12041.032,4767.016,4677.361,25356.949,456.811
2024-01-13T02:00:00,2027.802,12118.959,4635.008,4350.188,24833.73,448.246
2024-01-13T03:00:00,1964.142,11420.423,4538.505,4218.561,23757.189,427.904
2024-01-13T04:00:00,1916.707,10528.475,4438.224,4248.438,22855.366,410.814
2024-01-13T05:00:00,1925.656,10408.782,4444.645,4318.923,22771.041,405.057
2024-01-13T06:00:00,1921.922,10773.186,4661.825,4468.403,23473.515,407.561
2024-01-13T07:00:00,1917.231,11313.626,4798.176,4744.423,24366.49,400.38
2024-01-13T08:00:00,2030.541,11486.578,4816.873,4744.886,24593.464,385.978
2024-01-13T09:00:00,2028.412,11408.371,4958.324,4730.641,24695.479,368.592
2024-01-13T10:00:00,2034.924,11524.98,4859.932,4685.686,24686.127,356.675
2024-01-13T11:00:00,2038.01,11530.306,4659.936,4589.301,24389.615,345.279
2024-01-13T12:00:00,2024.402,12022.812,4672.967,4547.953,24945.829,341.847
2024-01-13T13:00:00,2026.53,12128.209,5076.924,4472.751,25287.349,346.902
2024-01-13T14:00:00,1988.222,11832.76,5148.121,4448.978,25102.766,346.548
2024-01-13T15:00:00,1981.251,11278.306,5452.551,4623.248,25017.712,345.058
2024-01-13T16:00:00,1987.732,11370.529,5382.109,4536.946,24884.329,345.619
2024-01-13T17:00:00,1985.572,11172.348,5300.147,4605.211,24729.322,341.475
2024-01-13T18:00:00,1987.454,11185.243,5373.044,4730.733,25080.773,341.045
2024-01-13T19:00:00,1986.19,11366.324,5443.675,4660.341,25178.498,346.25
2024-01-13T20:00:00,1985.572,11136.189,5577.76,4500.778,24895.082,354.259
2024-01-13T21:00:00,1990.231,11268.776,5626.673,4314.853,24772.595,359.867
2024-01-13T22:00:00,1989.646,10978.654,5326.208,4190.533,24090.501,359.795
2024-01-13T23:00:00,1993.214,10028.4,5090.898,3949.941,22705.195,349.453
2024-01-14T00:00:00,2183.748,9296.789,4654.46,4073.706,21924.457,340.772
2024-01-14T01:00:00,2181.537,9414.24,4348.896,4197.656,21794.391,335.153
2024-01-14T02:00:00,2116.408,9138.414,4132.094,4274.153,21351.966,331.885
2024-01-14T03:00:00,2049.056,9182.422,3821.809,4150.018,20882.554,327.469
2024-01-14T04:00:00,1996.348,9225.309,3639,4138.271,20669.632,329.345
2024-01-14T05:00:00,1954.576,9381.163,3652.597,4001.463,20621.668,335.775
2024-01-14T06:00:00,1933.358,10022.234,3786.871,3922.098,21257.595,347.77
2024-01-14T07:00:00,2084.515,10202.753,4020.86,3834.408,21698.288,358.686
2024-01-14T08:00:00,2091.713,10716.003,4015.95,3837.368,22283.582,364.09
2024-01-14T09:00:00,2078.532,11441.727,3959.861,3806.751,22812.329,359.656
2024-01-14T10:00:00,1937.017,11190.008,3772.896,3793.523,22195.602,341.723
2024-01-14T11:00:00,1953.83,10077.734,3691.69,3805.271,21086.607,316.952
2024-01-14T12:00:00,1949.936,10290.771,4042.577,3804.438,21667.552,314.227
2024-01-14T13:00:00,1978.632,11172.068,3730.971,3770.491,22238.982,322.224
2024-01-14T14:00:00,1954.756,11531.987,3842.583,3742.001,22637.175,332.582
2024-01-14T15:00:00,2000.392,12287.986,4100.934,3957.341,23879.878,356.469
2024-01-14T16:00:00,1958.533,12706.209,4259.569,4073.983,24559.482,365.136
2024-01-14T17:00:00,1954.093,12619.594,4561.545,4410.406,25064.882,359.866
