datetime,total_emissions,estimated_emissions
2022-12-23 23:15:00+00:00,-0.0316119839205353,
2022-12-23 23:30:00+00:00,-0.0316119839205353,
2022-12-23 23:45:00+00:00,0.03189084731199302,
2022-12-24 00:00:00+00:00,0.1171183313345987,
2022-12-24 00:15:00+00:00,-0.048323255297518054,
2022-12-24 00:30:00+00:00,-0.01573627611240322,
2022-12-24 00:45:00+00:00,-0.06503452667449844,
2022-12-24 01:00:00+00:00,-0.13104404861357405,
2022-12-24 01:15:00+00:00,-0.016571839681251525,
2022-12-24 01:30:00+00:00,0.06614895363480447,
2022-12-24 01:45:00+00:00,-0.04915881886636637,
2022-12-24 02:00:00+00:00,0.3026134436190914,
2022-12-24 02:15:00+00:00,0.016850703072709246,
2022-12-24 02:30:00+00:00,0.0327264108808437,
2022-12-24 02:45:00+00:00,-0.01573627611240322,
2022-12-24 03:00:00+00:00,0.01517957593501026,
2022-12-24 03:15:00+00:00,-0.016571839681251525,
2022-12-24 03:30:00+00:00,0.03272641088084133,
2022-12-24 03:45:00+00:00,-0.01573627611240322,
2022-12-24 04:00:00+00:00,0.12881622129848685,
2022-12-24 04:15:00+00:00,0.016850703072709246,
2022-12-24 04:30:00+00:00,-0.03411867462708259,
2022-12-24 04:45:00+00:00,0.03439753801854031,
2022-12-24 05:00:00+00:00,0.8098005299104745,
2022-12-24 05:15:00+00:00,0.008495067384219054,
2022-12-24 05:30:00+00:00,0.14719861981316623,
2022-12-24 05:45:00+00:00,0.05946444508401089,
2022-12-24 06:00:00+00:00,-0.05082994600406298,
2022-12-24 06:15:00+00:00,0.000139431695728862,
2022-12-24 06:30:00+00:00,-0.018242966818950514,
2022-12-24 06:45:00+00:00,-0.018242966818950514,
2022-12-24 07:00:00+00:00,-0.26055640178518036,
2022-12-24 07:15:00+00:00,0.09121586070027743,
2022-12-24 07:30:00+00:00,0.11043382278380512,
2022-12-24 07:45:00+00:00,0.018521830210408236,
2022-12-24 08:00:00+00:00,-0.6031374650132973,
2022-12-24 08:15:00+00:00,0.08536691571833453,
2022-12-24 08:30:00+00:00,0.051944372964371384,
2022-12-24 08:45:00+00:00,-0.017407403250102205,
2022-12-24 09:00:00+00:00,-0.1552753921101987,
2022-12-24 09:15:00+00:00,0.000139431695728862,
2022-12-24 09:30:00+00:00,0.01601513950386094,
2022-12-24 09:45:00+00:00,0.10040705995761831,
2022-12-24 10:00:00+00:00,0.09706480568222034,
2022-12-24 10:15:00+00:00,-0.03328311105823428,
2022-12-24 10:30:00+00:00,0.08369578858063555,
2022-12-24 10:45:00+00:00,-0.08341692518917782,
2022-12-24 11:00:00+00:00,0.7655156607614738,
2022-12-24 11:15:00+00:00,-0.11349721366774297,
2022-12-24 11:30:00+00:00,0.3218314057026191,
2022-12-24 11:45:00+00:00,1.1373414488993077,
