,mef_t_MWh,mef_g_kWh,intercept
2023-12-30 23:00:00+00:00,0.3284457857454288,328.4457857454288,0.7736741877817782
2023-12-30 23:15:00+00:00,0.6464926908375911,646.4926908375911,0.14346463361511264
2023-12-30 23:30:00+00:00,0.9354318053168785,935.4318053168786,0.00717963715184607
2023-12-30 23:45:00+00:00,0.928397983919786,928.397983919786,0.012760162873459085
2023-12-31 00:00:00+00:00,0.37031067308189874,370.31067308189876,1.10052648706784
2023-12-31 00:15:00+00:00,0.9147436707052294,914.7436707052294,0.0011752923310870502
2023-12-31 00:30:00+00:00,0.9274815784092107,927.4815784092108,0.011110211147955878
2023-12-31 00:45:00+00:00,0.9345063154032677,934.5063154032676,0.010407338833839826
2023-12-31 01:00:00+00:00,0.6622695598980004,662.2695598980004,0.43482916675292965
2023-12-31 01:15:00+00:00,0.9109430463550999,910.9430463550999,0.010644037293778386
2023-12-31 01:30:00+00:00,0.9255666741884749,925.566674188475,0.005275837995780721
2023-12-31 01:45:00+00:00,0.9295695911779585,929.5695911779585,0.007905797266228767
2023-12-31 02:00:00+00:00,0.37395298517174896,373.952985171749,1.1564492949249716
2023-12-31 02:15:00+00:00,0.8986349467407159,898.6349467407159,0.013467868167611582
2023-12-31 02:30:00+00:00,0.8835647949459228,883.5647949459228,0.06989961073007263
2023-12-31 02:45:00+00:00,0.9198422027761826,919.8422027761826,0.04529361176945898
2023-12-31 03:00:00+00:00,0.3689443270429915,368.9443270429915,1.4352796686634333
2023-12-31 03:15:00+00:00,0.9063298058876594,906.3298058876594,0.03662262996224363
2023-12-31 03:30:00+00:00,0.8056126047981398,805.6126047981398,0.3378578188909909
2023-12-31 03:45:00+00:00,0.3734290397936265,373.42903979362654,1.5890383397521424
2023-12-31 04:00:00+00:00,0.3221185263438941,322.1185263438941,1.1518343891004519
2023-12-31 04:15:00+00:00,0.9227825247364424,922.7825247364424,0.04702725708230129
2023-12-31 04:30:00+00:00,0.9373727732006777,937.3727732006777,0.06611232953866684
2023-12-31 04:45:00+00:00,0.9265322385322493,926.5322385322493,0.06381068625596209
2023-12-31 05:00:00+00:00,0.532878307826987,532.878307826987,0.6703779320624667
2023-12-31 05:15:00+00:00,0.9574571839956603,957.4571839956602,0.08142374691954096
2023-12-31 05:30:00+00:00,0.9425980507925413,942.5980507925414,0.061172969189014985
2023-12-31 05:45:00+00:00,0.933670321827917,933.670321827917,0.05691329642588901
2023-12-31 06:00:00+00:00,0.3242304328607451,324.2304328607451,1.241353653857725
2023-12-31 06:15:00+00:00,0.898156233655346,898.156233655346,0.02860883525573776
2023-12-31 06:30:00+00:00,0.9243876831224631,924.3876831224632,0.044103144414771374
2023-12-31 06:45:00+00:00,0.9327078586329075,932.7078586329075,0.04967827478602516
2023-12-31 07:00:00+00:00,0.32332137605735517,323.32137605735517,1.124914842376654
2023-12-31 07:15:00+00:00,0.9145832474238794,914.5832474238795,0.024510855065140072
2023-12-31 07:30:00+00:00,0.8947731871007644,894.7731871007644,0.03935632492195587
2023-12-31 07:45:00+00:00,0.6809610303546961,680.9610303546962,0.07244548885518161
2023-12-31 08:00:00+00:00,0.6752872262629857,675.2872262629857,0.018629770162213583
2023-12-31 08:15:00+00:00,0.8929585384731756,892.9585384731756,0.027364147293824977
2023-12-31 08:30:00+00:00,0.9264828685643691,926.4828685643691,0.03712533640051006
2023-12-31 08:45:00+00:00,0.9308970917721063,930.8970917721064,0.0363462386267584
2023-12-31 09:00:00+00:00,0.4992702109894714,499.27021098947137,0.6369113820090999
2023-12-31 09:15:00+00:00,0.8879846949053503,887.9846949053502,0.013437801305243849
2023-12-31 09:30:00+00:00,0.9335317578676262,933.5317578676262,0.03179634248155082
2023-12-31 09:45:00+00:00,0.9532568171825501,953.2568171825501,-0.0020903098696704223
2023-12-31 10:00:00+00:00,0.35405737448714986,354.05737448714984,1.311352246816042
2023-12-31 10:15:00+00:00,0.9134108282667894,913.4108282667894,0.017827296670463823
2023-12-31 10:30:00+00:00,0.9229389971395522,922.9389971395522,0.048545745671651076
2023-12-31 10:45:00+00:00,0.9358268183695638,935.8268183695639,0.04620303790255325
2023-12-31 11:00:00+00:00,0.35817531804879116,358.17531804879115,1.3507149846494042
2023-12-31 11:15:00+00:00,0.8851501029470766,885.1501029470767,0.028734977109118844
2023-12-31 11:30:00+00:00,0.9190632671980494,919.0632671980494,0.09051892093861073
2023-12-31 11:45:00+00:00,0.9324985867057687,932.4985867057687,0.05540985060146615
2023-12-31 12:00:00+00:00,0.6071853390528165,607.1853390528165,0.2699539205261216
2023-12-31 12:15:00+00:00,0.8243178267777782,824.3178267777782,0.0013022106590236636
2023-12-31 12:30:00+00:00,0.9154446010417463,915.4446010417463,0.037047724356887614
2023-12-31 12:45:00+00:00,0.926254688495204,926.2546884952039,0.0432894494840505
2023-12-31 13:00:00+00:00,0.3573326982465225,357.33269824652245,1.3364807080517962
2023-12-31 13:15:00+00:00,0.9250240442052174,925.0240442052175,0.03403942998015812
2023-12-31 13:30:00+00:00,0.9148323472444565,914.8323472444565,0.05647699036501196
2023-12-31 13:45:00+00:00,0.9327154976164012,932.7154976164012,0.05374435421629542
2023-12-31 14:00:00+00:00,0.502672335921855,502.672335921855,0.7802542041071554
2023-12-31 14:15:00+00:00,0.8904262426663151,890.4262426663151,0.02785732570518281
2023-12-31 14:30:00+00:00,0.9253409429876591,925.3409429876591,0.05229923784077361
2023-12-31 14:45:00+00:00,0.930765883636704,930.765883636704,0.0536552672676348
2023-12-31 15:00:00+00:00,0.3786898384533395,378.68983845333946,1.2767684668568178
2023-12-31 15:15:00+00:00,0.8985074740780168,898.5074740780168,0.0258753074558243
2023-12-31 15:30:00+00:00,0.9322473120086728,932.2473120086728,0.06168992309760775
2023-12-31 15:45:00+00:00,0.9234397043193302,923.4397043193302,0.06158782612771915
2023-12-31 16:00:00+00:00,0.35995388996602135,359.95388996602134,1.2438409205767778
2023-12-31 16:15:00+00:00,0.9090853158806976,909.0853158806976,0.02895550730440069
2023-12-31 16:30:00+00:00,0.9364928227363866,936.4928227363865,0.061541525920562175
2023-12-31 16:45:00+00:00,0.9376394620461478,937.6394620461477,0.06598179428312541
2023-12-31 17:00:00+00:00,0.35335578844046517,353.3557884404652,1.4777941284902172
2023-12-31 17:15:00+00:00,0.9303400078463475,930.3400078463475,0.041604616268603824
2023-12-31 17:30:00+00:00,0.9241936739676029,924.1936739676029,0.06687967004383466
2023-12-31 17:45:00+00:00,0.9496396778416131,949.6396778416131,0.11458135937308693
2023-12-31 18:00:00+00:00,0.3516279266346427,351.62792663464273,1.343995383478287
2023-12-31 18:15:00+00:00,0.9205552886276679,920.5552886276679,0.046606492907016316
2023-12-31 18:30:00+00:00,0.9568676548740507,956.8676548740507,0.07904569169835725
2023-12-31 18:45:00+00:00,0.9421774671832246,942.1774671832246,0.07260637424004424
2023-12-31 19:00:00+00:00,0.35014841381512246,350.14841381512247,1.4523178972984834
2023-12-31 19:15:00+00:00,0.831648848484753,831.648848484753,0.017176526560630206
2023-12-31 19:30:00+00:00,0.9065733116116076,906.5733116116076,0.06342744687710626
2023-12-31 19:45:00+00:00,0.9235291985286551,923.5291985286551,0.07214612010230337
2023-12-31 20:00:00+00:00,0.9352948628347166,935.2948628347166,0.08140636882311947
2023-12-31 20:15:00+00:00,0.9387467244238794,938.7467244238794,0.07720384326663438
2023-12-31 20:30:00+00:00,0.9153339823246183,915.3339823246183,0.08646320342965849
2023-12-31 20:45:00+00:00,0.9309199083604692,930.9199083604692,0.07114193345661221
2023-12-31 21:00:00+00:00,0.35036318812866435,350.3631881286644,1.525312010380039
2023-12-31 21:15:00+00:00,0.899533568759938,899.5335687599379,0.04991774165840657
2023-12-31 21:30:00+00:00,0.9219035721279824,921.9035721279823,0.07251762763848056
2023-12-31 21:45:00+00:00,0.9363030272611976,936.3030272611976,0.07610400093416236
2023-12-31 22:00:00+00:00,0.34650666315181466,346.5066631518147,1.0689972487437922
2023-12-31 22:15:00+00:00,0.727219769983102,727.219769983102,0.014017332607062267
2023-12-31 22:30:00+00:00,0.8822827286113175,882.2827286113176,0.05149365805851755
2023-12-31 22:45:00+00:00,0.9230657380846413,923.0657380846413,0.0660054220327677
2023-12-31 23:00:00+00:00,0.34721298496276753,347.2129849627675,1.1079893317703093
2023-12-31 23:15:00+00:00,0.9147883207736095,914.7883207736095,0.054016150866727154
2023-12-31 23:30:00+00:00,0.9292286852026498,929.2286852026498,0.06821942142124522
2023-12-31 23:45:00+00:00,0.9505756207048117,950.5756207048117,0.07176859843673994
2024-01-01 00:00:00+00:00,0.3474719876150485,347.4719876150485,1.2108570227941244
2024-01-01 00:15:00+00:00,0.716262268830335,716.262268830335,0.035073231457578055
2024-01-01 00:30:00+00:00,0.8762764225421189,876.2764225421189,0.06066172105441667
2024-01-01 00:45:00+00:00,0.8556150532380027,855.6150532380027,0.07959212149867277
2024-01-01 01:00:00+00:00,0.9409302546542463,940.9302546542463,0.09961868559184055
2024-01-01 01:15:00+00:00,0.9420784032723344,942.0784032723344,0.07712576303241157
2024-01-01 01:30:00+00:00,0.9248471596130414,924.8471596130414,0.0759657740996949
2024-01-01 01:45:00+00:00,0.8671679352647936,867.1679352647936,0.08396711625745826
2024-01-01 02:00:00+00:00,0.5314931124467479,531.4931124467479,0.5186006943375943
2024-01-01 02:15:00+00:00,0.8995046000113663,899.5046000113664,0.05416723730584967
2024-01-01 02:30:00+00:00,0.9391247430825224,939.1247430825224,0.0824680366325602
2024-01-01 02:45:00+00:00,0.938368942177344,938.368942177344,0.08789375332183848
2024-01-01 03:00:00+00:00,0.3801442163484481,380.1442163484481,1.1562044952350947
2024-01-01 03:15:00+00:00,0.8988895934426651,898.889593442665,0.04575392069556298
2024-01-01 03:30:00+00:00,0.923403909790629,923.4039097906291,0.07383408008734536
2024-01-01 03:45:00+00:00,0.9363500294751438,936.3500294751437,0.07751476853806766
2024-01-01 04:00:00+00:00,0.40777024362598385,407.7702436259839,1.0626432561283594
2024-01-01 04:15:00+00:00,0.8869281727181616,886.9281727181616,0.03674495130557683
2024-01-01 04:30:00+00:00,0.8777623438222967,877.7623438222967,0.06458608322267603
2024-01-01 04:45:00+00:00,0.9243238057701112,924.3238057701112,0.06459901637055383
2024-01-01 05:00:00+00:00,0.5262553624536918,526.2553624536918,0.555592714512507
2024-01-01 05:15:00+00:00,0.9080245652461093,908.0245652461093,0.03143350011012064
2024-01-01 05:30:00+00:00,0.9387405163355146,938.7405163355146,0.06903348076806114
2024-01-01 05:45:00+00:00,0.937960336492608,937.960336492608,0.06511747796092819
2024-01-01 06:00:00+00:00,0.4894130955742808,489.4130955742808,0.801465687081467
2024-01-01 06:15:00+00:00,0.9125936563616797,912.5936563616797,0.03713179951397688
2024-01-01 06:30:00+00:00,0.9235212562112588,923.5212562112588,0.06333294422978532
2024-01-01 06:45:00+00:00,0.8847704844000989,884.7704844000989,0.07770256801613433
2024-01-01 07:00:00+00:00,0.7012840387504862,701.2840387504862,0.034188880872873514
2024-01-01 07:15:00+00:00,0.9385008456899351,938.5008456899351,0.05866773683577214
2024-01-01 07:30:00+00:00,0.9382169538224535,938.2169538224535,0.07085627408133653
2024-01-01 07:45:00+00:00,0.937369503350291,937.369503350291,0.06843698594217641
2024-01-01 08:00:00+00:00,0.3425162379640058,342.5162379640058,1.5172932931086167
2024-01-01 08:15:00+00:00,0.9157789236550832,915.7789236550832,0.0395430177018344
2024-01-01 08:30:00+00:00,0.9320834616666603,932.0834616666604,0.0741316258084468
2024-01-01 08:45:00+00:00,0.93220205136962,932.20205136962,0.08296123652124297
2024-01-01 09:00:00+00:00,0.3396274347304818,339.6274347304818,1.256404863940053
2024-01-01 09:15:00+00:00,0.9727248646818709,972.7248646818709,0.09477623108935125
2024-01-01 09:30:00+00:00,0.9179651961640996,917.9651961640996,0.08237729858026101
2024-01-01 09:45:00+00:00,0.9466328667453991,946.6328667453992,0.08513787954439815
2024-01-01 10:00:00+00:00,0.3400017290393035,340.0017290393035,1.2613574797409126
2024-01-01 10:15:00+00:00,0.9148830703465002,914.8830703465002,0.036918359872345964
2024-01-01 10:30:00+00:00,0.9334501615458031,933.4501615458031,0.07385872909302685
2024-01-01 10:45:00+00:00,0.9393851000589292,939.3851000589292,0.07805471892333313
2024-01-01 11:00:00+00:00,0.5907962480144457,590.7962480144457,0.2215648950080907
2024-01-01 11:15:00+00:00,0.9025131123791259,902.5131123791259,0.02336316077152234
2024-01-01 11:30:00+00:00,0.9300311317257555,930.0311317257555,0.0645754510335542
2024-01-01 11:45:00+00:00,0.9363634101133039,936.363410113304,0.07283378629680833
2024-01-01 12:00:00+00:00,0.33767226446416104,337.67226446416106,1.4562819511809657
2024-01-01 12:15:00+00:00,0.9130637010805372,913.0637010805373,0.033505462391688376
2024-01-01 12:30:00+00:00,0.9310530648876276,931.0530648876277,0.07221811126896144
2024-01-01 12:45:00+00:00,0.8625380582539011,862.5380582539011,0.32279732780275394
