datetime,lignite_generation,hard_coal_generation,fossil_gas_generation,other_conventional_generation,total_generation,lignite_emissions,hard_coal_emissions,fossil_gas_emissions,other_conventional_emission,total_emissions
2023-12-23 23:00:00+00:00,330.5,121.0,291.5,175.75,918.75,363.45,91.16,193.0,211.14,858.75
2023-12-23 23:15:00+00:00,330.5,121.0,282.5,169.25,903.25,363.45,91.16,187.04,203.33,844.98
2023-12-23 23:30:00+00:00,329.5,120.5,282.25,169.5,901.75,362.35,90.78,186.87,203.63,843.63
2023-12-23 23:45:00+00:00,329.75,120.75,287.0,173.75,911.25,362.63,90.97,190.02,208.74,852.36
2023-12-24 00:00:00+00:00,329.0,117.25,288.25,175.25,909.75,364.66,89.78,189.7,208.66,852.8
2023-12-24 00:15:00+00:00,328.5,117.0,288.0,174.0,907.5,364.1,89.59,189.54,207.18,850.41
2023-12-24 00:30:00+00:00,328.25,117.5,290.25,177.5,913.5,363.83,89.98,191.02,211.34,856.17
2023-12-24 00:45:00+00:00,328.0,119.75,294.25,178.75,920.75,363.55,91.7,193.65,212.83,861.73
2023-12-24 01:00:00+00:00,327.25,117.5,286.75,171.75,903.25,363.86,94.8,192.55,204.58,855.79
2023-12-24 01:15:00+00:00,328.5,117.25,279.75,166.25,891.75,365.25,94.6,187.85,198.03,845.73
2023-12-24 01:30:00+00:00,328.0,117.75,284.5,167.0,897.25,364.69,95.0,191.04,198.92,849.65
2023-12-24 01:45:00+00:00,329.75,117.25,288.25,169.5,904.75,366.64,94.6,193.55,201.9,856.69
2023-12-24 02:00:00+00:00,327.5,118.25,289.0,172.25,907.0,365.3,94.22,193.19,204.51,857.22
2023-12-24 02:15:00+00:00,328.25,117.75,291.25,173.75,911.0,366.14,93.83,194.7,206.29,860.96
2023-12-24 02:30:00+00:00,329.0,118.25,289.0,173.25,909.5,366.98,94.22,193.19,205.7,860.09
2023-12-24 02:45:00+00:00,328.5,118.0,291.0,178.0,915.5,366.42,94.02,194.53,211.34,866.31
2023-12-24 03:00:00+00:00,328.25,117.5,293.0,179.0,917.75,365.9,91.28,194.14,210.27,861.59
2023-12-24 03:15:00+00:00,329.25,117.25,294.0,179.0,919.5,367.01,91.08,194.8,210.27,863.16
2023-12-24 03:30:00+00:00,328.0,116.75,293.75,179.75,918.25,365.62,90.7,194.63,211.16,862.11
2023-12-24 03:45:00+00:00,328.25,120.25,293.25,180.0,921.75,365.9,93.41,194.3,211.45,865.06
2023-12-24 04:00:00+00:00,330.0,121.0,294.0,177.75,922.75,365.53,90.68,192.79,206.26,855.26
2023-12-24 04:15:00+00:00,327.5,120.75,295.0,179.25,922.5,362.76,90.49,193.44,208.0,854.69
2023-12-24 04:30:00+00:00,328.75,121.25,296.0,183.5,929.5,364.15,90.86,194.1,212.93,862.04
2023-12-24 04:45:00+00:00,328.25,121.5,297.5,185.75,933.0,363.59,91.05,195.08,215.54,865.26
2023-12-24 05:00:00+00:00,329.0,118.75,297.5,185.25,930.5,364.34,91.54,196.22,217.59,869.69
2023-12-24 05:15:00+00:00,329.75,118.25,293.0,181.25,922.25,365.17,91.15,193.25,212.89,862.46
2023-12-24 05:30:00+00:00,329.75,118.5,287.75,175.5,911.5,365.17,91.35,189.79,206.14,852.45
2023-12-24 05:45:00+00:00,329.5,118.0,283.75,172.5,903.75,364.89,90.96,187.15,202.61,845.61
2023-12-24 06:00:00+00:00,329.5,123.75,284.25,172.75,910.25,365.98,95.73,187.89,206.25,855.85
2023-12-24 06:15:00+00:00,328.0,123.25,286.0,171.75,909.0,364.32,95.34,189.05,205.06,853.77
2023-12-24 06:30:00+00:00,328.5,123.0,288.0,175.0,914.5,364.87,95.15,190.37,208.94,859.33
2023-12-24 06:45:00+00:00,329.75,123.0,286.25,173.75,912.75,366.26,95.15,189.21,207.44,858.06
2023-12-24 07:00:00+00:00,329.0,123.75,282.5,173.75,909.0,366.47,99.48,186.44,207.32,859.71
2023-12-24 07:15:00+00:00,329.0,123.0,285.75,175.25,913.0,366.47,98.88,188.59,209.11,863.05
2023-12-24 07:30:00+00:00,328.75,122.75,288.25,177.0,916.75,366.19,98.68,190.24,211.19,866.3
2023-12-24 07:45:00+00:00,328.25,123.0,283.5,175.75,910.5,365.64,98.88,187.1,209.7,861.32
2023-12-24 08:00:00+00:00,329.25,124.5,283.25,175.5,912.5,364.8,103.57,185.25,208.77,862.39
2023-12-24 08:15:00+00:00,329.5,123.0,284.0,175.5,912.0,365.07,102.32,185.74,208.77,861.9
2023-12-24 08:30:00+00:00,329.5,122.75,280.0,171.0,903.25,365.07,102.12,183.12,203.42,853.73
2023-12-24 08:45:00+00:00,327.5,123.0,279.75,169.5,899.75,362.86,102.32,182.96,201.63,849.77
2023-12-24 09:00:00+00:00,328.25,126.0,270.75,163.0,888.0,366.49,102.79,182.7,202.16,854.14
2023-12-24 09:15:00+00:00,327.75,126.0,255.75,149.5,859.0,365.93,102.79,172.58,185.42,826.72
2023-12-24 09:30:00+00:00,328.25,126.0,258.75,150.0,863.0,366.49,102.79,174.61,186.04,829.93
2023-12-24 09:45:00+00:00,327.75,125.75,259.75,154.5,867.75,365.93,102.59,175.28,191.62,835.42
2023-12-24 10:00:00+00:00,328.75,128.25,254.25,150.25,861.5,365.66,100.95,172.88,186.17,825.66
2023-12-24 10:15:00+00:00,327.5,128.25,259.25,150.0,865.0,364.27,100.95,176.28,185.86,827.36
2023-12-24 10:30:00+00:00,328.25,128.0,264.25,156.75,877.25,365.1,100.75,179.68,194.23,839.76
2023-12-24 10:45:00+00:00,328.75,128.25,263.5,157.0,877.5,365.66,100.95,179.17,194.54,840.32
2023-12-24 11:00:00+00:00,327.5,129.0,270.75,162.0,889.25,363.71,99.44,181.44,199.96,844.55
2023-12-24 11:15:00+00:00,326.75,128.25,270.75,163.5,889.25,362.88,98.86,181.44,201.82,845.0
2023-12-24 11:30:00+00:00,328.5,127.5,271.5,157.5,885.0,364.82,98.28,181.94,194.41,839.45
2023-12-24 11:45:00+00:00,328.5,128.25,265.25,150.0,872.0,364.82,98.86,177.75,185.15,826.58
2023-12-24 12:00:00+00:00,328.25,128.0,265.5,144.75,866.5,363.88,98.29,179.79,179.42,821.38
2023-12-24 12:15:00+00:00,327.0,128.0,269.25,147.5,871.75,362.49,98.29,182.32,182.83,825.93
2023-12-24 12:30:00+00:00,322.75,127.75,276.0,157.25,883.75,357.78,98.09,186.9,194.92,837.69
2023-12-24 12:45:00+00:00,322.0,126.0,280.25,161.0,889.25,356.95,96.75,189.77,199.57,843.04
2023-12-24 13:00:00+00:00,323.5,125.75,274.0,161.0,884.25,358.69,97.97,185.72,195.85,838.23
2023-12-24 13:15:00+00:00,323.25,126.75,272.5,160.25,882.75,358.41,98.75,184.7,194.94,836.8
2023-12-24 13:30:00+00:00,323.0,126.0,271.5,157.25,877.75,358.13,98.16,184.02,191.29,831.6
2023-12-24 13:45:00+00:00,324.25,125.25,271.25,158.0,878.75,359.52,97.58,183.85,192.2,833.15
2023-12-24 14:00:00+00:00,323.5,125.5,271.5,156.75,877.25,358.21,97.17,184.09,192.3,831.77
2023-12-24 14:15:00+00:00,322.5,125.0,273.75,157.75,879.0,357.1,96.78,185.61,193.53,833.02
2023-12-24 14:30:00+00:00,321.75,123.75,277.0,162.25,884.75,356.27,95.81,187.82,199.05,838.95
2023-12-24 14:45:00+00:00,322.25,124.75,269.0,161.25,877.25,356.82,96.59,182.39,197.82,833.62
2023-12-24 15:00:00+00:00,320.25,124.25,270.25,165.5,880.25,355.99,92.93,181.49,194.2,824.61
2023-12-24 15:15:00+00:00,321.25,120.75,277.5,174.0,893.5,357.11,90.31,186.36,204.17,837.95
2023-12-24 15:30:00+00:00,321.0,122.75,283.0,177.5,904.25,356.83,91.81,190.05,208.28,846.97
2023-12-24 15:45:00+00:00,319.25,127.25,272.5,167.0,886.0,354.88,95.17,183.0,195.96,829.01
2023-12-24 16:00:00+00:00,320.75,135.0,271.75,165.5,893.0,357.52,97.97,182.18,201.52,839.19
2023-12-24 16:15:00+00:00,321.0,122.25,271.5,164.25,879.0,357.8,88.72,182.01,200.0,828.53
2023-12-24 16:30:00+00:00,320.75,94.5,269.75,160.5,845.5,357.52,68.58,180.84,195.43,802.37
2023-12-24 16:45:00+00:00,320.25,95.25,270.5,157.5,843.5,356.97,69.12,181.34,191.78,799.21
2023-12-24 17:00:00+00:00,320.75,94.0,269.0,157.25,841.0,356.84,72.11,183.15,195.9,808.0
2023-12-24 17:15:00+00:00,320.75,94.25,266.5,154.5,836.0,356.84,72.3,181.45,192.47,803.06
2023-12-24 17:30:00+00:00,321.25,94.25,269.75,153.25,838.5,357.4,72.3,183.67,190.92,804.29
2023-12-24 17:45:00+00:00,321.5,94.25,260.5,150.5,826.75,357.67,72.3,177.37,187.49,794.83
2023-12-24 18:00:00+00:00,320.75,91.0,268.25,152.5,832.5,356.81,69.04,180.16,187.66,793.67
2023-12-24 18:15:00+00:00,320.25,91.0,277.75,154.5,843.5,356.26,69.04,186.54,190.13,801.97
2023-12-24 18:30:00+00:00,322.25,91.0,279.5,162.5,855.25,358.48,69.04,187.71,199.97,815.2
2023-12-24 18:45:00+00:00,321.0,91.0,289.25,173.0,874.25,357.09,69.04,194.26,212.89,833.28
2023-12-24 19:00:00+00:00,320.25,89.0,280.0,171.0,860.25,355.26,71.1,188.31,204.84,819.51
2023-12-24 19:15:00+00:00,319.75,89.0,277.0,169.5,855.25,354.71,71.1,186.29,203.05,815.15
2023-12-24 19:30:00+00:00,320.0,89.0,285.5,173.25,867.75,354.99,71.1,192.01,207.54,825.64
2023-12-24 19:45:00+00:00,320.5,89.0,276.75,169.25,855.5,355.54,71.1,186.13,202.75,815.52
2023-12-24 20:00:00+00:00,317.75,92.25,277.5,168.5,856.0,353.53,70.82,185.74,203.7,813.79
2023-12-24 20:15:00+00:00,319.5,92.25,279.5,166.25,857.5,355.47,70.82,187.08,200.98,814.35
2023-12-24 20:30:00+00:00,320.0,92.25,272.75,163.75,848.75,356.03,70.82,182.56,197.96,807.37
2023-12-24 20:45:00+00:00,320.0,92.5,273.5,163.25,849.25,356.03,71.02,183.06,197.35,807.46
2023-12-24 21:00:00+00:00,320.5,92.5,272.5,161.25,846.75,354.6,70.48,182.71,194.06,801.85
2023-12-24 21:15:00+00:00,319.0,92.25,272.5,165.0,848.75,352.94,70.29,182.71,198.58,804.52
2023-12-24 21:30:00+00:00,320.0,92.5,280.5,170.25,863.25,354.04,70.48,188.08,204.89,817.49
2023-12-24 21:45:00+00:00,320.75,92.25,279.0,170.25,862.25,354.87,70.29,187.07,204.89,817.12
2023-12-24 22:00:00+00:00,320.75,89.5,268.5,166.5,845.25,344.74,67.54,184.8,200.28,797.36
2023-12-24 22:15:00+00:00,319.25,89.5,276.0,169.25,854.0,343.13,67.54,189.96,203.59,804.22
2023-12-24 22:30:00+00:00,319.5,89.75,271.0,166.75,847.0,343.4,67.73,186.52,200.58,798.23
2023-12-24 22:45:00+00:00,320.0,89.25,265.0,161.0,835.25,343.94,67.35,182.39,193.67,787.35
2023-12-24 23:00:00+00:00,297.25,85.0,287.75,175.25,845.25,331.08,64.88,193.56,207.09,796.61
2023-12-24 23:15:00+00:00,296.75,85.0,284.5,175.25,841.5,330.53,64.88,191.37,207.09,793.87
2023-12-24 23:30:00+00:00,296.75,85.0,286.25,175.25,843.25,330.53,64.88,192.55,207.09,795.05
2023-12-24 23:45:00+00:00,296.25,85.0,287.75,175.25,844.25,329.97,64.88,193.56,207.09,795.5
2023-12-25 00:00:00+00:00,296.75,82.0,288.0,175.25,842.0,330.15,62.76,192.47,207.91,793.29
2023-12-25 00:15:00+00:00,297.5,82.0,290.5,175.25,845.25,330.98,62.76,194.14,207.91,795.79
2023-12-25 00:30:00+00:00,297.5,82.0,289.25,175.25,844.0,330.98,62.76,193.3,207.91,794.95
2023-12-25 00:45:00+00:00,297.0,82.25,288.5,175.25,843.0,330.42,62.95,192.8,207.91,794.08
2023-12-25 01:00:00+00:00,298.0,80.25,283.5,175.25,837.0,330.86,62.29,191.92,209.72,794.79
2023-12-25 01:15:00+00:00,297.25,80.25,280.75,175.25,833.5,330.02,62.29,190.06,209.72,792.09
2023-12-25 01:30:00+00:00,297.5,80.25,286.25,175.25,839.25,330.3,62.29,193.78,209.72,796.09
2023-12-25 01:45:00+00:00,298.25,80.25,287.0,175.25,840.75,331.13,62.29,194.29,209.72,797.43
2023-12-25 02:00:00+00:00,298.25,80.25,286.75,175.25,840.5,331.44,63.19,192.97,206.85,794.45
2023-12-25 02:15:00+00:00,297.5,80.25,286.75,175.25,839.75,330.6,63.19,192.97,206.85,793.61
2023-12-25 02:30:00+00:00,297.5,80.25,288.25,175.5,841.5,330.6,63.19,193.98,207.15,794.92
2023-12-25 02:45:00+00:00,296.5,80.25,290.0,175.5,842.25,329.49,63.19,195.15,207.15,794.98
2023-12-25 03:00:00+00:00,296.5,80.5,288.0,173.75,838.75,330.78,63.01,195.61,205.15,794.55
2023-12-25 03:15:00+00:00,296.5,80.5,285.75,173.75,836.5,330.78,63.01,194.08,205.15,793.02
2023-12-25 03:30:00+00:00,297.0,80.5,289.5,173.75,840.75,331.33,63.01,196.63,205.15,796.12
2023-12-25 03:45:00+00:00,296.75,80.5,287.5,173.75,838.5,331.05,63.01,195.27,205.15,794.48
2023-12-25 04:00:00+00:00,297.25,83.5,294.25,173.75,848.75,335.89,65.07,197.2,206.44,804.6
2023-12-25 04:15:00+00:00,297.25,83.25,297.5,173.75,851.75,335.89,64.87,199.38,206.44,806.58
2023-12-25 04:30:00+00:00,297.0,83.25,294.75,173.75,848.75,335.6,64.87,197.53,206.44,804.44
2023-12-25 04:45:00+00:00,298.75,83.25,295.25,173.75,851.0,337.58,64.87,197.87,206.44,806.76
2023-12-25 05:00:00+00:00,298.25,82.5,300.0,173.75,854.5,337.72,64.77,199.85,206.69,809.03
2023-12-25 05:15:00+00:00,300.0,82.5,294.75,173.75,851.0,339.71,64.77,196.36,206.69,807.53
2023-12-25 05:30:00+00:00,322.0,82.25,296.0,173.75,874.0,364.62,64.57,197.19,206.69,833.07
2023-12-25 05:45:00+00:00,321.75,82.0,294.5,173.75,872.0,364.33,64.38,196.19,206.69,831.59
2023-12-25 06:00:00+00:00,322.0,83.25,295.75,173.75,874.75,357.76,66.54,197.15,206.39,827.84
2023-12-25 06:15:00+00:00,323.0,83.0,295.75,173.75,875.5,358.87,66.34,197.15,206.39,828.75
2023-12-25 06:30:00+00:00,322.25,83.0,290.75,173.75,869.75,358.03,66.34,193.82,206.39,824.58
2023-12-25 06:45:00+00:00,322.5,83.0,294.5,173.75,873.75,358.31,66.34,196.32,206.39,827.36
2023-12-25 07:00:00+00:00,322.25,84.75,291.0,173.75,871.75,358.51,68.47,196.07,205.3,828.35
2023-12-25 07:15:00+00:00,322.0,86.0,287.75,173.75,869.5,358.23,69.48,193.88,205.3,826.89
2023-12-25 07:30:00+00:00,321.75,86.25,292.5,173.75,874.25,357.95,69.68,197.08,205.3,830.01
2023-12-25 07:45:00+00:00,323.0,85.25,290.0,173.75,872.0,359.34,68.87,195.4,205.3,828.91
2023-12-25 08:00:00+00:00,322.5,90.25,298.75,173.75,885.25,358.34,72.3,198.06,206.49,835.19
2023-12-25 08:15:00+00:00,323.0,92.5,304.0,173.75,893.25,358.89,74.1,201.54,206.49,841.02
2023-12-25 08:30:00+00:00,322.75,92.5,301.25,173.75,890.25,358.62,74.1,199.72,206.49,838.93
2023-12-25 08:45:00+00:00,322.25,92.5,301.0,173.75,889.5,358.06,74.1,199.55,206.49,838.2
2023-12-25 09:00:00+00:00,321.5,95.75,297.0,173.75,888.0,357.52,77.0,197.44,205.8,837.76
2023-12-25 09:15:00+00:00,322.0,106.5,296.0,173.75,898.25,358.07,85.64,196.77,205.8,846.28
2023-12-25 09:30:00+00:00,321.75,106.25,293.25,173.75,895.0,357.79,85.44,194.94,205.8,843.97
2023-12-25 09:45:00+00:00,323.0,108.0,291.75,173.75,896.5,359.18,86.85,193.95,205.8,845.78
2023-12-25 10:00:00+00:00,322.5,109.0,287.5,173.75,892.75,359.16,89.83,187.93,209.29,846.21
2023-12-25 10:15:00+00:00,322.75,111.5,288.0,173.75,896.0,359.43,91.89,188.26,209.29,848.87
2023-12-25 10:30:00+00:00,322.0,117.0,286.5,173.75,899.25,358.6,96.43,187.28,209.29,851.6
2023-12-25 10:45:00+00:00,322.5,117.25,258.0,146.0,843.75,359.16,96.63,168.65,175.86,800.3
2023-12-25 11:00:00+00:00,322.5,126.0,262.25,148.75,859.5,358.52,102.17,178.22,187.29,826.2
2023-12-25 11:15:00+00:00,322.75,134.5,261.0,148.0,866.25,358.8,109.06,177.37,186.34,831.57
2023-12-25 11:30:00+00:00,323.0,138.0,258.75,145.25,865.0,359.08,111.9,175.84,182.88,829.7
2023-12-25 11:45:00+00:00,323.5,140.75,258.5,145.0,867.75,359.63,114.13,175.67,182.57,832.0
2023-12-25 12:00:00+00:00,323.25,136.75,257.75,144.0,861.75,357.82,109.25,175.75,182.41,825.23
2023-12-25 12:15:00+00:00,321.0,146.5,256.5,143.25,867.25,355.33,117.04,174.9,181.46,828.73
2023-12-25 12:30:00+00:00,320.5,148.25,255.25,142.75,866.75,354.78,118.44,174.05,180.83,828.1
2023-12-25 12:45:00+00:00,320.0,146.75,257.5,145.75,870.0,354.23,117.24,175.58,184.63,831.68
2023-12-25 13:00:00+00:00,319.5,146.5,260.0,148.75,874.75,356.31,119.43,177.1,186.19,839.03
2023-12-25 13:15:00+00:00,320.75,144.0,259.5,149.0,873.25,357.71,117.39,176.76,186.5,838.36
2023-12-25 13:30:00+00:00,320.25,148.5,261.0,148.5,878.25,357.15,121.06,177.78,185.88,841.87
2023-12-25 13:45:00+00:00,319.5,148.25,261.25,148.0,877.0,356.31,120.85,177.95,185.25,840.36
2023-12-25 14:00:00+00:00,319.0,151.5,268.0,149.0,887.5,369.43,120.08,183.32,186.07,858.9
2023-12-25 14:15:00+00:00,320.0,149.25,271.25,151.25,891.75,370.59,118.3,185.55,188.88,863.32
2023-12-25 14:30:00+00:00,320.5,148.75,268.75,148.75,886.75,371.17,117.9,183.84,185.76,858.67
2023-12-25 14:45:00+00:00,319.75,150.0,270.0,148.5,888.25,370.3,118.89,184.69,185.45,859.33
2023-12-25 15:00:00+00:00,320.75,148.5,289.5,151.25,910.0,387.44,110.09,193.89,188.45,879.87
2023-12-25 15:15:00+00:00,320.25,147.0,290.5,151.0,908.75,386.83,108.98,194.55,188.14,878.5
2023-12-25 15:30:00+00:00,319.0,146.5,294.25,149.0,908.75,385.32,108.61,197.07,185.65,876.65
2023-12-25 15:45:00+00:00,319.25,144.75,295.75,148.5,908.25,385.62,107.31,198.07,185.03,876.03
2023-12-25 16:00:00+00:00,319.75,137.75,304.25,144.5,906.25,355.63,103.38,201.21,181.5,841.72
2023-12-25 16:15:00+00:00,319.5,136.5,306.5,141.75,904.25,355.35,102.44,202.69,178.04,838.52
2023-12-25 16:30:00+00:00,320.0,136.75,313.75,152.75,923.25,355.91,102.63,207.49,191.86,857.89
2023-12-25 16:45:00+00:00,320.0,135.75,319.25,158.75,933.75,355.91,101.88,211.13,199.39,868.31
2023-12-25 17:00:00+00:00,319.25,135.0,329.25,168.5,952.0,354.77,101.88,211.23,204.01,871.89
2023-12-25 17:15:00+00:00,317.25,134.0,327.25,167.5,946.0,352.55,101.12,209.95,202.8,866.42
2023-12-25 17:30:00+00:00,317.25,133.5,333.0,167.75,951.5,352.55,100.74,213.64,203.1,870.03
2023-12-25 17:45:00+00:00,318.0,132.25,324.5,164.25,939.0,353.38,99.8,208.19,198.86,860.23
2023-12-25 18:00:00+00:00,315.75,130.25,309.25,165.5,920.75,316.94,97.29,199.9,199.85,813.98
2023-12-25 18:15:00+00:00,316.5,129.25,316.0,168.25,930.0,317.69,96.55,204.26,203.18,821.68
2023-12-25 18:30:00+00:00,317.0,129.5,312.5,169.25,928.25,318.19,96.73,202.0,204.38,821.3
2023-12-25 18:45:00+00:00,317.0,129.25,315.75,171.75,933.75,318.19,96.55,204.1,207.4,826.24
2023-12-25 19:00:00+00:00,319.5,128.25,315.25,173.0,936.0,349.0,99.2,203.53,206.89,858.62
2023-12-25 19:15:00+00:00,318.5,127.5,307.25,172.0,925.25,347.9,98.62,198.36,205.69,850.57
2023-12-25 19:30:00+00:00,319.25,127.5,300.75,168.5,916.0,348.72,98.62,194.17,201.51,843.02
2023-12-25 19:45:00+00:00,319.0,127.75,302.5,170.5,919.75,348.45,98.81,195.3,203.9,846.46
2023-12-25 20:00:00+00:00,319.0,131.25,279.5,176.25,906.0,355.65,101.73,187.61,208.54,853.53
2023-12-25 20:15:00+00:00,319.5,131.0,281.0,177.75,909.25,356.2,101.54,188.61,210.31,856.66
2023-12-25 20:30:00+00:00,323.75,131.0,282.75,178.25,915.75,360.94,101.54,189.79,210.9,863.17
2023-12-25 20:45:00+00:00,324.0,132.5,281.5,177.75,915.75,361.22,102.7,188.95,210.31,863.18
2023-12-25 21:00:00+00:00,324.0,135.25,284.75,179.5,923.5,358.79,101.26,189.47,211.0,860.52
2023-12-25 21:15:00+00:00,323.5,134.25,291.0,184.0,932.75,358.24,100.51,193.63,216.29,868.67
2023-12-25 21:30:00+00:00,324.25,134.5,291.25,185.25,935.25,359.07,100.7,193.8,217.76,871.33
2023-12-25 21:45:00+00:00,323.5,131.75,290.0,185.0,930.25,358.24,98.64,192.96,217.47,867.31
2023-12-25 22:00:00+00:00,324.5,127.75,293.75,181.5,927.5,375.31,96.12,196.12,214.46,882.01
2023-12-25 22:15:00+00:00,323.5,126.75,291.5,178.75,920.5,374.15,95.37,194.62,211.21,875.35
2023-12-25 22:30:00+00:00,324.75,126.75,293.0,180.5,925.0,375.6,95.37,195.62,213.28,879.87
2023-12-25 22:45:00+00:00,331.25,126.25,287.25,173.25,918.0,383.12,94.99,191.78,204.71,874.6
2023-12-25 23:00:00+00:00,344.0,122.25,292.75,177.25,936.25,370.09,93.06,196.91,208.05,868.11
2023-12-25 23:15:00+00:00,361.25,121.75,292.25,176.75,952.0,388.65,92.68,196.57,207.47,885.37
2023-12-25 23:30:00+00:00,368.5,122.75,299.25,176.75,967.25,396.45,93.44,201.28,207.47,898.64
2023-12-25 23:45:00+00:00,368.25,121.75,302.75,180.75,973.5,396.18,92.68,203.63,212.16,904.65
2023-12-26 00:00:00+00:00,347.25,118.0,296.75,181.25,943.25,382.69,90.67,195.58,188.91,857.85
2023-12-26 00:15:00+00:00,332.0,119.25,304.25,183.5,939.0,365.88,91.63,200.52,191.25,849.28
2023-12-26 00:30:00+00:00,325.0,118.5,310.75,189.0,943.25,358.17,91.06,204.81,196.98,851.02
2023-12-26 00:45:00+00:00,324.5,118.0,307.25,185.75,935.5,357.62,90.67,202.5,193.6,844.39
2023-12-26 01:00:00+00:00,324.25,117.75,299.25,180.0,921.25,360.47,92.28,199.76,234.34,886.85
2023-12-26 01:15:00+00:00,324.0,117.75,300.5,179.0,921.25,360.19,92.28,200.6,233.04,886.11
2023-12-26 01:30:00+00:00,324.75,117.5,299.5,178.0,919.75,361.02,92.09,199.93,231.73,884.77
2023-12-26 01:45:00+00:00,324.0,117.75,301.75,178.5,922.0,360.19,92.28,201.43,232.39,886.29
2023-12-26 02:00:00+00:00,324.25,118.0,300.0,176.75,919.0,361.24,91.65,199.95,209.83,862.67
2023-12-26 02:15:00+00:00,324.25,117.5,304.25,182.5,928.5,361.24,91.26,202.78,216.65,871.93
2023-12-26 02:30:00+00:00,325.0,117.75,302.0,183.0,927.75,362.07,91.46,201.28,217.25,872.06
2023-12-26 02:45:00+00:00,324.75,117.75,302.25,181.25,926.0,361.79,91.46,201.45,215.17,869.87
2023-12-26 03:00:00+00:00,324.75,117.75,301.5,176.0,920.0,360.07,91.22,202.48,206.07,859.84
2023-12-26 03:15:00+00:00,324.5,118.0,301.75,176.5,920.75,359.79,91.41,202.65,206.66,860.51
2023-12-26 03:30:00+00:00,323.75,118.25,312.5,182.25,936.75,358.96,91.6,209.87,213.39,873.82
2023-12-26 03:45:00+00:00,325.25,118.75,312.75,182.5,939.25,360.62,91.99,210.04,213.68,876.33
2023-12-26 04:00:00+00:00,323.75,117.75,318.0,180.0,939.5,358.93,93.26,210.46,209.51,872.16
2023-12-26 04:15:00+00:00,324.25,117.25,323.0,181.0,945.5,359.49,92.87,213.77,210.68,876.81
2023-12-26 04:30:00+00:00,320.25,117.75,319.0,180.75,937.75,355.05,93.26,211.12,210.39,869.82
2023-12-26 04:45:00+00:00,319.0,117.5,319.75,181.0,937.25,353.66,93.06,211.62,210.68,869.02
2023-12-26 05:00:00+00:00,319.5,120.0,330.75,182.25,952.5,358.62,93.91,211.33,212.99,876.85
2023-12-26 05:15:00+00:00,318.75,121.5,331.0,183.0,954.25,357.78,95.09,211.49,213.86,878.22
2023-12-26 05:30:00+00:00,320.5,126.0,329.25,181.5,957.25,359.75,98.61,210.37,212.11,880.84
2023-12-26 05:45:00+00:00,320.75,127.25,321.0,174.75,943.75,360.03,99.59,205.1,204.22,868.94
2023-12-26 06:00:00+00:00,322.25,121.0,305.75,166.0,915.0,358.19,95.85,203.66,202.83,860.53
2023-12-26 06:15:00+00:00,320.75,120.75,296.0,162.5,900.0,356.52,95.65,197.17,198.55,847.89
2023-12-26 06:30:00+00:00,321.25,120.0,287.75,160.0,889.0,357.08,95.06,191.67,195.5,839.31
2023-12-26 06:45:00+00:00,321.0,120.25,284.5,156.25,882.0,356.8,95.26,189.51,190.91,832.48
2023-12-26 07:00:00+00:00,321.5,122.75,282.25,152.0,878.5,360.89,96.56,191.03,186.25,834.73
2023-12-26 07:15:00+00:00,320.0,122.25,287.5,158.0,887.75,359.2,96.17,194.59,193.61,843.57
2023-12-26 07:30:00+00:00,319.75,122.0,292.5,159.75,894.0,358.92,95.97,197.97,195.75,848.61
2023-12-26 07:45:00+00:00,319.5,122.0,295.25,160.75,897.5,358.64,95.97,199.83,196.98,851.42
2023-12-26 08:00:00+00:00,322.5,123.25,295.25,160.5,901.5,364.55,97.99,194.34,195.6,852.48
2023-12-26 08:15:00+00:00,322.25,124.25,295.25,159.75,901.5,364.27,98.78,194.34,194.68,852.07
2023-12-26 08:30:00+00:00,322.25,125.0,296.0,159.0,902.25,364.27,99.38,194.84,193.77,852.26
2023-12-26 08:45:00+00:00,322.0,124.5,299.5,160.0,906.0,363.99,98.98,197.14,194.99,855.1
2023-12-26 09:00:00+00:00,328.75,129.25,297.5,163.75,919.25,373.08,101.99,191.84,198.62,865.53
2023-12-26 09:15:00+00:00,329.75,130.25,294.25,161.75,916.0,374.21,102.78,189.74,196.19,862.92
2023-12-26 09:30:00+00:00,329.0,129.75,298.5,164.75,922.0,373.36,102.38,192.48,199.83,868.05
2023-12-26 09:45:00+00:00,328.75,128.75,298.25,166.0,921.75,373.08,101.59,192.32,201.34,868.33
2023-12-26 10:00:00+00:00,330.0,132.0,289.5,164.0,915.5,378.06,103.77,188.37,204.55,874.75
2023-12-26 10:15:00+00:00,331.0,132.75,279.5,152.75,896.0,379.2,104.36,181.86,190.52,855.94
2023-12-26 10:30:00+00:00,333.75,132.5,274.25,146.25,886.75,382.35,104.16,178.44,182.41,847.36
2023-12-26 10:45:00+00:00,337.75,132.5,267.0,141.25,878.5,386.94,104.16,173.73,176.17,841.0
2023-12-26 11:00:00+00:00,353.25,134.75,264.75,145.75,898.5,402.16,103.9,177.04,183.7,866.8
2023-12-26 11:15:00+00:00,357.0,134.0,270.25,149.25,910.5,406.43,103.32,180.72,188.12,878.59
2023-12-26 11:30:00+00:00,355.25,134.25,263.5,142.75,895.75,404.43,103.52,176.2,179.92,864.07
2023-12-26 11:45:00+00:00,357.75,134.0,264.0,144.25,900.0,407.28,103.32,176.54,181.81,868.95
