datetime,total_generation,total_emissions
2023-12-23 23:00:00+00:00,918.75,858.75
2023-12-23 23:15:00+00:00,903.25,844.98
2023-12-23 23:30:00+00:00,901.75,843.63
2023-12-23 23:45:00+00:00,911.25,852.36
2023-12-24 00:00:00+00:00,909.75,852.8
2023-12-24 00:15:00+00:00,907.5,850.41
2023-12-24 00:30:00+00:00,913.5,856.17
2023-12-24 00:45:00+00:00,920.75,861.73
2023-12-24 01:00:00+00:00,903.25,855.79
2023-12-24 01:15:00+00:00,891.75,845.73
2023-12-24 01:30:00+00:00,897.25,849.65
2023-12-24 01:45:00+00:00,904.75,856.69
2023-12-24 02:00:00+00:00,907.0,857.22
2023-12-24 02:15:00+00:00,911.0,860.96
2023-12-24 02:30:00+00:00,909.5,860.09
2023-12-24 02:45:00+00:00,915.5,866.31
2023-12-24 03:00:00+00:00,917.75,861.59
2023-12-24 03:15:00+00:00,919.5,863.16
2023-12-24 03:30:00+00:00,918.25,862.11
2023-12-24 03:45:00+00:00,921.75,865.06
2023-12-24 04:00:00+00:00,922.75,855.26
2023-12-24 04:15:00+00:00,922.5,854.69
2023-12-24 04:30:00+00:00,929.5,862.04
2023-12-24 04:45:00+00:00,933.0,865.26
2023-12-24 05:00:00+00:00,930.5,869.69
2023-12-24 05:15:00+00:00,922.25,862.46
2023-12-24 05:30:00+00:00,911.5,852.45
2023-12-24 05:45:00+00:00,903.75,845.61
2023-12-24 06:00:00+00:00,910.25,855.85
2023-12-24 06:15:00+00:00,909.0,853.77
2023-12-24 06:30:00+00:00,914.5,859.33
2023-12-24 06:45:00+00:00,912.75,858.06
2023-12-24 07:00:00+00:00,909.0,859.71
2023-12-24 07:15:00+00:00,913.0,863.05
2023-12-24 07:30:00+00:00,916.75,866.3
2023-12-24 07:45:00+00:00,910.5,861.32
2023-12-24 08:00:00+00:00,912.5,862.39
2023-12-24 08:15:00+00:00,912.0,861.9
2023-12-24 08:30:00+00:00,903.25,853.73
2023-12-24 08:45:00+00:00,899.75,849.77
2023-12-24 09:00:00+00:00,888.0,854.14
2023-12-24 09:15:00+00:00,859.0,826.72
2023-12-24 09:30:00+00:00,863.0,829.93
2023-12-24 09:45:00+00:00,867.75,835.42
2023-12-24 10:00:00+00:00,861.5,825.66
2023-12-24 10:15:00+00:00,865.0,827.36
2023-12-24 10:30:00+00:00,877.25,839.76
2023-12-24 10:45:00+00:00,877.5,840.32
2023-12-24 11:00:00+00:00,889.25,844.55
2023-12-24 11:15:00+00:00,889.25,845.0
2023-12-24 11:30:00+00:00,885.0,839.45
2023-12-24 11:45:00+00:00,872.0,826.58
2023-12-24 12:00:00+00:00,866.5,821.38
2023-12-24 12:15:00+00:00,871.75,825.93
2023-12-24 12:30:00+00:00,883.75,837.69
2023-12-24 12:45:00+00:00,889.25,843.04
2023-12-24 13:00:00+00:00,884.25,838.23
2023-12-24 13:15:00+00:00,882.75,836.8
2023-12-24 13:30:00+00:00,877.75,831.6
2023-12-24 13:45:00+00:00,878.75,833.15
2023-12-24 14:00:00+00:00,877.25,831.77
2023-12-24 14:15:00+00:00,879.0,833.02
2023-12-24 14:30:00+00:00,884.75,838.95
2023-12-24 14:45:00+00:00,877.25,833.62
2023-12-24 15:00:00+00:00,880.25,824.61
2023-12-24 15:15:00+00:00,893.5,837.95
2023-12-24 15:30:00+00:00,904.25,846.97
2023-12-24 15:45:00+00:00,886.0,829.01
2023-12-24 16:00:00+00:00,893.0,839.19
2023-12-24 16:15:00+00:00,879.0,828.53
2023-12-24 16:30:00+00:00,845.5,802.37
2023-12-24 16:45:00+00:00,843.5,799.21
2023-12-24 17:00:00+00:00,841.0,808.0
2023-12-24 17:15:00+00:00,836.0,803.06
2023-12-24 17:30:00+00:00,838.5,804.29
2023-12-24 17:45:00+00:00,826.75,794.83
2023-12-24 18:00:00+00:00,832.5,793.67
2023-12-24 18:15:00+00:00,843.5,801.97
2023-12-24 18:30:00+00:00,855.25,815.2
2023-12-24 18:45:00+00:00,874.25,833.28
2023-12-24 19:00:00+00:00,860.25,819.51
2023-12-24 19:15:00+00:00,855.25,815.15
2023-12-24 19:30:00+00:00,867.75,825.64
2023-12-24 19:45:00+00:00,855.5,815.52
2023-12-24 20:00:00+00:00,856.0,813.79
2023-12-24 20:15:00+00:00,857.5,814.35
2023-12-24 20:30:00+00:00,848.75,807.37
2023-12-24 20:45:00+00:00,849.25,807.46
2023-12-24 21:00:00+00:00,846.75,801.85
2023-12-24 21:15:00+00:00,848.75,804.52
2023-12-24 21:30:00+00:00,863.25,817.49
2023-12-24 21:45:00+00:00,862.25,817.12
2023-12-24 22:00:00+00:00,845.25,797.36
2023-12-24 22:15:00+00:00,854.0,804.22
2023-12-24 22:30:00+00:00,847.0,798.23
2023-12-24 22:45:00+00:00,835.25,787.35
2023-12-24 23:00:00+00:00,845.25,796.61
2023-12-24 23:15:00+00:00,841.5,793.87
2023-12-24 23:30:00+00:00,843.25,795.05
2023-12-24 23:45:00+00:00,844.25,795.5
2023-12-25 00:00:00+00:00,842.0,793.29
2023-12-25 00:15:00+00:00,845.25,795.79
2023-12-25 00:30:00+00:00,844.0,794.95
2023-12-25 00:45:00+00:00,843.0,794.08
2023-12-25 01:00:00+00:00,837.0,794.79
2023-12-25 01:15:00+00:00,833.5,792.09
2023-12-25 01:30:00+00:00,839.25,796.09
2023-12-25 01:45:00+00:00,840.75,797.43
2023-12-25 02:00:00+00:00,840.5,794.45
2023-12-25 02:15:00+00:00,839.75,793.61
2023-12-25 02:30:00+00:00,841.5,794.92
2023-12-25 02:45:00+00:00,842.25,794.98
2023-12-25 03:00:00+00:00,838.75,794.55
2023-12-25 03:15:00+00:00,836.5,793.02
2023-12-25 03:30:00+00:00,840.75,796.12
2023-12-25 03:45:00+00:00,838.5,794.48
2023-12-25 04:00:00+00:00,848.75,804.6
2023-12-25 04:15:00+00:00,851.75,806.58
2023-12-25 04:30:00+00:00,848.75,804.44
2023-12-25 04:45:00+00:00,851.0,806.76
2023-12-25 05:00:00+00:00,854.5,809.03
2023-12-25 05:15:00+00:00,851.0,807.53
2023-12-25 05:30:00+00:00,874.0,833.07
2023-12-25 05:45:00+00:00,872.0,831.59
2023-12-25 06:00:00+00:00,874.75,827.84
2023-12-25 06:15:00+00:00,875.5,828.75
2023-12-25 06:30:00+00:00,869.75,824.58
2023-12-25 06:45:00+00:00,873.75,827.36
2023-12-25 07:00:00+00:00,871.75,828.35
2023-12-25 07:15:00+00:00,869.5,826.89
2023-12-25 07:30:00+00:00,874.25,830.01
2023-12-25 07:45:00+00:00,872.0,828.91
2023-12-25 08:00:00+00:00,885.25,835.19
2023-12-25 08:15:00+00:00,893.25,841.02
2023-12-25 08:30:00+00:00,890.25,838.93
2023-12-25 08:45:00+00:00,889.5,838.2
2023-12-25 09:00:00+00:00,888.0,837.76
2023-12-25 09:15:00+00:00,898.25,846.28
2023-12-25 09:30:00+00:00,895.0,843.97
2023-12-25 09:45:00+00:00,896.5,845.78
2023-12-25 10:00:00+00:00,892.75,846.21
2023-12-25 10:15:00+00:00,896.0,848.87
2023-12-25 10:30:00+00:00,899.25,851.6
2023-12-25 10:45:00+00:00,843.75,800.3
2023-12-25 11:00:00+00:00,859.5,826.2
2023-12-25 11:15:00+00:00,866.25,831.57
2023-12-25 11:30:00+00:00,865.0,829.7
2023-12-25 11:45:00+00:00,867.75,832.0
2023-12-25 12:00:00+00:00,861.75,825.23
2023-12-25 12:15:00+00:00,867.25,828.73
2023-12-25 12:30:00+00:00,866.75,828.1
2023-12-25 12:45:00+00:00,870.0,831.68
2023-12-25 13:00:00+00:00,874.75,839.03
2023-12-25 13:15:00+00:00,873.25,838.36
2023-12-25 13:30:00+00:00,878.25,841.87
2023-12-25 13:45:00+00:00,877.0,840.36
2023-12-25 14:00:00+00:00,887.5,858.9
2023-12-25 14:15:00+00:00,891.75,863.32
2023-12-25 14:30:00+00:00,886.75,858.67
2023-12-25 14:45:00+00:00,888.25,859.33
2023-12-25 15:00:00+00:00,910.0,879.87
2023-12-25 15:15:00+00:00,908.75,878.5
2023-12-25 15:30:00+00:00,908.75,876.65
2023-12-25 15:45:00+00:00,908.25,876.03
2023-12-25 16:00:00+00:00,906.25,841.72
2023-12-25 16:15:00+00:00,904.25,838.52
2023-12-25 16:30:00+00:00,923.25,857.89
2023-12-25 16:45:00+00:00,933.75,868.31
2023-12-25 17:00:00+00:00,952.0,871.89
2023-12-25 17:15:00+00:00,946.0,866.42
2023-12-25 17:30:00+00:00,951.5,870.03
2023-12-25 17:45:00+00:00,939.0,860.23
2023-12-25 18:00:00+00:00,920.75,813.98
2023-12-25 18:15:00+00:00,930.0,821.68
2023-12-25 18:30:00+00:00,928.25,821.3
2023-12-25 18:45:00+00:00,933.75,826.24
2023-12-25 19:00:00+00:00,936.0,858.62
2023-12-25 19:15:00+00:00,925.25,850.57
2023-12-25 19:30:00+00:00,916.0,843.02
2023-12-25 19:45:00+00:00,919.75,846.46
2023-12-25 20:00:00+00:00,906.0,853.53
2023-12-25 20:15:00+00:00,909.25,856.66
2023-12-25 20:30:00+00:00,915.75,863.17
2023-12-25 20:45:00+00:00,915.75,863.18
2023-12-25 21:00:00+00:00,923.5,860.52
2023-12-25 21:15:00+00:00,932.75,868.67
2023-12-25 21:30:00+00:00,935.25,871.33
2023-12-25 21:45:00+00:00,930.25,867.31
2023-12-25 22:00:00+00:00,927.5,882.01
2023-12-25 22:15:00+00:00,920.5,875.35
2023-12-25 22:30:00+00:00,925.0,879.87
2023-12-25 22:45:00+00:00,918.0,874.6
2023-12-25 23:00:00+00:00,936.25,868.11
2023-12-25 23:15:00+00:00,952.0,885.37
2023-12-25 23:30:00+00:00,967.25,898.64
2023-12-25 23:45:00+00:00,973.5,904.65
2023-12-26 00:00:00+00:00,943.25,857.85
2023-12-26 00:15:00+00:00,939.0,849.28
2023-12-26 00:30:00+00:00,943.25,851.02
2023-12-26 00:45:00+00:00,935.5,844.39
2023-12-26 01:00:00+00:00,921.25,886.85
2023-12-26 01:15:00+00:00,921.25,886.11
2023-12-26 01:30:00+00:00,919.75,884.77
2023-12-26 01:45:00+00:00,922.0,886.29
2023-12-26 02:00:00+00:00,919.0,862.67
2023-12-26 02:15:00+00:00,928.5,871.93
2023-12-26 02:30:00+00:00,927.75,872.06
2023-12-26 02:45:00+00:00,926.0,869.87
2023-12-26 03:00:00+00:00,920.0,859.84
2023-12-26 03:15:00+00:00,920.75,860.51
2023-12-26 03:30:00+00:00,936.75,873.82
2023-12-26 03:45:00+00:00,939.25,876.33
2023-12-26 04:00:00+00:00,939.5,872.16
2023-12-26 04:15:00+00:00,945.5,876.81
2023-12-26 04:30:00+00:00,937.75,869.82
2023-12-26 04:45:00+00:00,937.25,869.02
2023-12-26 05:00:00+00:00,952.5,876.85
2023-12-26 05:15:00+00:00,954.25,878.22
2023-12-26 05:30:00+00:00,957.25,880.84
2023-12-26 05:45:00+00:00,943.75,868.94
2023-12-26 06:00:00+00:00,915.0,860.53
2023-12-26 06:15:00+00:00,900.0,847.89
2023-12-26 06:30:00+00:00,889.0,839.31
2023-12-26 06:45:00+00:00,882.0,832.48
2023-12-26 07:00:00+00:00,878.5,834.73
2023-12-26 07:15:00+00:00,887.75,843.57
2023-12-26 07:30:00+00:00,894.0,848.61
2023-12-26 07:45:00+00:00,897.5,851.42
2023-12-26 08:00:00+00:00,901.5,852.48
2023-12-26 08:15:00+00:00,901.5,852.07
2023-12-26 08:30:00+00:00,902.25,852.26
2023-12-26 08:45:00+00:00,906.0,855.1
2023-12-26 09:00:00+00:00,919.25,865.53
2023-12-26 09:15:00+00:00,916.0,862.92
2023-12-26 09:30:00+00:00,922.0,868.05
2023-12-26 09:45:00+00:00,921.75,868.33
2023-12-26 10:00:00+00:00,915.5,874.75
2023-12-26 10:15:00+00:00,896.0,855.94
2023-12-26 10:30:00+00:00,886.75,847.36
2023-12-26 10:45:00+00:00,878.5,841.0
2023-12-26 11:00:00+00:00,898.5,866.8
2023-12-26 11:15:00+00:00,910.5,878.59
2023-12-26 11:30:00+00:00,895.75,864.07
2023-12-26 11:45:00+00:00,900.0,868.95
2023-12-26 12:00:00+00:00,920.25,896.96
2023-12-26 12:15:00+00:00,921.75,898.14
2023-12-26 12:30:00+00:00,921.25,898.45
2023-12-26 12:45:00+00:00,929.0,905.92
2023-12-26 13:00:00+00:00,925.75,902.84
2023-12-26 13:15:00+00:00,934.5,913.97
2023-12-26 13:30:00+00:00,950.25,930.18
2023-12-26 13:45:00+00:00,964.75,944.45
2023-12-26 14:00:00+00:00,961.0,958.22
2023-12-26 14:15:00+00:00,947.0,943.9
2023-12-26 14:30:00+00:00,951.0,946.35
2023-12-26 14:45:00+00:00,981.5,968.89
2023-12-26 15:00:00+00:00,1028.5,1006.3
2023-12-26 15:15:00+00:00,1052.25,1036.78
2023-12-26 15:30:00+00:00,1084.75,1073.14
2023-12-26 15:45:00+00:00,1102.25,1096.24
2023-12-26 16:00:00+00:00,1137.75,1130.71
2023-12-26 16:15:00+00:00,1155.25,1143.25
2023-12-26 16:30:00+00:00,1218.5,1212.22
2023-12-26 16:45:00+00:00,1280.25,1275.4
2023-12-26 17:00:00+00:00,1350.75,1260.29
2023-12-26 17:15:00+00:00,1364.0,1272.76
2023-12-26 17:30:00+00:00,1383.0,1287.05
2023-12-26 17:45:00+00:00,1409.75,1308.98
2023-12-26 18:00:00+00:00,1428.5,1260.45
2023-12-26 18:15:00+00:00,1437.75,1268.27
2023-12-26 18:30:00+00:00,1439.25,1271.16
2023-12-26 18:45:00+00:00,1441.25,1271.59
2023-12-26 19:00:00+00:00,1423.0,1293.75
2023-12-26 19:15:00+00:00,1402.5,1271.68
2023-12-26 19:30:00+00:00,1407.25,1274.69
2023-12-26 19:45:00+00:00,1375.0,1245.9
2023-12-26 20:00:00+00:00,1428.25,1251.84
2023-12-26 20:15:00+00:00,1436.75,1259.08
2023-12-26 20:30:00+00:00,1439.0,1261.82
2023-12-26 20:45:00+00:00,1427.25,1250.84
2023-12-26 21:00:00+00:00,1367.0,1205.37
2023-12-26 21:15:00+00:00,1345.5,1191.53
2023-12-26 21:30:00+00:00,1349.0,1193.53
2023-12-26 21:45:00+00:00,1323.25,1168.03
2023-12-26 22:00:00+00:00,1249.0,1177.89
2023-12-26 22:15:00+00:00,1229.25,1156.48
2023-12-26 22:30:00+00:00,1217.0,1145.77
2023-12-26 22:45:00+00:00,1224.75,1150.41
2023-12-26 23:00:00+00:00,1191.25,1145.01
2023-12-26 23:15:00+00:00,1113.75,1081.73
2023-12-26 23:30:00+00:00,1110.75,1079.2
2023-12-26 23:45:00+00:00,1105.75,1074.12
2023-12-27 00:00:00+00:00,1136.25,1053.67
2023-12-27 00:15:00+00:00,1142.25,1057.21
2023-12-27 00:30:00+00:00,1166.75,1073.13
2023-12-27 00:45:00+00:00,1163.25,1070.98
2023-12-27 01:00:00+00:00,1164.75,1098.05
2023-12-27 01:15:00+00:00,1170.25,1103.05
2023-12-27 01:30:00+00:00,1176.5,1107.62
2023-12-27 01:45:00+00:00,1178.75,1109.07
2023-12-27 02:00:00+00:00,1178.5,1142.1
2023-12-27 02:15:00+00:00,1178.5,1137.17
2023-12-27 02:30:00+00:00,1170.5,1129.69
2023-12-27 02:45:00+00:00,1162.75,1122.57
2023-12-27 03:00:00+00:00,1170.0,1117.3
2023-12-27 03:15:00+00:00,1177.5,1125.32
2023-12-27 03:30:00+00:00,1185.25,1132.44
2023-12-27 03:45:00+00:00,1185.25,1130.59
2023-12-27 04:00:00+00:00,1180.0,1147.15
2023-12-27 04:15:00+00:00,1161.0,1124.72
2023-12-27 04:30:00+00:00,1151.25,1116.07
2023-12-27 04:45:00+00:00,1169.25,1133.13
2023-12-27 05:00:00+00:00,1169.25,1138.78
2023-12-27 05:15:00+00:00,1276.25,1243.6
2023-12-27 05:30:00+00:00,1291.25,1260.17
2023-12-27 05:45:00+00:00,1308.75,1283.21
2023-12-27 06:00:00+00:00,1314.5,1211.8
2023-12-27 06:15:00+00:00,1337.0,1237.23
2023-12-27 06:30:00+00:00,1347.75,1249.32
2023-12-27 06:45:00+00:00,1360.75,1262.0
2023-12-27 07:00:00+00:00,1370.75,1238.71
2023-12-27 07:15:00+00:00,1400.5,1264.84
2023-12-27 07:30:00+00:00,1407.0,1274.94
2023-12-27 07:45:00+00:00,1424.25,1289.3
2023-12-27 08:00:00+00:00,1453.25,1225.66
2023-12-27 08:15:00+00:00,1459.0,1230.15
2023-12-27 08:30:00+00:00,1495.25,1253.41
2023-12-27 08:45:00+00:00,1526.0,1264.87
2023-12-27 09:00:00+00:00,1508.75,1272.35
2023-12-27 09:15:00+00:00,1496.75,1257.27
2023-12-27 09:30:00+00:00,1423.0,1190.24
2023-12-27 09:45:00+00:00,1426.75,1198.16
2023-12-27 10:00:00+00:00,1442.75,1250.09
2023-12-27 10:15:00+00:00,1376.5,1179.27
2023-12-27 10:30:00+00:00,1360.0,1163.4
2023-12-27 10:45:00+00:00,1391.75,1183.06
2023-12-27 11:00:00+00:00,1401.25,1224.62
2023-12-27 11:15:00+00:00,1404.75,1227.19
2023-12-27 11:30:00+00:00,1403.25,1224.35
2023-12-27 11:45:00+00:00,1409.25,1228.34
2023-12-27 12:00:00+00:00,1390.25,1313.94
2023-12-27 12:15:00+00:00,1387.25,1312.13
2023-12-27 12:30:00+00:00,1398.25,1319.89
2023-12-27 12:45:00+00:00,1433.25,1347.18
2023-12-27 13:00:00+00:00,1524.0,1344.49
2023-12-27 13:15:00+00:00,1667.5,1505.51
2023-12-27 13:30:00+00:00,1704.5,1554.38
2023-12-27 13:45:00+00:00,1753.25,1604.71
2023-12-27 14:00:00+00:00,1779.5,1521.99
2023-12-27 14:15:00+00:00,1805.5,1546.1
2023-12-27 14:30:00+00:00,1799.25,1538.97
2023-12-27 14:45:00+00:00,1819.0,1559.24
2023-12-27 15:00:00+00:00,1818.5,1505.51
2023-12-27 15:15:00+00:00,1804.25,1492.76
2023-12-27 15:30:00+00:00,1794.0,1480.55
2023-12-27 15:45:00+00:00,1767.75,1464.22
2023-12-27 16:00:00+00:00,1783.25,1433.35
2023-12-27 16:15:00+00:00,1792.5,1439.21
2023-12-27 16:30:00+00:00,1802.25,1448.83
2023-12-27 16:45:00+00:00,1779.5,1430.71
2023-12-27 17:00:00+00:00,1685.75,1288.24
2023-12-27 17:15:00+00:00,1645.25,1254.49
2023-12-27 17:30:00+00:00,1628.75,1238.67
2023-12-27 17:45:00+00:00,1479.5,1124.62
2023-12-27 18:00:00+00:00,1382.25,1139.63
2023-12-27 18:15:00+00:00,1362.75,1118.32
2023-12-27 18:30:00+00:00,1309.0,1061.63
2023-12-27 18:45:00+00:00,1270.0,1019.9
2023-12-27 19:00:00+00:00,1316.25,1095.33
2023-12-27 19:15:00+00:00,1275.0,1049.57
2023-12-27 19:30:00+00:00,1257.5,1028.89
2023-12-27 19:45:00+00:00,1261.25,1032.76
2023-12-27 20:00:00+00:00,1251.75,1050.48
2023-12-27 20:15:00+00:00,1253.5,1055.57
2023-12-27 20:30:00+00:00,1254.25,1062.51
2023-12-27 20:45:00+00:00,1276.25,1084.4
2023-12-27 21:00:00+00:00,1158.0,1031.8
2023-12-27 21:15:00+00:00,1172.25,1048.12
2023-12-27 21:30:00+00:00,1179.5,1054.1
2023-12-27 21:45:00+00:00,1188.0,1062.82
2023-12-27 22:00:00+00:00,1162.25,953.94
2023-12-27 22:15:00+00:00,1165.75,955.88
2023-12-27 22:30:00+00:00,1167.25,955.36
2023-12-27 22:45:00+00:00,1082.5,876.09
2023-12-27 23:00:00+00:00,889.25,815.86
2023-12-27 23:15:00+00:00,888.0,812.8
2023-12-27 23:30:00+00:00,887.0,811.42
2023-12-27 23:45:00+00:00,887.25,813.71
2023-12-28 00:00:00+00:00,872.75,809.36
2023-12-28 00:15:00+00:00,886.75,824.65
2023-12-28 00:30:00+00:00,871.75,812.21
2023-12-28 00:45:00+00:00,874.75,814.88
2023-12-28 01:00:00+00:00,877.25,820.49
2023-12-28 01:15:00+00:00,879.5,823.75
2023-12-28 01:30:00+00:00,878.5,822.15
2023-12-28 01:45:00+00:00,870.75,815.61
2023-12-28 02:00:00+00:00,873.0,809.33
2023-12-28 02:15:00+00:00,877.25,812.76
2023-12-28 02:30:00+00:00,884.75,820.88
2023-12-28 02:45:00+00:00,901.25,834.89
2023-12-28 03:00:00+00:00,877.75,829.59
2023-12-28 03:15:00+00:00,866.5,819.95
2023-12-28 03:30:00+00:00,853.5,806.77
2023-12-28 03:45:00+00:00,837.0,788.66
2023-12-28 04:00:00+00:00,834.75,802.53
2023-12-28 04:15:00+00:00,840.0,807.77
2023-12-28 04:30:00+00:00,831.25,800.7
2023-12-28 04:45:00+00:00,828.75,798.39
2023-12-28 05:00:00+00:00,831.5,771.22
2023-12-28 05:15:00+00:00,846.0,785.04
2023-12-28 05:30:00+00:00,853.0,790.41
2023-12-28 05:45:00+00:00,852.5,790.69
2023-12-28 06:00:00+00:00,849.5,786.22
2023-12-28 06:15:00+00:00,843.0,777.15
2023-12-28 06:30:00+00:00,846.5,780.45
2023-12-28 06:45:00+00:00,857.5,789.33
2023-12-28 07:00:00+00:00,866.0,783.72
2023-12-28 07:15:00+00:00,864.0,781.58
2023-12-28 07:30:00+00:00,866.25,783.47
2023-12-28 07:45:00+00:00,852.0,771.87
2023-12-28 08:00:00+00:00,848.5,784.3
2023-12-28 08:15:00+00:00,846.5,782.16
2023-12-28 08:30:00+00:00,849.0,787.09
2023-12-28 08:45:00+00:00,864.0,800.45
2023-12-28 09:00:00+00:00,887.25,807.02
2023-12-28 09:15:00+00:00,891.25,811.3
2023-12-28 09:30:00+00:00,899.75,818.52
2023-12-28 09:45:00+00:00,899.75,816.45
2023-12-28 10:00:00+00:00,919.0,821.97
2023-12-28 10:15:00+00:00,921.0,822.14
2023-12-28 10:30:00+00:00,926.75,826.13
2023-12-28 10:45:00+00:00,929.25,827.61
2023-12-28 11:00:00+00:00,949.0,821.5
2023-12-28 11:15:00+00:00,949.75,822.72
2023-12-28 11:30:00+00:00,950.5,822.96
2023-12-28 11:45:00+00:00,941.25,815.45
2023-12-28 12:00:00+00:00,910.0,817.64
2023-12-28 12:15:00+00:00,919.25,828.72
2023-12-28 12:30:00+00:00,912.0,822.8
2023-12-28 12:45:00+00:00,910.0,820.55
2023-12-28 13:00:00+00:00,919.5,843.11
2023-12-28 13:15:00+00:00,923.0,847.26
2023-12-28 13:30:00+00:00,929.5,852.2
2023-12-28 13:45:00+00:00,912.75,836.97
2023-12-28 14:00:00+00:00,947.5,852.53
2023-12-28 14:15:00+00:00,958.75,861.4
2023-12-28 14:30:00+00:00,971.5,873.5
2023-12-28 14:45:00+00:00,954.75,858.39
2023-12-28 15:00:00+00:00,951.75,845.32
2023-12-28 15:15:00+00:00,938.75,833.67
2023-12-28 15:30:00+00:00,938.0,832.56
2023-12-28 15:45:00+00:00,924.5,822.22
2023-12-28 16:00:00+00:00,918.25,829.35
2023-12-28 16:15:00+00:00,924.5,833.45
2023-12-28 16:30:00+00:00,892.75,805.29
2023-12-28 16:45:00+00:00,877.75,792.39
2023-12-28 17:00:00+00:00,883.25,791.72
2023-12-28 17:15:00+00:00,895.75,804.0
2023-12-28 17:30:00+00:00,893.25,800.97
2023-12-28 17:45:00+00:00,895.5,803.67
2023-12-28 18:00:00+00:00,887.0,783.15
2023-12-28 18:15:00+00:00,893.5,788.04
2023-12-28 18:30:00+00:00,886.75,782.53
2023-12-28 18:45:00+00:00,888.0,783.64
2023-12-28 19:00:00+00:00,859.5,779.12
2023-12-28 19:15:00+00:00,865.0,784.04
2023-12-28 19:30:00+00:00,877.75,794.77
2023-12-28 19:45:00+00:00,879.5,797.22
2023-12-28 20:00:00+00:00,860.75,796.22
2023-12-28 20:15:00+00:00,863.25,797.06
2023-12-28 20:30:00+00:00,862.25,797.58
2023-12-28 20:45:00+00:00,854.0,789.72
2023-12-28 21:00:00+00:00,846.25,781.59
2023-12-28 21:15:00+00:00,841.25,777.38
2023-12-28 21:30:00+00:00,855.75,788.48
2023-12-28 21:45:00+00:00,854.75,788.24
2023-12-28 22:00:00+00:00,839.5,774.07
2023-12-28 22:15:00+00:00,841.5,774.99
2023-12-28 22:30:00+00:00,834.75,769.02
2023-12-28 22:45:00+00:00,827.75,762.24
2023-12-28 23:00:00+00:00,879.0,811.51
2023-12-28 23:15:00+00:00,844.5,779.94
2023-12-28 23:30:00+00:00,848.25,783.0
2023-12-28 23:45:00+00:00,836.0,772.47
2023-12-29 00:00:00+00:00,830.0,775.57
2023-12-29 00:15:00+00:00,847.0,790.37
2023-12-29 00:30:00+00:00,856.0,799.93
2023-12-29 00:45:00+00:00,858.5,801.81
2023-12-29 01:00:00+00:00,849.0,794.91
2023-12-29 01:15:00+00:00,849.75,795.7
2023-12-29 01:30:00+00:00,860.0,804.21
2023-12-29 01:45:00+00:00,849.0,795.51
2023-12-29 02:00:00+00:00,849.25,796.82
2023-12-29 02:15:00+00:00,840.5,788.08
2023-12-29 02:30:00+00:00,830.0,779.5
2023-12-29 02:45:00+00:00,829.5,777.55
2023-12-29 03:00:00+00:00,829.25,781.02
2023-12-29 03:15:00+00:00,824.25,776.96
2023-12-29 03:30:00+00:00,834.75,785.37
2023-12-29 03:45:00+00:00,840.25,790.6
2023-12-29 04:00:00+00:00,851.5,798.91
2023-12-29 04:15:00+00:00,860.5,807.09
2023-12-29 04:30:00+00:00,850.75,800.22
2023-12-29 04:45:00+00:00,844.0,794.4
2023-12-29 05:00:00+00:00,850.75,798.93
2023-12-29 05:15:00+00:00,847.75,795.44
2023-12-29 05:30:00+00:00,844.25,792.35
2023-12-29 05:45:00+00:00,837.0,786.06
2023-12-29 06:00:00+00:00,834.75,796.26
2023-12-29 06:15:00+00:00,833.5,795.25
2023-12-29 06:30:00+00:00,834.75,796.19
2023-12-29 06:45:00+00:00,833.0,794.62
2023-12-29 07:00:00+00:00,841.0,783.57
2023-12-29 07:15:00+00:00,843.75,786.55
2023-12-29 07:30:00+00:00,842.75,785.9
2023-12-29 07:45:00+00:00,824.75,768.43
2023-12-29 08:00:00+00:00,821.25,766.4
2023-12-29 08:15:00+00:00,831.0,775.41
2023-12-29 08:30:00+00:00,839.0,782.25
2023-12-29 08:45:00+00:00,831.75,775.51
2023-12-29 09:00:00+00:00,841.75,775.54
2023-12-29 09:15:00+00:00,851.25,784.39
2023-12-29 09:30:00+00:00,865.75,797.72
2023-12-29 09:45:00+00:00,862.75,795.38
2023-12-29 10:00:00+00:00,863.5,791.81
2023-12-29 10:15:00+00:00,862.0,788.76
2023-12-29 10:30:00+00:00,864.5,790.93
2023-12-29 10:45:00+00:00,867.5,792.99
2023-12-29 11:00:00+00:00,863.75,796.92
2023-12-29 11:15:00+00:00,863.25,796.36
2023-12-29 11:30:00+00:00,869.25,802.06
2023-12-29 11:45:00+00:00,881.0,812.67
2023-12-29 12:00:00+00:00,885.5,820.54
2023-12-29 12:15:00+00:00,873.5,809.65
2023-12-29 12:30:00+00:00,864.25,801.36
2023-12-29 12:45:00+00:00,862.5,799.26
2023-12-29 13:00:00+00:00,889.0,834.37
2023-12-29 13:15:00+00:00,922.75,862.67
2023-12-29 13:30:00+00:00,962.0,897.9
2023-12-29 13:45:00+00:00,981.5,915.2
2023-12-29 14:00:00+00:00,999.25,916.7
2023-12-29 14:15:00+00:00,991.0,910.15
2023-12-29 14:30:00+00:00,1000.0,916.99
2023-12-29 14:45:00+00:00,1004.0,918.96
2023-12-29 15:00:00+00:00,995.25,910.3
2023-12-29 15:15:00+00:00,998.75,913.17
2023-12-29 15:30:00+00:00,1006.75,919.8
2023-12-29 15:45:00+00:00,1022.5,932.01
2023-12-29 16:00:00+00:00,1015.75,915.99
