,mef_t_MWh,mef_g_kWh,intercept
2022-12-30 23:00:00+00:00,0.6350123951377316,635.0123951377316,1.175560790613048
2022-12-30 23:15:00+00:00,0.6343047282090599,634.3047282090599,1.0861785978713714
2022-12-30 23:30:00+00:00,0.6441939577118906,644.1939577118906,0.8698882504312665
2022-12-30 23:45:00+00:00,0.6480478770466206,648.0478770466206,0.7028153865140843
2022-12-31 00:00:00+00:00,0.6569157850388953,656.9157850388953,0.6461684476112904
2022-12-31 00:15:00+00:00,0.9922101161666291,992.2101161666292,0.3611211717275406
2022-12-31 00:30:00+00:00,0.9800050065115091,980.0050065115091,0.3827087420514667
2022-12-31 00:45:00+00:00,0.9922843625406015,992.2843625406015,0.3793630234714567
2022-12-31 01:00:00+00:00,0.6671959968371816,667.1959968371816,0.46643058803365356
2022-12-31 01:15:00+00:00,1.0035427270300963,1003.5427270300963,0.34755927983889073
2022-12-31 01:30:00+00:00,1.0322206783377792,1032.2206783377792,0.20938287053559407
2022-12-31 01:45:00+00:00,1.0653133167793554,1065.3133167793553,0.05766084779515712
2022-12-31 02:00:00+00:00,0.8355877422397532,835.5877422397532,0.45558524142743656
2022-12-31 02:15:00+00:00,1.0383786211563137,1038.3786211563138,0.1914831236074997
2022-12-31 02:30:00+00:00,1.0626122494846146,1062.6122494846147,0.07075063142256721
2022-12-31 02:45:00+00:00,1.0650183548369094,1065.0183548369093,0.05388592879942408
2022-12-31 03:00:00+00:00,0.9445774781508358,944.5774781508358,0.4129524043231258
2022-12-31 03:15:00+00:00,1.0181245924821631,1018.1245924821632,0.28636944700695
2022-12-31 03:30:00+00:00,1.0218413614139235,1021.8413614139234,0.24467521590573538
2022-12-31 03:45:00+00:00,1.0014314617754188,1001.4314617754187,0.3427740878077792
2022-12-31 04:00:00+00:00,0.9188511049930455,918.8511049930455,0.21396884784159803
2022-12-31 04:15:00+00:00,1.0369469869065613,1036.9469869065613,0.18348263940560108
2022-12-31 04:30:00+00:00,1.0080558593100877,1008.0558593100877,0.23903283373258444
2022-12-31 04:45:00+00:00,0.9847450373497707,984.7450373497707,0.2204540471614429
2022-12-31 05:00:00+00:00,0.9790381049203707,979.0381049203706,0.1886356265273364
2022-12-31 05:15:00+00:00,0.9766961531897769,976.6961531897769,0.20839183662098293
2022-12-31 05:30:00+00:00,0.9814186895252748,981.4186895252748,0.24944392468635768
2022-12-31 05:45:00+00:00,1.0192460856265013,1019.2460856265013,0.15974227096760335
2022-12-31 06:00:00+00:00,0.6874112841581476,687.4112841581475,-0.9943040093196542
2022-12-31 06:15:00+00:00,1.047435815261166,1047.435815261166,0.10303456430445787
2022-12-31 06:30:00+00:00,1.0676453912688668,1067.645391268867,0.029934363674912066
2022-12-31 06:45:00+00:00,0.9554572188201915,955.4572188201915,0.10746457287824661
2022-12-31 07:00:00+00:00,0.6556565416070707,655.6565416070706,-0.7534704338457511
2022-12-31 07:15:00+00:00,0.986229948518129,986.2299485181289,0.3129871767431335
2022-12-31 07:30:00+00:00,0.9779672659949038,977.9672659949038,0.29990635580572944
2022-12-31 07:45:00+00:00,1.0123221103333038,1012.3221103333037,0.2195499569215317
2022-12-31 08:00:00+00:00,0.9925178285999627,992.5178285999627,0.27651181498685123
2022-12-31 08:15:00+00:00,1.0043694335930529,1004.3694335930529,0.26076812260053345
2022-12-31 08:30:00+00:00,1.0169410206809864,1016.9410206809863,0.22694917446197274
2022-12-31 08:45:00+00:00,0.97664590559723,976.64590559723,0.31280572958456176
2022-12-31 09:00:00+00:00,0.8238296189344237,823.8296189344237,-0.08842759023394019
2022-12-31 09:15:00+00:00,0.9891451255187141,989.1451255187142,0.3748610477646402
2022-12-31 09:30:00+00:00,1.00065636660056,1000.6563666005599,0.31878648715292884
2022-12-31 09:45:00+00:00,1.0333073047908958,1033.3073047908958,0.18965925857701837
2022-12-31 10:00:00+00:00,0.7796070319762901,779.6070319762902,-0.2818618134852917
2022-12-31 10:15:00+00:00,0.9990665045247779,999.0665045247779,0.36477665075805077
2022-12-31 10:30:00+00:00,1.0476324585712868,1047.6324585712869,0.14097985610451547
2022-12-31 10:45:00+00:00,1.0663381908492686,1066.3381908492686,0.0495222930450577
2022-12-31 11:00:00+00:00,1.0687088849062336,1068.7088849062336,0.03709701589620392
2022-12-31 11:15:00+00:00,1.0230640732885885,1023.0640732885885,0.13549873984120955
2022-12-31 11:30:00+00:00,1.0582084130780804,1058.2084130780804,0.07113947246879954
2022-12-31 11:45:00+00:00,1.0591233928020842,1059.1233928020843,0.053613258865802385
2022-12-31 12:00:00+00:00,0.9061673672839692,906.1673672839692,0.18411322058971372
2022-12-31 12:15:00+00:00,1.026001762753685,1026.001762753685,0.31219875764924315
2022-12-31 12:30:00+00:00,0.9872397446816032,987.2397446816033,0.5135579949051584
2022-12-31 12:45:00+00:00,1.0115276526916939,1011.5276526916939,0.44074249801683757
2022-12-31 13:00:00+00:00,1.0087334020179282,1008.7334020179281,0.4088360517578574
2022-12-31 13:15:00+00:00,0.9991517018211699,999.1517018211698,0.4415052540708662
2022-12-31 13:30:00+00:00,1.0497675151763914,1049.7675151763915,0.14701266312292358
2022-12-31 13:45:00+00:00,1.0615243011190791,1061.5243011190792,0.05258260943942761
2022-12-31 14:00:00+00:00,0.934910338206309,934.910338206309,0.3369604962339952
2022-12-31 14:15:00+00:00,0.9945047055608984,994.5047055608984,0.527614985774455
2022-12-31 14:30:00+00:00,0.9953966100860915,995.3966100860915,0.45866460286334343
2022-12-31 14:45:00+00:00,1.0384483099380957,1038.4483099380957,0.2285961989407825
2022-12-31 15:00:00+00:00,0.7047477035042218,704.7477035042218,-0.4539252839048347
2022-12-31 15:15:00+00:00,1.0599786918390912,1059.9786918390912,0.11749153541507988
2022-12-31 15:30:00+00:00,1.0064632081978333,1006.4632081978333,0.3709801370426271
2022-12-31 15:45:00+00:00,1.0559954585099693,1055.9954585099692,0.12693889563674543
2022-12-31 16:00:00+00:00,0.5962541628615919,596.2541628615919,-1.0681759784719707
2022-12-31 16:15:00+00:00,1.0428202135911269,1042.820213591127,0.27209813789358867
2022-12-31 16:30:00+00:00,0.9832218855384999,983.2218855384999,0.5392184317850053
2022-12-31 16:45:00+00:00,0.9945377328730731,994.5377328730731,0.5252510231351731
2022-12-31 17:00:00+00:00,0.9956126294735149,995.612629473515,0.4800610072724034
2022-12-31 17:15:00+00:00,0.9907817929885888,990.7817929885888,0.45435584622480707
2022-12-31 17:30:00+00:00,0.9946197545347306,994.6197545347306,0.5322784871391917
2022-12-31 17:45:00+00:00,1.0355601729097734,1035.5601729097734,0.272640565393792
2022-12-31 18:00:00+00:00,0.7094313164830202,709.4313164830202,-0.4611350589733082
2022-12-31 18:15:00+00:00,1.0333649680628603,1033.3649680628603,0.336759021854371
2022-12-31 18:30:00+00:00,1.057533921721204,1057.533921721204,0.1080990328427975
2022-12-31 18:45:00+00:00,1.047427450370651,1047.427450370651,0.1209512505355269
2022-12-31 19:00:00+00:00,0.6457968299691542,645.7968299691543,-0.887501016762452
2022-12-31 19:15:00+00:00,1.0452772489164708,1045.2772489164709,0.24567087376503483
2022-12-31 19:30:00+00:00,0.9805956431906147,980.5956431906146,0.4700613198603129
2022-12-31 19:45:00+00:00,1.0366161233567694,1036.6161233567695,0.2828406728664316
2022-12-31 20:00:00+00:00,0.916895216250714,916.895216250714,0.25919578007232236
2022-12-31 20:15:00+00:00,1.0026148083833664,1002.6148083833664,0.5277831444317854
2022-12-31 20:30:00+00:00,1.009114196236787,1009.1141962367872,0.4888412020356241
2022-12-31 20:45:00+00:00,1.0213713960100401,1021.3713960100401,0.37965687255791886
2022-12-31 21:00:00+00:00,0.9796902831776635,979.6902831776634,0.5550082078917761
2022-12-31 21:15:00+00:00,0.9969119464326881,996.9119464326881,0.5526871218981111
2022-12-31 21:30:00+00:00,1.0397175846109485,1039.7175846109485,0.2604726156430822
2022-12-31 21:45:00+00:00,1.0623440422103525,1062.3440422103524,0.09094282825428868
2022-12-31 22:00:00+00:00,0.6066003689096148,606.6003689096148,0.22265692093006198
2022-12-31 22:15:00+00:00,1.0509764030353712,1050.9764030353713,0.17531006892797468
2022-12-31 22:30:00+00:00,1.016829834625032,1016.8298346250319,0.3249238850741371
2022-12-31 22:45:00+00:00,0.9944919944683394,994.4919944683394,0.41380707200972994
2022-12-31 23:00:00+00:00,0.6629315862663363,662.9315862663364,0.8128355418789377
2022-12-31 23:15:00+00:00,0.9956175735680501,995.6175735680501,0.4530832256946217
2022-12-31 23:30:00+00:00,0.9975092267747293,997.5092267747293,0.5262710546329976
2022-12-31 23:45:00+00:00,0.9943636621946736,994.3636621946737,0.5255598206246912
2023-01-01 00:00:00+00:00,0.6604686980969583,660.4686980969583,0.7617019901332508
2023-01-01 00:15:00+00:00,1.0008899469475168,1000.8899469475168,0.4454009853175039
