,intercept_scaled,mef_scaled
2022-12-30 23:00:00+00:00,0.02304820556346568,0.6900354642984825
2022-12-30 23:15:00+00:00,0.02131131695657561,0.6892664788716883
2022-12-30 23:30:00+00:00,0.017101902115958707,0.7000125983550095
2022-12-30 23:45:00+00:00,0.01385244847406756,0.704200455218705
2022-12-31 00:00:00+00:00,0.012746515101909762,0.7138367568966877
2022-12-31 00:15:00+00:00,0.007020428964689967,1.0781839432318345
2022-12-31 00:30:00+00:00,0.007446778291670579,1.064921275334056
2022-12-31 00:45:00+00:00,0.007374946331634697,1.0782646229658504
2022-12-31 01:00:00+00:00,0.009247337586282819,0.7250077368265813
2022-12-31 01:15:00+00:00,0.006750554430074834,1.090498511354856
2022-12-31 01:30:00+00:00,0.004048995398635929,1.1216613730521212
2022-12-31 01:45:00+00:00,0.001081710759356232,1.1576214492754238
2022-12-31 02:00:00+00:00,0.008943252529507832,0.9079904267907557
2022-12-31 02:15:00+00:00,0.0036976747329451713,1.1283528942955598
2022-12-31 02:30:00+00:00,0.0013376272669588178,1.1546863377105172
2022-12-31 02:45:00+00:00,0.001008502800429155,1.1573009292313041
2022-12-31 03:00:00+00:00,0.008054237325502854,1.0264239937557924
2022-12-31 03:15:00+00:00,0.005553157381149932,1.1063438781139923
2022-12-31 03:30:00+00:00,0.004740706658538747,1.11038270065534
2022-12-31 03:45:00+00:00,0.006658716489966216,1.0882043074756502
2022-12-31 04:00:00+00:00,0.004200937682126143,0.9984684609463871
2022-12-31 04:15:00+00:00,0.003542966119114009,1.126797210639937
2022-12-31 04:30:00+00:00,0.004638675434700667,1.0954027011818732
2022-12-31 04:45:00+00:00,0.004290482283844219,1.0700720242096895
2022-12-31 05:00:00+00:00,0.0036752038872185193,1.0638705928694603
2022-12-31 05:15:00+00:00,0.004060493716157954,1.0613257138054313
2022-12-31 05:30:00+00:00,0.004855788023913325,1.0664574523004333
2022-12-31 05:45:00+00:00,0.003091341774398948,1.1075625473061002
2022-12-31 06:00:00+00:00,-0.019155489583325448,0.7469746547627649
2022-12-31 06:15:00+00:00,0.0019735229973209634,1.1381948835027589
2022-12-31 06:30:00+00:00,0.0005415118444649482,1.1601555952471725
2022-12-31 06:45:00+00:00,0.0021105831862116417,1.038246451020737
2022-12-31 07:00:00+00:00,-0.014456925789639542,0.7124684015184348
2022-12-31 07:15:00+00:00,0.006088183610495721,1.0716856011655815
2022-12-31 07:30:00+00:00,0.005838515224361118,1.0627069670240732
2022-12-31 07:45:00+00:00,0.004257632197442275,1.1000386177846984
2022-12-31 08:00:00+00:00,0.0053757452602445615,1.07851831858172
2022-12-31 08:15:00+00:00,0.005063176548024839,1.0913968510587362
2022-12-31 08:30:00+00:00,0.004398888516084871,1.1050577512232274
2022-12-31 08:45:00+00:00,0.006089966465465535,1.0612711123187226
2022-12-31 09:00:00+00:00,-0.00162396117992859,0.8952134760786171
2022-12-31 09:15:00+00:00,0.007289182633621075,1.0748533747878188
2022-12-31 09:30:00+00:00,0.006192909908966094,1.0873620512252928
2022-12-31 09:45:00+00:00,0.0036650346149323916,1.1228421543956613
2022-12-31 10:00:00+00:00,-0.005359154077341901,0.8471590545306454
2022-12-31 10:15:00+00:00,0.007087680393375359,1.0856344294906102
2022-12-31 10:30:00+00:00,0.0027109392769611817,1.1384085657219398
2022-12-31 10:45:00+00:00,0.0009229576259597351,1.1587351274651647
2022-12-31 11:00:00+00:00,0.0006801398525611757,1.1613112393439773
2022-12-31 11:15:00+00:00,0.002618016222244484,1.1117113590604326
2022-12-31 11:30:00+00:00,0.0013476247174192206,1.1499009141144654
2022-12-31 11:45:00+00:00,0.001006468849253327,1.150895175743862
2022-12-31 12:00:00+00:00,0.003627674349924349,0.9846856924427514
2022-12-31 12:15:00+00:00,0.006050825883993618,1.1149035958254692
2022-12-31 12:30:00+00:00,0.009986027115116782,1.0727828949662146
2022-12-31 12:45:00+00:00,0.008557290222131966,1.0991753213328632
2022-12-31 13:00:00+00:00,0.00793868728604609,1.0961389521599116
2022-12-31 13:15:00+00:00,0.00857897183866119,1.0857270090314552
2022-12-31 13:30:00+00:00,0.0028270133565206188,1.140728622443805
2022-12-31 13:45:00+00:00,0.0009851064861250347,1.1535041199124185
2022-12-31 14:00:00+00:00,0.006582573083697351,1.0159192076269907
2022-12-31 14:15:00+00:00,0.010255221605986081,1.080677356069399
2022-12-31 14:30:00+00:00,0.008914570546045704,1.0816465430614388
2022-12-31 14:45:00+00:00,0.004418985935916462,1.12842862152744
2022-12-31 15:00:00+00:00,-0.008662000705167285,0.7658132542363183
2022-12-31 15:15:00+00:00,0.0022475677550736787,1.1518245854256797
2022-12-31 15:30:00+00:00,0.007204156934833904,1.0936720487440235
2022-12-31 15:45:00+00:00,0.002433398470817936,1.1474962096637014
2022-12-31 16:00:00+00:00,-0.020540804092585033,0.6479188772698882
2022-12-31 16:15:00+00:00,0.005262091121421111,1.133179345434858
2022-12-31 16:30:00+00:00,0.010487003142856643,1.0684168931046354
2022-12-31 16:45:00+00:00,0.010209256052079922,1.080713245158912
2022-12-31 17:00:00+00:00,0.009330322962966462,1.081881280271987
2022-12-31 17:15:00+00:00,0.0088333798297884,1.0766318575483518
2022-12-31 17:30:00+00:00,0.010345800204355937,1.080802373900048
2022-12-31 17:45:00+00:00,0.00527665609855849,1.1252902308589179
2022-12-31 18:00:00+00:00,-0.008804728515678038,0.7709026967120334
2022-12-31 18:15:00+00:00,0.00652411325033016,1.1229048141215936
2022-12-31 18:30:00+00:00,0.0020663643964118064,1.1491679788833247
2022-12-31 18:45:00+00:00,0.002321766038085007,1.1381857938044246
2022-12-31 19:00:00+00:00,-0.01705655442991629,0.701754357587933
2022-12-31 19:15:00+00:00,0.004747075320866264,1.1358492799503153
2022-12-31 19:30:00+00:00,0.009144283039455421,1.0655630899792803
2022-12-31 19:45:00+00:00,0.005474325909127898,1.1264376781568735
2022-12-31 20:00:00+00:00,0.005081076367416034,0.9963430967696167
2022-12-31 20:15:00+00:00,0.010253997031382203,1.0894901896604603
2022-12-31 20:30:00+00:00,0.009493499710067715,1.0965527417451615
2022-12-31 20:45:00+00:00,0.007364543523910901,1.1098720133078865
2022-12-31 21:00:00+00:00,0.010795858281454275,1.0645792815974635
2022-12-31 21:15:00+00:00,0.010741203596325436,1.0832931815010953
2022-12-31 21:30:00+00:00,0.005037850038049485,1.1298078773418312
2022-12-31 21:45:00+00:00,0.0017302423155106216,1.1543948905947745
2022-12-31 22:00:00+00:00,0.004542790689497073,0.6591615697728065
2022-12-31 22:15:00+00:00,0.003376347320886789,1.1420422589986865
2022-12-31 22:30:00+00:00,0.0063032395934875555,1.1049369310276982
2022-12-31 22:45:00+00:00,0.008043196465283398,1.08066354357578
2022-12-31 23:00:00+00:00,0.015982614159838072,0.720373820149137
2022-12-31 23:15:00+00:00,0.008805965466061593,1.0818866527664364
2022-12-31 23:30:00+00:00,0.010227435728390683,1.083942215474751
2022-12-31 23:45:00+00:00,0.010215354442309182,1.0805240914631578
2023-01-01 00:00:00+00:00,0.014990119224702244,0.7176975256476675
2023-01-01 00:15:00+00:00,0.008653728390923442,1.0876158710316424
2023-01-01 00:30:00+00:00,0.00911746138294249,1.0839125795524116
2023-01-01 00:45:00+00:00,0.008854835033110105,1.0910981606556482
2023-01-01 01:00:00+00:00,0.015540778312875944,0.7263747975803745
2023-01-01 01:15:00+00:00,0.008844966899759806,1.0933250732536215
2023-01-01 01:30:00+00:00,0.008758859626961558,1.090556420345935
2023-01-01 01:45:00+00:00,0.008672897549126696,1.0882338373989824
2023-01-01 02:00:00+00:00,0.009881980805188935,1.0057921431502166
2023-01-01 02:15:00+00:00,0.009800979452693785,0.9588359327340631
2023-01-01 02:30:00+00:00,0.010301051971424058,1.089542858756641
2023-01-01 02:45:00+00:00,0.004344532296492813,1.1373379208989869
2023-01-01 03:00:00+00:00,0.00888255434832395,1.0817327927971092
2023-01-01 03:15:00+00:00,0.004145292818402455,1.1368948467019782
2023-01-01 03:30:00+00:00,0.003498914502380825,1.1441448804846945
2023-01-01 03:45:00+00:00,0.006077756301787843,0.7165138772800668
2023-01-01 04:00:00+00:00,0.007812218861976517,0.719962917321383
2023-01-01 04:15:00+00:00,0.007814651285020704,0.8108747299291988
2023-01-01 04:30:00+00:00,0.008245068567544622,1.0824725848877692
2023-01-01 04:45:00+00:00,0.008647011162618462,1.0763898371507095
2023-01-01 05:00:00+00:00,0.007282056224757097,1.0740334678321424
2023-01-01 05:15:00+00:00,0.010191262337258524,1.0915348000177956
2023-01-01 05:30:00+00:00,0.0043588127042096525,1.1337804121480604
2023-01-01 05:45:00+00:00,0.003943104683291683,1.1340912178342786
2023-01-01 06:00:00+00:00,-0.010395267579125326,0.727086719352884
2023-01-01 06:15:00+00:00,0.006280413158140955,1.080754692383348
2023-01-01 06:30:00+00:00,-0.0007359384450864165,1.1030509884668476
