timestamp,delta_generation,delta_emissions,delta_estimated_emissions,intercept_scaled,mef_scaled,mef_t_MWh,mef_g_kWh,intercept
2022-12-31 03:45:00+00:00,-0.0628,-0.1042,-0.0717,0.0079,1.3847,0.9817,981.7463,0.4189
2022-12-31 04:00:00+00:00,-0.0779,-0.1845,-0.0896,0.0079,1.3839,0.9812,981.1776,0.4169
2022-12-31 04:15:00+00:00,0.0783,0.1329,0.1460,0.0086,1.3857,0.9825,982.5092,0.4442
2022-12-31 04:30:00+00:00,-0.0477,-0.0074,-0.0405,0.0089,1.3860,0.9827,982.6782,0.4534
2022-12-31 04:45:00+00:00,-0.0729,-0.0937,-0.0832,0.0089,1.3854,0.9823,982.2703,0.4522
2022-12-31 05:00:00+00:00,-0.2998,-0.5347,-0.4035,0.0081,1.3828,0.9804,980.4258,0.4264
2022-12-31 05:15:00+00:00,0.1439,0.2362,0.2094,0.0086,1.3838,0.9811,981.1377,0.4434
2022-12-31 05:30:00+00:00,0.1187,0.1383,0.1781,0.0076,1.3805,0.9788,978.8128,0.4073
2022-12-31 05:45:00+00:00,0.0229,-0.0351,0.0569,0.0062,1.3759,0.9755,975.5481,0.3561
2022-12-31 06:00:00+00:00,-0.0376,-0.1487,-0.0466,0.0062,1.3756,0.9753,975.3100,0.3576
2022-12-31 06:15:00+00:00,0.0027,0.0196,-0.0049,0.0085,1.3814,0.9794,979.4141,0.4378
2022-12-31 06:30:00+00:00,-0.0477,-0.0025,-0.0579,0.0093,1.3831,0.9806,980.6288,0.4689
2022-12-31 06:45:00+00:00,0.1086,0.2667,0.1541,0.0097,1.3827,0.9803,980.3482,0.4816
2022-12-31 07:00:00+00:00,0.0934,0.1841,0.1284,0.0088,1.3792,0.9778,977.8470,0.4509
2022-12-31 07:15:00+00:00,0.1287,0.2427,0.1787,0.0088,1.3792,0.9778,977.8470,0.4509
2022-12-31 07:30:00+00:00,0.2094,0.4072,0.2762,0.0094,1.3818,0.9797,979.6923,0.4698
2022-12-31 07:45:00+00:00,-0.0477,-0.0480,-0.0906,0.0097,1.3844,0.9815,981.5432,0.4830
2022-12-31 08:00:00+00:00,-0.1788,-0.3557,-0.2682,0.0100,1.3866,0.9831,983.1461,0.4938
2022-12-31 08:15:00+00:00,0.1187,0.1749,0.1444,0.0111,1.3906,0.9859,985.9336,0.5299
2022-12-31 08:30:00+00:00,0.0128,-0.0119,0.0188,0.0112,1.3924,0.9873,987.2553,0.5354
2022-12-31 08:45:00+00:00,-0.0628,-0.1822,-0.0647,0.0111,1.3936,0.9881,988.0858,0.5312
2022-12-31 09:00:00+00:00,0.0733,0.0464,0.1114,0.0119,1.3970,0.9905,990.4703,0.5592
2022-12-31 09:15:00+00:00,0.1287,0.2512,0.1892,0.0129,1.4010,0.9933,993.3276,0.5966
2022-12-31 09:30:00+00:00,-0.0477,-0.0352,-0.0478,0.0134,1.4038,0.9953,995.3141,0.6149
2022-12-31 09:45:00+00:00,0.0178,0.0967,0.0267,0.0141,1.4068,0.9974,997.4191,0.6371
2022-12-31 10:00:00+00:00,0.0481,0.1002,0.0599,0.0146,1.4096,0.9995,999.4501,0.6567
2022-12-31 10:15:00+00:00,-0.0023,-0.0307,-0.0033,0.0151,1.4122,1.0013,1001.2981,0.6727
2022-12-31 10:30:00+00:00,0.0632,0.0746,0.0867,0.0157,1.4152,1.0034,1003.4122,0.6947
2022-12-31 10:45:00+00:00,-0.0527,-0.1120,-0.0768,0.0161,1.4178,1.0053,1005.2581,0.7110
2022-12-31 11:00:00+00:00,-0.0225,0.0120,-0.0224,0.0168,1.4210,1.0075,1007.5031,0.7359
2022-12-31 11:15:00+00:00,-0.0326,-0.0894,-0.0388,0.0171,1.4230,1.0090,1008.9677,0.7442
2022-12-31 11:30:00+00:00,0.0682,0.0823,0.1065,0.0177,1.4260,1.0111,1011.0565,0.7655
2022-12-31 11:45:00+00:00,0.0380,0.0388,0.0655,0.0181,1.4286,1.0129,1012.9024,0.7818
2022-12-31 12:00:00+00:00,-0.1032,-0.1737,-0.1327,0.0186,1.4311,1.0147,1014.7132,0.7974
2022-12-31 12:15:00+00:00,-0.0376,-0.0764,-0.0414,0.0193,1.4343,1.0170,1016.9661,0.8223
2022-12-31 12:30:00+00:00,0.1187,0.2198,0.1719,0.0201,1.4379,1.0195,1019.4642,0.8524
2022-12-31 12:45:00+00:00,0.0783,0.1443,0.1238,0.0206,1.4405,1.0214,1021.3783,0.8697
2022-12-31 13:00:00+00:00,-0.0023,-0.0069,0.0060,0.0210,1.4430,1.0231,1023.1355,0.8840
2022-12-31 13:15:00+00:00,-0.0880,-0.1706,-0.1256,0.0213,1.4454,1.0248,1024.7916,0.8965
2022-12-31 13:30:00+00:00,0.0077,-0.0071,0.0088,0.0220,1.4484,1.0270,1026.9557,0.9196
2022-12-31 13:45:00+00:00,-0.0225,-0.0555,-0.0244,0.0224,1.4509,1.0287,1028.7395,0.9346
2022-12-31 14:00:00+00:00,0.0229,0.0170,0.0462,0.0229,1.4536,1.0306,1030.6128,0.9518
2022-12-31 14:15:00+00:00,-0.0578,-0.0754,-0.0648,0.0233,1.4559,1.0323,1032.2567,0.9651
2022-12-31 14:30:00+00:00,0.0834,0.2274,0.1278,0.0233,1.4572,1.0332,1033.1601,0.9679
2022-12-31 14:45:00+00:00,-0.0124,0.0571,-0.0091,0.0217,1.4546,1.0313,1031.3122,0.9116
2022-12-31 15:00:00+00:00,-0.0023,-0.0009,-0.0161,0.0039,1.4098,0.9996,999.5649,0.2808
2022-12-31 15:15:00+00:00,-0.0376,-0.1049,-0.0538,0.0039,1.4098,0.9996,999.5649,0.2808
2022-12-31 15:30:00+00:00,0.1086,0.0917,0.1420,-0.0002,1.4077,0.9981,998.0710,0.1350
2022-12-31 15:45:00+00:00,0.0077,-0.0845,0.0048,-0.0045,1.4055,0.9966,996.5600,-0.0147
2022-12-31 16:00:00+00:00,0.0380,-0.0573,0.0464,-0.0086,1.4034,0.9950,995.0425,-0.1597
2022-12-31 16:15:00+00:00,-0.0628,-0.0820,-0.0925,-0.0127,1.4015,0.9937,993.6894,-0.3029
2022-12-31 16:30:00+00:00,0.1892,0.3292,0.2688,-0.0168,1.3994,0.9922,992.2139,-0.4474
2022-12-31 16:45:00+00:00,-0.0679,-0.1241,-0.0778,-0.0211,1.3975,0.9908,990.8400,-0.5994
2022-12-31 17:00:00+00:00,0.0229,0.0436,0.0388,-0.0252,1.3954,0.9894,989.3712,-0.7439
2022-12-31 17:15:00+00:00,-0.0628,-0.1587,-0.0890,-0.0294,1.3934,0.9879,987.9138,-0.8932
2022-12-31 17:30:00+00:00,0.1287,0.1680,0.1769,-0.0335,1.3913,0.9864,986.4485,-1.0372
2022-12-31 17:45:00+00:00,-0.0477,-0.1410,-0.0622,-0.0378,1.3892,0.9850,984.9807,-1.1872
2022-12-31 18:00:00+00:00,-0.0981,-0.1846,-0.1392,-0.0419,1.3872,0.9835,983.5239,-1.3313
2022-12-31 18:15:00+00:00,0.0985,0.1980,0.1382,-0.0459,1.3850,0.9820,982.0131,-1.4740
2022-12-31 18:30:00+00:00,0.0178,0.0917,0.0385,-0.0501,1.3830,0.9806,980.5774,-1.6212
2022-12-31 18:45:00+00:00,-0.0679,-0.0567,-0.0747,-0.0543,1.3810,0.9792,979.1715,-1.7702
2022-12-31 19:00:00+00:00,-0.0124,0.0464,-0.0113,-0.0584,1.3789,0.9777,977.6795,-1.9148
2022-12-31 19:15:00+00:00,0.1489,0.2236,0.2127,-0.0627,1.3769,0.9763,976.2767,-2.0642
2022-12-31 19:30:00+00:00,-0.1485,-0.2888,-0.2096,-0.0669,1.3749,0.9748,974.8212,-2.2143
2022-12-31 19:45:00+00:00,0.0884,0.1145,0.1146,-0.0710,1.3728,0.9734,973.3592,-2.3572
2022-12-31 20:00:00+00:00,-0.0578,-0.1352,-0.0912,-0.0752,1.3708,0.9719,971.9314,-2.5065
2022-12-31 20:15:00+00:00,-0.0679,-0.1233,-0.1038,-0.0793,1.3687,0.9704,970.4346,-2.6506
2022-12-31 20:30:00+00:00,0.0481,0.1297,0.0717,-0.0834,1.3666,0.9689,968.9168,-2.7940
2022-12-31 20:45:00+00:00,-0.0578,-0.0708,-0.0653,-0.0876,1.3645,0.9675,967.4774,-2.9423
2022-12-31 21:00:00+00:00,-0.0527,-0.0646,-0.0590,-0.0915,1.3621,0.9658,965.7524,-3.0801
2022-12-31 21:15:00+00:00,0.1943,0.3734,0.2901,-0.0946,1.3586,0.9633,963.2646,-3.1897
2022-12-31 21:30:00+00:00,-0.0326,0.0484,-0.0148,-0.0968,1.3535,0.9597,959.6830,-3.2663
2022-12-31 21:45:00+00:00,-0.0175,0.0753,-0.0093,-0.0917,1.3382,0.9488,948.8028,-3.0887
2022-12-31 22:00:00+00:00,-0.1838,-0.2402,-0.2188,-0.0775,1.3089,0.9280,928.0091,-2.5911
2022-12-31 22:15:00+00:00,0.1237,0.3230,0.2699,0.0135,1.1716,0.8307,830.6718,0.5948
2022-12-31 22:30:00+00:00,0.0783,0.4613,0.3130,0.0622,1.0942,0.7758,775.8151,2.3012
2022-12-31 22:45:00+00:00,-0.1536,0.0493,0.1519,0.0575,1.0927,0.7748,774.7738,2.1358
2022-12-31 23:00:00+00:00,2.2460,3.0334,2.8658,-0.0113,1.1645,0.8256,825.6404,-0.2783
2022-12-31 23:15:00+00:00,-0.0880,0.0177,0.4775,-0.0113,1.1645,0.8256,825.6404,-0.2783
2022-12-31 23:30:00+00:00,0.0380,0.3135,0.0461,-0.0118,1.1538,0.8181,818.0578,-0.2948
2022-12-31 23:45:00+00:00,-0.0729,0.0145,-0.0914,-0.0119,1.1549,0.8188,818.8317,-0.2995
2023-01-01 00:00:00+00:00,-0.7484,-1.9134,-0.9830,-0.0120,1.1557,0.8194,819.4419,-0.3043
2023-01-01 00:15:00+00:00,-0.0477,-0.0358,-0.1295,-0.0062,1.3880,0.9841,984.1426,-0.0757
2023-01-01 00:30:00+00:00,0.0027,0.1910,0.0125,-0.0061,1.3968,0.9904,990.3760,-0.0725
2023-01-01 00:45:00+00:00,-0.0275,0.0243,0.0396,-0.0062,1.4007,0.9931,993.1041,-0.0744
2023-01-01 01:00:00+00:00,-0.0981,-0.1871,-0.0998,-0.0063,1.4019,0.9940,993.9607,-0.0789
2023-01-01 01:15:00+00:00,-0.1586,-0.2952,-0.2157,-0.0064,1.4027,0.9945,994.5187,-0.0838
2023-01-01 01:30:00+00:00,-0.0225,-0.1050,-0.0386,-0.0066,1.4036,0.9952,995.1680,-0.0886
2023-01-01 01:45:00+00:00,-0.0679,-0.1910,-0.0955,-0.0067,1.4039,0.9954,995.3790,-0.0940
2023-01-01 02:00:00+00:00,0.0380,-0.0223,0.0881,-0.0069,1.4036,0.9952,995.1523,-0.1000
2023-01-01 02:15:00+00:00,0.1892,0.4301,0.2794,-0.0071,1.4016,0.9937,993.7398,-0.1078
2023-01-01 02:30:00+00:00,-0.0275,-0.1661,-0.0305,-0.0073,1.4018,0.9939,993.8879,-0.1133
2023-01-01 02:45:00+00:00,-0.0175,-0.0802,-0.0291,-0.0074,1.4017,0.9938,993.8306,-0.1191
2023-01-01 03:00:00+00:00,0.1439,0.3280,0.1867,-0.0078,1.3918,0.9868,986.7858,-0.1348
2023-01-01 03:15:00+00:00,0.0330,0.0629,0.0483,-0.0083,1.3820,0.9799,979.8554,-0.1504
2023-01-01 03:30:00+00:00,0.0733,0.1844,0.0975,-0.0099,1.3266,0.9406,940.5801,-0.2120
2023-01-01 03:45:00+00:00,-0.4359,-1.0485,-0.4823,-0.0141,1.1705,0.8299,829.9345,-0.3751
2023-01-01 04:00:00+00:00,0.1388,0.3993,-0.0938,-0.0141,1.1753,0.8333,833.3062,-0.3760
2023-01-01 04:15:00+00:00,0.2044,0.5597,0.2495,-0.0141,1.1819,0.8380,838.0176,-0.3751
2023-01-01 04:30:00+00:00,-0.0376,-0.0798,-0.0120,-0.0097,1.3581,0.9629,962.8998,-0.2031
2023-01-01 04:45:00+00:00,0.0582,0.1877,0.0853,-0.0088,1.3986,0.9917,991.6584,-0.1679
2023-01-01 05:00:00+00:00,-0.1435,-0.3532,-0.2345,-0.0087,1.4104,1.0000,1000.0206,-0.1617
2023-01-01 05:15:00+00:00,0.0783,0.1406,0.0819,-0.0087,1.4170,1.0047,1004.7162,-0.1608
2023-01-01 05:30:00+00:00,0.1539,0.1778,0.2010,-0.0087,1.4196,1.0066,1006.5556,-0.1639
2023-01-01 05:45:00+00:00,0.1086,0.1179,0.1597,-0.0089,1.4209,1.0075,1007.4632,-0.1683
2023-01-01 06:00:00+00:00,-0.0578,-0.1851,-0.0851,-0.0090,1.4217,1.0080,1008.0315,-0.1732
2023-01-01 06:15:00+00:00,-0.0376,-0.0090,-0.0746,-0.0092,1.4229,1.0089,1008.8825,-0.1777
2023-01-01 06:30:00+00:00,0.1035,0.1719,0.1326,-0.0093,1.4239,1.0096,1009.5662,-0.1824
2023-01-01 06:45:00+00:00,-0.0275,-0.0938,-0.0465,-0.0094,1.4244,1.0099,1009.9333,-0.1876
2023-01-01 07:00:00+00:00,0.0128,0.0652,0.0192,-0.0096,1.4236,1.0093,1009.3276,-0.1942
2023-01-01 07:15:00+00:00,0.0178,0.0253,0.0116,-0.0096,1.4236,1.0093,1009.3276,-0.1942
2023-01-01 07:30:00+00:00,-0.0275,-0.0273,-0.0543,-0.0084,1.4211,1.0076,1007.5626,-0.1520
2023-01-01 07:45:00+00:00,0.0178,0.0141,0.0134,-0.0072,1.4180,1.0054,1005.3593,-0.1109
2023-01-01 08:00:00+00:00,0.0582,0.2248,0.0741,-0.0062,1.4120,1.0011,1001.1154,-0.0735
2023-01-01 08:15:00+00:00,-0.0578,-0.0590,-0.0931,-0.0048,1.4131,1.0019,1001.8912,-0.0270
2023-01-01 08:30:00+00:00,-0.1586,-0.3140,-0.2438,-0.0034,1.4140,1.0025,1002.5274,0.0237
2023-01-01 08:45:00+00:00,-0.1233,-0.1799,-0.1863,-0.0018,1.4164,1.0043,1004.2852,0.0790
2023-01-01 09:00:00+00:00,-0.0326,-0.0040,-0.0455,-0.0007,1.4122,1.0013,1001.2799,0.1172
2023-01-01 09:15:00+00:00,-0.0124,-0.0485,-0.0070,0.0001,1.4043,0.9956,995.6454,0.1453
2023-01-01 09:30:00+00:00,0.0733,0.1374,0.1068,0.0007,1.3926,0.9874,987.4091,0.1659
2023-01-01 09:45:00+00:00,0.0077,-0.0339,0.0044,0.0007,1.3692,0.9708,970.7941,0.1653
2023-01-01 10:00:00+00:00,-0.0124,-0.0592,-0.0336,0.0009,1.3254,0.9398,939.7687,0.1659
2023-01-01 10:15:00+00:00,-0.0074,0.0961,0.0034,0.0065,1.2338,0.8748,874.7951,0.3557
2023-01-01 10:30:00+00:00,0.2195,0.5921,0.3615,0.0228,1.1789,0.8359,835.8878,0.9222
2023-01-01 10:45:00+00:00,-0.0779,-0.0096,0.0283,0.0069,1.1412,0.8091,809.1123,0.3599
2023-01-01 11:00:00+00:00,-0.0175,0.0807,-0.0567,0.0040,1.1321,0.8027,802.6665,0.2554
2023-01-01 11:15:00+00:00,0.0682,0.0689,0.0384,0.0000,1.1206,0.7946,794.5546,0.1161
2023-01-01 11:30:00+00:00,0.0380,-0.1004,-0.0120,0.0013,1.1158,0.7911,791.1108,0.1617
2023-01-01 11:45:00+00:00,-0.0023,-0.3108,-0.0612,0.0102,1.1288,0.8003,800.3239,0.4754
2023-01-01 12:00:00+00:00,0.3707,0.4612,0.3465,0.0205,1.2042,0.8538,853.7989,0.8441
2023-01-01 12:15:00+00:00,0.6278,1.0567,0.8430,0.0302,1.2400,0.8792,879.2020,1.1894
2023-01-01 12:30:00+00:00,0.2951,0.4389,0.4426,0.0217,1.2192,0.8645,864.4676,0.8881
2023-01-01 12:45:00+00:00,-0.0124,-0.0092,0.0192,0.0200,1.2060,0.8551,855.0768,0.8280
2023-01-01 13:00:00+00:00,-0.0578,-0.1199,-0.0942,0.0249,1.1992,0.8502,850.2342,0.9997
2023-01-01 13:15:00+00:00,-0.0628,0.0618,-0.0539,0.0403,1.1776,0.8350,834.9608,1.5392
2023-01-01 13:30:00+00:00,0.1136,0.6236,0.1407,0.0433,1.1714,0.8305,830.5303,1.6431
2023-01-01 13:45:00+00:00,0.1993,0.7482,0.3083,0.0446,1.1701,0.8296,829.6082,1.6884
2023-01-01 14:00:00+00:00,-0.0275,0.1802,-0.0276,0.0456,1.1681,0.8282,828.2086,1.7226
2023-01-01 14:15:00+00:00,0.0834,-0.1065,-0.0447,0.0435,1.1595,0.8221,822.1370,1.6483
2023-01-01 14:30:00+00:00,0.0027,-0.6849,-0.0516,0.0485,1.1662,0.8268,826.8389,1.8242
2023-01-01 14:45:00+00:00,-0.1233,-0.9706,-0.3260,0.0498,1.1649,0.8259,825.9195,1.8696
2023-01-01 15:00:00+00:00,0.7387,1.0991,0.8444,0.0403,1.2851,0.9111,911.1410,1.5494
2023-01-01 15:15:00+00:00,0.1741,0.4276,0.3338,0.0403,1.2851,0.9111,911.1410,1.5494
2023-01-01 15:30:00+00:00,0.1086,0.8077,0.2365,0.0430,1.2842,0.9105,910.4968,1.6442
2023-01-01 15:45:00+00:00,-0.1334,0.3260,0.1220,0.0418,1.2889,0.9139,913.8726,1.6003
2023-01-01 16:00:00+00:00,-0.8593,-1.0815,-0.9832,0.0369,1.2884,0.9135,913.5296,1.4295
2023-01-01 16:15:00+00:00,-0.4056,-0.9058,-0.5601,0.0372,1.2954,0.9185,918.4762,1.4408
2023-01-01 16:30:00+00:00,0.1791,-0.1249,0.0064,0.0348,1.2984,0.9206,920.6108,1.3560
2023-01-01 16:45:00+00:00,-0.2342,-0.9695,-0.3965,0.0367,1.3080,0.9274,927.3770,1.4248
2023-01-01 17:00:00+00:00,0.3405,0.5762,0.1889,0.0219,1.3560,0.9614,961.4491,0.9071
2023-01-01 17:15:00+00:00,0.0582,0.0097,0.0781,0.0181,1.3344,0.9461,946.1240,0.7738
2023-01-01 17:30:00+00:00,-0.1788,-0.3624,-0.2765,0.0236,1.3415,0.9511,951.1475,0.9667
2023-01-01 17:45:00+00:00,0.2951,0.4726,0.5183,0.0195,1.3339,0.9457,945.7375,0.8207
2023-01-01 18:00:00+00:00,-0.7182,-1.3931,-0.5841,0.0304,1.3320,0.9444,944.4192,1.2029
2023-01-01 18:15:00+00:00,-0.2191,-0.4046,-0.3283,0.0154,1.3240,0.9387,938.7308,0.6776
2023-01-01 18:30:00+00:00,0.0279,-0.0745,-0.0316,0.0063,1.3143,0.9319,931.8939,0.3538
2023-01-01 18:45:00+00:00,0.2144,0.2459,0.2625,0.0067,1.3216,0.9370,937.0219,0.3690
2023-01-01 19:00:00+00:00,0.4060,0.7754,0.6677,0.0181,1.3452,0.9538,953.7974,0.7732
2023-01-01 19:15:00+00:00,0.1388,0.4239,0.4450,0.0215,1.3518,0.9585,958.4817,0.8921
2023-01-01 19:30:00+00:00,0.2447,0.7381,0.6684,0.0228,1.3603,0.9645,964.4748,0.9408
2023-01-01 19:45:00+00:00,0.1086,0.4033,0.5153,0.0212,1.3645,0.9675,967.4905,0.8845
2023-01-01 20:00:00+00:00,-0.2695,-0.5199,-0.2156,-0.0062,1.4335,1.0164,1016.4127,-0.0739
2023-01-01 20:15:00+00:00,0.1287,0.3103,0.1590,-0.0027,1.4449,1.0245,1024.4875,0.0530
2023-01-01 20:30:00+00:00,-0.2846,-0.5826,-0.4293,-0.0154,1.4404,1.0213,1021.2505,-0.3956
2023-01-01 20:45:00+00:00,0.0330,0.0797,0.0088,-0.0160,1.4853,1.0531,1053.0918,-0.4120
2023-01-01 21:00:00+00:00,-0.1384,-0.2175,-0.2102,-0.0196,1.4753,1.0460,1045.9819,-0.5385
2023-01-01 21:15:00+00:00,0.2396,0.5448,0.2416,-0.0102,1.4701,1.0424,1042.3639,-0.2113
2023-01-01 21:30:00+00:00,0.0934,0.3110,0.1853,-0.0176,1.4153,1.0035,1003.4574,-0.4758
2023-01-01 21:45:00+00:00,0.0229,0.1680,0.0765,-0.0172,1.4047,0.9959,995.9454,-0.4634
2023-01-01 22:00:00+00:00,0.1892,0.3922,0.4007,-0.0187,1.3979,0.9912,991.1637,-0.5142
2023-01-01 22:15:00+00:00,-0.0830,-0.2836,-0.0620,-0.0255,1.3790,0.9778,977.7607,-0.7556
2023-01-01 22:30:00+00:00,0.0229,-0.3349,0.0881,-0.0162,1.3817,0.9796,979.6211,-0.4287
2023-01-01 22:45:00+00:00,-0.1838,-0.5779,-0.3350,-0.0051,1.4050,0.9962,996.1595,-0.0361
2023-01-01 23:00:00+00:00,1.3336,2.1100,1.5333,0.0000,1.4439,1.0237,1023.7301,0.1469
2023-01-01 23:15:00+00:00,-0.6325,-1.2276,-0.9723,0.0000,1.4439,1.0237,1023.7301,0.1469
2023-01-01 23:30:00+00:00,0.2850,0.6255,0.4500,-0.0037,1.4520,1.0295,1029.5262,0.0169
2023-01-01 23:45:00+00:00,0.0934,0.2639,0.1064,-0.0063,1.4563,1.0325,1032.5463,-0.0754
2023-01-02 00:00:00+00:00,-0.2998,-0.6284,-0.5204,-0.0106,1.4664,1.0397,1039.7335,-0.2259
2023-01-02 00:15:00+00:00,-0.1132,-0.2720,-0.1496,-0.0147,1.4729,1.0443,1044.3332,-0.3666
2023-01-02 00:30:00+00:00,0.1993,0.3886,0.3102,-0.0174,1.4811,1.0501,1050.1114,-0.4623
2023-01-02 00:45:00+00:00,0.0027,-0.0411,0.0149,-0.0195,1.4785,1.0483,1048.2785,-0.5359
