,intercept_scaled,mef_scaled
2023-12-30 23:00:00+00:00,0.0058597341542313995,0.09547716848559462
2023-12-30 23:15:00+00:00,0.0007257009225784753,0.7641968812925574
2023-12-30 23:30:00+00:00,0.0008019406856832574,0.7558117813725326
2023-12-30 23:45:00+00:00,0.0008436462995905448,0.7615549514622989
2023-12-31 00:00:00+00:00,0.010924366970441258,0.19032305851327108
2023-12-31 00:15:00+00:00,0.0004896362333196274,0.7590381758317776
2023-12-31 00:30:00+00:00,0.0008743613060098233,0.7610065869732361
2023-12-31 00:45:00+00:00,0.0008483113186418745,0.7612503622597497
2023-12-31 01:00:00+00:00,0.01676353869686671,0.11319318759204151
2023-12-31 01:15:00+00:00,0.0006964973065152325,0.7643226544520431
2023-12-31 01:30:00+00:00,0.0005367678380713812,0.7649521384460831
2023-12-31 01:45:00+00:00,0.0008450414304070734,0.7613259653751004
2023-12-31 02:00:00+00:00,0.0011119286560623016,0.7534372033528447
2023-12-31 02:15:00+00:00,0.0007943390140552198,0.7562883389066661
2023-12-31 02:30:00+00:00,0.0008152153167368917,0.7550947086630941
2023-12-31 02:45:00+00:00,0.0008967780937117063,0.7596792613069219
2023-12-31 03:00:00+00:00,0.026575054272114835,0.04979653091979939
2023-12-31 03:15:00+00:00,0.0007078618336117864,0.7643700953147046
2023-12-31 03:30:00+00:00,0.0008700748573546639,0.7607342948304401
2023-12-31 03:45:00+00:00,0.0009721278191100525,0.7576191959853427
2023-12-31 04:00:00+00:00,0.026691524366546406,0.05968817134630294
2023-12-31 04:15:00+00:00,0.0007014920903240802,0.7643934579539672
2023-12-31 04:30:00+00:00,0.0008574759751179311,0.761316730279289
2023-12-31 04:45:00+00:00,0.0008562477616955957,0.7613183220010864
2023-12-31 05:00:00+00:00,0.024823785032213823,0.05613021912205977
2023-12-31 05:15:00+00:00,0.0006602977073636666,0.7596658009419127
2023-12-31 05:30:00+00:00,0.0005333867917037147,0.7650723298994025
2023-12-31 05:45:00+00:00,0.0008481324393523299,0.76150270551777
2023-12-31 06:00:00+00:00,0.023735236920182645,-0.01466592052462283
2023-12-31 06:15:00+00:00,0.0007100965994059529,0.7645270381602995
2023-12-31 06:30:00+00:00,0.0020877098482718027,0.7176158127722551
2023-12-31 06:45:00+00:00,0.0008308368231055625,0.7618096448264656
